"DISTRITO","UNIDADE","AREA","TRIMESTRE","TIPO","VALOR"
"Norte","CS INGLESES",431,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",10.9090909090909
"Norte","CS INGLESES",432,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",14.8471615720524
"Norte","CS INGLESES",433,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",13.1578947368421
"Norte","CS INGLESES",434,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",14.7826086956522
"Norte","CS INGLESES",435,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",17.5438596491228
"Norte","CS INGLESES",436,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",14.1078838174274
"Norte","CS INGLESES",437,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",18.75
"Norte","CS INGLESES",438,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",26.3157894736842
"Continente","CS MONTE CRISTO",44,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",9.12698412698413
"Norte","CS BARRA DA LAGOA",440,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",5.88235294117647
"Norte","CS BARRA DA LAGOA",441,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",8.23529411764706
"Norte","CS BARRA DA LAGOA",442,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",10.126582278481
"Continente","CS MONTE CRISTO",45,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",8.43373493975904
"Sul","CS CANTO DA LAGOA",450,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",19.6078431372549
"Continente","CS MONTE CRISTO",46,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",20.2898550724638
"Sul","CS COSTA DA LAGOA",460,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",8.33333333333333
"Sul","CS LAGOA DA CONCEIÇÃO",470,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",11.0294117647059
"Sul","CS LAGOA DA CONCEIÇÃO",471,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",7.76699029126214
"Sul","CS LAGOA DA CONCEIÇÃO",472,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",8.18181818181818
"Continente","CS ABRAÃO",570,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",9.09090909090909
"Continente","CS ABRAÃO",571,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",4.34782608695652
"Continente","CS ABRAÃO",572,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",10.8695652173913
"Continente","CS CAPOEIRAS",60,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",17.578125
"Continente","CS COQUEIROS",600,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",14.3884892086331
"Continente","CS COQUEIROS",601,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",14.5695364238411
"Continente","CS COQUEIROS",602,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",19.1780821917808
"Continente","CS CAPOEIRAS",61,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",16.7487684729064
"Continente","CS CAPOEIRAS",62,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",10.1694915254237
"Centro","CS AGRONÔMICA",690,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",14.2857142857143
"Centro","CS AGRONÔMICA",691,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",14.0909090909091
"Centro","CS AGRONÔMICA",692,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",10.2040816326531
"Centro","CS AGRONÔMICA",693,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",13.8364779874214
"Continente","CS COLONINHA",70,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",11.219512195122
