"DISTRITO","UNIDADE","TRIMESTRE","TIPO","VALOR"
"Centro","CS CENTRO","2014 Q1","PERCENTUAL_FALTAS_ODONTO",14.8514851485149
"Continente","CS COLONINHA","2014 Q1","PERCENTUAL_FALTAS_ODONTO",15.5452436194896
"Continente","CS COQUEIROS","2014 Q1","PERCENTUAL_FALTAS_ODONTO",9.60187353629976
"Centro","CS CÓRREGO GRANDE","2014 Q1","PERCENTUAL_FALTAS_ODONTO",10.801393728223
"Sul","CS COSTA DA LAGOA","2014 Q1","PERCENTUAL_FALTAS_ODONTO",9.43396226415094
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2014 Q1","PERCENTUAL_FALTAS_ODONTO",18.1208053691275
"Continente","CS ESTREITO","2014 Q1","PERCENTUAL_FALTAS_ODONTO",15.4175588865096
"Sul","CS FAZENDA DO RIO TAVARES","2014 Q1","PERCENTUAL_FALTAS_ODONTO",12.962962962963
"Norte","CS INGLESES","2014 Q1","PERCENTUAL_FALTAS_ODONTO",19.047619047619
"Centro","CS ITACORUBI","2014 Q1","PERCENTUAL_FALTAS_ODONTO",14.0401146131805
"Continente","CS JARDIM ATLÂNTICO","2014 Q1","PERCENTUAL_FALTAS_ODONTO",21.2244897959184
"Centro","CS JOÃO PAULO","2014 Q1","PERCENTUAL_FALTAS_ODONTO",8.24175824175824
"Norte","CS JURERE","2014 Q1","PERCENTUAL_FALTAS_ODONTO",33.5714285714286
"Sul","CS LAGOA DA CONCEIÇÃO","2014 Q1","PERCENTUAL_FALTAS_ODONTO",13.0325814536341
"Continente","CS MONTE CRISTO","2014 Q1","PERCENTUAL_FALTAS_ODONTO",9.91228070175439
"Centro","CS MONTE SERRAT","2014 Q1","PERCENTUAL_FALTAS_ODONTO",35.2697095435685
"Sul","CS MORRO DAS PEDRAS","2014 Q1","PERCENTUAL_FALTAS_ODONTO",15.5223880597015
"Continente","CS NOVO CONTINENTE","2014 Q1","PERCENTUAL_FALTAS_ODONTO",11.8980169971671
"Centro","CS PANTANAL","2014 Q1","PERCENTUAL_FALTAS_ODONTO",17.5609756097561
"Sul","CS PANTANO DO SUL","2014 Q1","PERCENTUAL_FALTAS_ODONTO",19.5833333333333
"Norte","CS PONTA DAS CANAS","2014 Q1","PERCENTUAL_FALTAS_ODONTO",25.3886010362694
"Centro","CS PRAINHA","2014 Q1","PERCENTUAL_FALTAS_ODONTO",22.4944320712695
"Norte","CS RATONES","2014 Q1","PERCENTUAL_FALTAS_ODONTO",23.9024390243902
"Sul","CS RIBEIRÃO DA ILHA","2014 Q1","PERCENTUAL_FALTAS_ODONTO",16.3461538461538
"Sul","CS RIO TAVARES","2014 Q1","PERCENTUAL_FALTAS_ODONTO",9.58904109589041
"Norte","CS RIO VERMELHO","2014 Q1","PERCENTUAL_FALTAS_ODONTO",15.6934306569343
"Centro","CS SACO DOS LIMÕES","2014 Q1","PERCENTUAL_FALTAS_ODONTO",14.8867313915858
"Norte","CS SACO GRANDE","2014 Q1","PERCENTUAL_FALTAS_ODONTO",10.3709311127933
"Norte","CS SANTINHO","2014 Q1","PERCENTUAL_FALTAS_ODONTO",18.6206896551724
"Norte","CS SANTO ANTONIO LISBOA","2014 Q1","PERCENTUAL_FALTAS_ODONTO",22.4242424242424
"Continente","CS SAPE","2014 Q1","PERCENTUAL_FALTAS_ODONTO",8.63787375415282
"Sul","CS TAPERA","2014 Q1","PERCENTUAL_FALTAS_ODONTO",14.1052631578947
"Centro","CS TRINDADE","2014 Q1","PERCENTUAL_FALTAS_ODONTO",11.2436115843271
"Norte","CS VARGEM GRANDE","2014 Q1","PERCENTUAL_FALTAS_ODONTO",6.25
"Norte","CS VARGEM PEQUENA","2014 Q1","PERCENTUAL_FALTAS_ODONTO",12
"Continente","CS VILA APARECIDA","2014 Q1","PERCENTUAL_FALTAS_ODONTO",3.06513409961686
"Continente","CS ABRAÃO","2014 Q2","PERCENTUAL_FALTAS_ODONTO",18.2119205298013
"Centro","CS AGRONÔMICA","2014 Q2","PERCENTUAL_FALTAS_ODONTO",15.5580608793687
"Sul","CS ALTO RIBEIRÃO","2014 Q2","PERCENTUAL_FALTAS_ODONTO",37.8737541528239
"Sul","CS ARMAÇÃO","2014 Q2","PERCENTUAL_FALTAS_ODONTO",11.8987341772152
"Continente","CS BALNEÁRIO","2014 Q2","PERCENTUAL_FALTAS_ODONTO",16.3934426229508
"Norte","CS BARRA DA LAGOA","2014 Q2","PERCENTUAL_FALTAS_ODONTO",10.5398457583548
"Norte","CS CACHOEIRA BOM JESUS","2014 Q2","PERCENTUAL_FALTAS_ODONTO",21.264367816092
"Sul","CS CAIEIRA BARRA DO SUL","2014 Q2","PERCENTUAL_FALTAS_ODONTO",4.44444444444444
"Sul","CS CAMPECHE","2014 Q2","PERCENTUAL_FALTAS_ODONTO",13.0434782608696
"Norte","CS CANASVIEIRAS","2014 Q2","PERCENTUAL_FALTAS_ODONTO",24.904214559387
"Sul","CS CANTO DA LAGOA","2014 Q2","PERCENTUAL_FALTAS_ODONTO",3.97727272727273
"Continente","CS CAPOEIRAS","2014 Q2","PERCENTUAL_FALTAS_ODONTO",14.8275862068966
"Sul","CS CARIANOS","2014 Q2","PERCENTUAL_FALTAS_ODONTO",16.16
"Centro","CS CENTRO","2014 Q2","PERCENTUAL_FALTAS_ODONTO",20.440251572327
"Continente","CS COLONINHA","2014 Q2","PERCENTUAL_FALTAS_ODONTO",15.4411764705882
"Continente","CS COQUEIROS","2014 Q2","PERCENTUAL_FALTAS_ODONTO",10.0172711571675
"Centro","CS CÓRREGO GRANDE","2014 Q2","PERCENTUAL_FALTAS_ODONTO",10.6770833333333
"Sul","CS COSTA DA LAGOA","2014 Q2","PERCENTUAL_FALTAS_ODONTO",16.9590643274854
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2014 Q2","PERCENTUAL_FALTAS_ODONTO",20.1149425287356
"Continente","CS ESTREITO","2014 Q2","PERCENTUAL_FALTAS_ODONTO",15.3688524590164
"Sul","CS FAZENDA DO RIO TAVARES","2014 Q2","PERCENTUAL_FALTAS_ODONTO",14.5631067961165
"Norte","CS INGLESES","2014 Q2","PERCENTUAL_FALTAS_ODONTO",17.0692431561997
"Centro","CS ITACORUBI","2014 Q2","PERCENTUAL_FALTAS_ODONTO",13.8571428571429
"Continente","CS JARDIM ATLÂNTICO","2014 Q2","PERCENTUAL_FALTAS_ODONTO",15.0602409638554
"Centro","CS JOÃO PAULO","2014 Q2","PERCENTUAL_FALTAS_ODONTO",7.14285714285714
"Norte","CS JURERE","2014 Q2","PERCENTUAL_FALTAS_ODONTO",11.7154811715481
"Sul","CS LAGOA DA CONCEIÇÃO","2014 Q2","PERCENTUAL_FALTAS_ODONTO",13.5802469135802
"Continente","CS MONTE CRISTO","2014 Q2","PERCENTUAL_FALTAS_ODONTO",13.112283345893
"Centro","CS MONTE SERRAT","2014 Q2","PERCENTUAL_FALTAS_ODONTO",31.9526627218935
"Sul","CS MORRO DAS PEDRAS","2014 Q2","PERCENTUAL_FALTAS_ODONTO",12.8048780487805
