"DISTRITO","UNIDADE","TRIMESTRE","TIPO","VALOR"
"Norte","CS SACO GRANDE","2016 Q4","PORCENT_ESP_MED",97.27
"Norte","CS SANTINHO","2016 Q4","PORCENT_ESP_MED",66.39
"Norte","CS SANTO ANTONIO LISBOA","2016 Q4","PORCENT_ESP_MED",80.75
"Continente","CS SAPE","2016 Q4","PORCENT_ESP_MED",92.03
"Sul","CS TAPERA","2016 Q4","PORCENT_ESP_MED",93.09
"Centro","CS TRINDADE","2016 Q4","PORCENT_ESP_MED",88.1
"Norte","CS VARGEM GRANDE","2016 Q4","PORCENT_ESP_MED",81.56
"Norte","CS VARGEM PEQUENA","2016 Q4","PORCENT_ESP_MED",55.26
"Continente","CS VILA APARECIDA","2016 Q4","PORCENT_ESP_MED",76.77
"Continente","CS ABRAÃO","2017 Q1","PORCENT_ESP_MED",70.21
"Centro","CS AGRONÔMICA","2017 Q1","PORCENT_ESP_MED",92.32
"Sul","CS ALTO RIBEIRÃO","2017 Q1","PORCENT_ESP_MED",88.35
"Sul","CS ARMAÇÃO","2017 Q1","PORCENT_ESP_MED",87.92
"Continente","CS BALNEÁRIO","2017 Q1","PORCENT_ESP_MED",76.36
"Norte","CS BARRA DA LAGOA","2017 Q1","PORCENT_ESP_MED",91.94
"Norte","CS CACHOEIRA BOM JESUS","2017 Q1","PORCENT_ESP_MED",87.71
"Sul","CS CAIEIRA BARRA DO SUL","2017 Q1","PORCENT_ESP_MED",69.69
"Sul","CS CAMPECHE","2017 Q1","PORCENT_ESP_MED",88.53
"Norte","CS CANASVIEIRAS","2017 Q1","PORCENT_ESP_MED",77.91
"Sul","CS CANTO DA LAGOA","2017 Q1","PORCENT_ESP_MED",69.17
"Continente","CS CAPOEIRAS","2017 Q1","PORCENT_ESP_MED",87.05
"Sul","CS CARIANOS","2017 Q1","PORCENT_ESP_MED",84.77
"Centro","CS CENTRO","2017 Q1","PORCENT_ESP_MED",57.45
"Continente","CS COLONINHA","2017 Q1","PORCENT_ESP_MED",93.47
"Continente","CS COQUEIROS","2017 Q1","PORCENT_ESP_MED",86.04
"Centro","CS CÓRREGO GRANDE","2017 Q1","PORCENT_ESP_MED",74.82
"Sul","CS COSTA DA LAGOA","2017 Q1","PORCENT_ESP_MED",95.85
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2017 Q1","PORCENT_ESP_MED",67.82
"Continente","CS ESTREITO","2017 Q1","PORCENT_ESP_MED",92.23
"Sul","CS FAZENDA DO RIO TAVARES","2017 Q1","PORCENT_ESP_MED",91.15
"Norte","CS INGLESES","2017 Q1","PORCENT_ESP_MED",71.56
"Centro","CS ITACORUBI","2017 Q1","PORCENT_ESP_MED",89.83
"Continente","CS JARDIM ATLÂNTICO","2017 Q1","PORCENT_ESP_MED",89.1
"Centro","CS JOÃO PAULO","2017 Q1","PORCENT_ESP_MED",78.89
"Norte","CS JURERE","2017 Q1","PORCENT_ESP_MED",86.26
"Sul","CS LAGOA DA CONCEIÇÃO","2017 Q1","PORCENT_ESP_MED",91.62
"Continente","CS MONTE CRISTO","2017 Q1","PORCENT_ESP_MED",95.25
"Centro","CS MONTE SERRAT","2017 Q1","PORCENT_ESP_MED",86.49
"Sul","CS MORRO DAS PEDRAS","2017 Q1","PORCENT_ESP_MED",76.2
"Continente","CS NOVO CONTINENTE","2017 Q1","PORCENT_ESP_MED",94.25
"Centro","CS PANTANAL","2017 Q1","PORCENT_ESP_MED",85.12
"Sul","CS PANTANO DO SUL","2017 Q1","PORCENT_ESP_MED",94.6
"Norte","CS PONTA DAS CANAS","2017 Q1","PORCENT_ESP_MED",81.58
"Centro","CS PRAINHA","2017 Q1","PORCENT_ESP_MED",87.3
"Norte","CS RATONES","2017 Q1","PORCENT_ESP_MED",78.48
"Sul","CS RIBEIRÃO DA ILHA","2017 Q1","PORCENT_ESP_MED",86.52
"Sul","CS RIO TAVARES","2017 Q1","PORCENT_ESP_MED",97.5
"Norte","CS RIO VERMELHO","2017 Q1","PORCENT_ESP_MED",82.06
"Centro","CS SACO DOS LIMÕES","2017 Q1","PORCENT_ESP_MED",90.91
"Norte","CS SACO GRANDE","2017 Q1","PORCENT_ESP_MED",99.22
"Norte","CS SANTINHO","2017 Q1","PORCENT_ESP_MED",84.87
"Norte","CS SANTO ANTONIO LISBOA","2017 Q1","PORCENT_ESP_MED",81.69
"Continente","CS SAPE","2017 Q1","PORCENT_ESP_MED",86.45
"Sul","CS TAPERA","2017 Q1","PORCENT_ESP_MED",93.41
"Centro","CS TRINDADE","2017 Q1","PORCENT_ESP_MED",81.94
"Norte","CS VARGEM GRANDE","2017 Q1","PORCENT_ESP_MED",75.51
"Norte","CS VARGEM PEQUENA","2017 Q1","PORCENT_ESP_MED",60.47
"Continente","CS VILA APARECIDA","2017 Q1","PORCENT_ESP_MED",78.49
"Continente","CS ABRAÃO","2017 Q2","PORCENT_ESP_MED",65.91
"Centro","CS AGRONÔMICA","2017 Q2","PORCENT_ESP_MED",92.67
"Sul","CS ALTO RIBEIRÃO","2017 Q2","PORCENT_ESP_MED",86.68
"Sul","CS ARMAÇÃO","2017 Q2","PORCENT_ESP_MED",85.87
"Continente","CS BALNEÁRIO","2017 Q2","PORCENT_ESP_MED",79.1
"Norte","CS BARRA DA LAGOA","2017 Q2","PORCENT_ESP_MED",89.06
"Norte","CS CACHOEIRA BOM JESUS","2017 Q2","PORCENT_ESP_MED",77.07
"Sul","CS CAIEIRA BARRA DO SUL","2017 Q2","PORCENT_ESP_MED",62.15
"Sul","CS CAMPECHE","2017 Q2","PORCENT_ESP_MED",86.11
"Norte","CS CANASVIEIRAS","2017 Q2","PORCENT_ESP_MED",84.01
"Sul","CS CANTO DA LAGOA","2017 Q2","PORCENT_ESP_MED",77.61
"Continente","CS CAPOEIRAS","2017 Q2","PORCENT_ESP_MED",92.35
"Sul","CS CARIANOS","2017 Q2","PORCENT_ESP_MED",83.78
"Centro","CS CENTRO","2017 Q2","PORCENT_ESP_MED",56.63
"Continente","CS COLONINHA","2017 Q2","PORCENT_ESP_MED",92.38
"Continente","CS COQUEIROS","2017 Q2","PORCENT_ESP_MED",88.81
"Centro","CS CÓRREGO GRANDE","2017 Q2","PORCENT_ESP_MED",71.62
"Sul","CS COSTA DA LAGOA","2017 Q2","PORCENT_ESP_MED",88.8
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2017 Q2","PORCENT_ESP_MED",68.38
"Continente","CS ESTREITO","2017 Q2","PORCENT_ESP_MED",91.37
"Sul","CS FAZENDA DO RIO TAVARES","2017 Q2","PORCENT_ESP_MED",85.31
"Norte","CS INGLESES","2017 Q2","PORCENT_ESP_MED",74.39
"Centro","CS ITACORUBI","2017 Q2","PORCENT_ESP_MED",84.27
"Continente","CS JARDIM ATLÂNTICO","2017 Q2","PORCENT_ESP_MED",94.71
"Centro","CS JOÃO PAULO","2017 Q2","PORCENT_ESP_MED",78.12
"Norte","CS JURERE","2017 Q2","PORCENT_ESP_MED",85.58
"Sul","CS LAGOA DA CONCEIÇÃO","2017 Q2","PORCENT_ESP_MED",85.93
"Continente","CS MONTE CRISTO","2017 Q2","PORCENT_ESP_MED",92.49
"Centro","CS MONTE SERRAT","2017 Q2","PORCENT_ESP_MED",91.54
"Sul","CS MORRO DAS PEDRAS","2017 Q2","PORCENT_ESP_MED",78.6
"Continente","CS NOVO CONTINENTE","2017 Q2","PORCENT_ESP_MED",93.74
"Centro","CS PANTANAL","2017 Q2","PORCENT_ESP_MED",85.99
"Sul","CS PANTANO DO SUL","2017 Q2","PORCENT_ESP_MED",93.72
"Norte","CS PONTA DAS CANAS","2017 Q2","PORCENT_ESP_MED",77.91
"Centro","CS PRAINHA","2017 Q2","PORCENT_ESP_MED",85.82
"Norte","CS RATONES","2017 Q2","PORCENT_ESP_MED",78.04
"Sul","CS RIBEIRÃO DA ILHA","2017 Q2","PORCENT_ESP_MED",88.52
"Sul","CS RIO TAVARES","2017 Q2","PORCENT_ESP_MED",95.43
"Norte","CS RIO VERMELHO","2017 Q2","PORCENT_ESP_MED",75.12
"Centro","CS SACO DOS LIMÕES","2017 Q2","PORCENT_ESP_MED",91.26
"Norte","CS SACO GRANDE","2017 Q2","PORCENT_ESP_MED",99.17
"Norte","CS SANTINHO","2017 Q2","PORCENT_ESP_MED",63.03
"Norte","CS SANTO ANTONIO LISBOA","2017 Q2","PORCENT_ESP_MED",74.39
"Continente","CS SAPE","2017 Q2","PORCENT_ESP_MED",69.56
"Sul","CS TAPERA","2017 Q2","PORCENT_ESP_MED",92.93
"Centro","CS TRINDADE","2017 Q2","PORCENT_ESP_MED",85.67
"Norte","CS VARGEM GRANDE","2017 Q2","PORCENT_ESP_MED",82.3
"Norte","CS VARGEM PEQUENA","2017 Q2","PORCENT_ESP_MED",53.8
"Continente","CS VILA APARECIDA","2017 Q2","PORCENT_ESP_MED",83.28
"Continente","CS ABRAÃO","2017 Q3","PORCENT_ESP_MED",65.51
"Centro","CS AGRONÔMICA","2017 Q3","PORCENT_ESP_MED",91.2
"Sul","CS ALTO RIBEIRÃO","2017 Q3","PORCENT_ESP_MED",84.23
"Sul","CS ARMAÇÃO","2017 Q3","PORCENT_ESP_MED",83.25
"Continente","CS BALNEÁRIO","2017 Q3","PORCENT_ESP_MED",81.72
"Norte","CS BARRA DA LAGOA","2017 Q3","PORCENT_ESP_MED",89.43
"Norte","CS CACHOEIRA BOM JESUS","2017 Q3","PORCENT_ESP_MED",81.01
"Sul","CS CAIEIRA BARRA DO SUL","2017 Q3","PORCENT_ESP_MED",63.18
"Sul","CS CAMPECHE","2017 Q3","PORCENT_ESP_MED",86.6
"Norte","CS CANASVIEIRAS","2017 Q3","PORCENT_ESP_MED",81.72
"Sul","CS CANTO DA LAGOA","2017 Q3","PORCENT_ESP_MED",66.52
"Continente","CS CAPOEIRAS","2017 Q3","PORCENT_ESP_MED",91.67
"Sul","CS CARIANOS","2017 Q3","PORCENT_ESP_MED",80.46
"Centro","CS CENTRO","2017 Q3","PORCENT_ESP_MED",55.57
"Continente","CS COLONINHA","2017 Q3","PORCENT_ESP_MED",94.55
"Continente","CS COQUEIROS","2017 Q3","PORCENT_ESP_MED",87.83
"Centro","CS CÓRREGO GRANDE","2017 Q3","PORCENT_ESP_MED",75.35
"Sul","CS COSTA DA LAGOA","2017 Q3","PORCENT_ESP_MED",86.93
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2017 Q3","PORCENT_ESP_MED",73.47
"Continente","CS ESTREITO","2017 Q3","PORCENT_ESP_MED",91.12
"Sul","CS FAZENDA DO RIO TAVARES","2017 Q3","PORCENT_ESP_MED",83.85
"Norte","CS INGLESES","2017 Q3","PORCENT_ESP_MED",75.74
"Centro","CS ITACORUBI","2017 Q3","PORCENT_ESP_MED",84.96
"Continente","CS JARDIM ATLÂNTICO","2017 Q3","PORCENT_ESP_MED",94.15
"Centro","CS JOÃO PAULO","2017 Q3","PORCENT_ESP_MED",74.27
"Norte","CS JURERE","2017 Q3","PORCENT_ESP_MED",79.49
"Sul","CS LAGOA DA CONCEIÇÃO","2017 Q3","PORCENT_ESP_MED",85.59
"Continente","CS MONTE CRISTO","2017 Q3","PORCENT_ESP_MED",94.16
"Centro","CS MONTE SERRAT","2017 Q3","PORCENT_ESP_MED",86.61
"Sul","CS MORRO DAS PEDRAS","2017 Q3","PORCENT_ESP_MED",77.59
"Continente","CS NOVO CONTINENTE","2017 Q3","PORCENT_ESP_MED",94.18
"Centro","CS PANTANAL","2017 Q3","PORCENT_ESP_MED",83.77
"Sul","CS PANTANO DO SUL","2017 Q3","PORCENT_ESP_MED",91.51
"Norte","CS PONTA DAS CANAS","2017 Q3","PORCENT_ESP_MED",75.46
"Centro","CS PRAINHA","2017 Q3","PORCENT_ESP_MED",82.99
"Norte","CS RATONES","2017 Q3","PORCENT_ESP_MED",74.4
"Sul","CS RIBEIRÃO DA ILHA","2017 Q3","PORCENT_ESP_MED",89.76
"Sul","CS RIO TAVARES","2017 Q3","PORCENT_ESP_MED",87.26
"Norte","CS RIO VERMELHO","2017 Q3","PORCENT_ESP_MED",76.13
"Centro","CS SACO DOS LIMÕES","2017 Q3","PORCENT_ESP_MED",90.12
"Norte","CS SACO GRANDE","2017 Q3","PORCENT_ESP_MED",99.42
"Norte","CS SANTINHO","2017 Q3","PORCENT_ESP_MED",64.13
"Norte","CS SANTO ANTONIO LISBOA","2017 Q3","PORCENT_ESP_MED",71.1
"Continente","CS SAPE","2017 Q3","PORCENT_ESP_MED",66.12
"Sul","CS TAPERA","2017 Q3","PORCENT_ESP_MED",92.39
"Centro","CS TRINDADE","2017 Q3","PORCENT_ESP_MED",83.19
"Norte","CS VARGEM GRANDE","2017 Q3","PORCENT_ESP_MED",83.96
"Norte","CS VARGEM PEQUENA","2017 Q3","PORCENT_ESP_MED",52.48
"Continente","CS VILA APARECIDA","2017 Q3","PORCENT_ESP_MED",77.46
"Continente","CS ABRAÃO","2017 Q4","PORCENT_ESP_MED",70.18
"Centro","CS AGRONÔMICA","2017 Q4","PORCENT_ESP_MED",91.89
"Sul","CS ALTO RIBEIRÃO","2017 Q4","PORCENT_ESP_MED",87.63
"Sul","CS ARMAÇÃO","2017 Q4","PORCENT_ESP_MED",91.16
"Continente","CS BALNEÁRIO","2017 Q4","PORCENT_ESP_MED",82.99
"Norte","CS BARRA DA LAGOA","2017 Q4","PORCENT_ESP_MED",91.81
"Norte","CS CACHOEIRA BOM JESUS","2017 Q4","PORCENT_ESP_MED",86.59
"Sul","CS CAIEIRA BARRA DO SUL","2017 Q4","PORCENT_ESP_MED",65.23
"Sul","CS CAMPECHE","2017 Q4","PORCENT_ESP_MED",87.44
"Norte","CS CANASVIEIRAS","2017 Q4","PORCENT_ESP_MED",82.82
"Sul","CS CANTO DA LAGOA","2017 Q4","PORCENT_ESP_MED",75.26
"Continente","CS CAPOEIRAS","2017 Q4","PORCENT_ESP_MED",92.49
"Sul","CS CARIANOS","2017 Q4","PORCENT_ESP_MED",86.42
"Centro","CS CENTRO","2017 Q4","PORCENT_ESP_MED",60.49
"Continente","CS COLONINHA","2017 Q4","PORCENT_ESP_MED",93.21
"Continente","CS COQUEIROS","2017 Q4","PORCENT_ESP_MED",89.07
"Centro","CS CÓRREGO GRANDE","2017 Q4","PORCENT_ESP_MED",72.87
"Sul","CS COSTA DA LAGOA","2017 Q4","PORCENT_ESP_MED",86.22
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2017 Q4","PORCENT_ESP_MED",74.77
"Continente","CS ESTREITO","2017 Q4","PORCENT_ESP_MED",91.33
"Sul","CS FAZENDA DO RIO TAVARES","2017 Q4","PORCENT_ESP_MED",84.53
"Norte","CS INGLESES","2017 Q4","PORCENT_ESP_MED",75.53
"Centro","CS ITACORUBI","2017 Q4","PORCENT_ESP_MED",86.07
"Continente","CS JARDIM ATLÂNTICO","2017 Q4","PORCENT_ESP_MED",94.02
"Centro","CS JOÃO PAULO","2017 Q4","PORCENT_ESP_MED",76.21
"Norte","CS JURERE","2017 Q4","PORCENT_ESP_MED",84.12
"Sul","CS LAGOA DA CONCEIÇÃO","2017 Q4","PORCENT_ESP_MED",85.39
"Continente","CS MONTE CRISTO","2017 Q4","PORCENT_ESP_MED",95.84
"Centro","CS MONTE SERRAT","2017 Q4","PORCENT_ESP_MED",90.11
"Sul","CS MORRO DAS PEDRAS","2017 Q4","PORCENT_ESP_MED",83.73
"Continente","CS NOVO CONTINENTE","2017 Q4","PORCENT_ESP_MED",96.05
"Centro","CS PANTANAL","2017 Q4","PORCENT_ESP_MED",87.66
"Sul","CS PANTANO DO SUL","2017 Q4","PORCENT_ESP_MED",89.67
"Norte","CS PONTA DAS CANAS","2017 Q4","PORCENT_ESP_MED",73.12
"Centro","CS PRAINHA","2017 Q4","PORCENT_ESP_MED",86.75
"Norte","CS RATONES","2017 Q4","PORCENT_ESP_MED",76.38
"Sul","CS RIBEIRÃO DA ILHA","2017 Q4","PORCENT_ESP_MED",89.59
"Sul","CS RIO TAVARES","2017 Q4","PORCENT_ESP_MED",88.51
"Norte","CS RIO VERMELHO","2017 Q4","PORCENT_ESP_MED",76.93
"Centro","CS SACO DOS LIMÕES","2017 Q4","PORCENT_ESP_MED",90.82
"Norte","CS SACO GRANDE","2017 Q4","PORCENT_ESP_MED",99.56
"Norte","CS SANTINHO","2017 Q4","PORCENT_ESP_MED",70.02
"Norte","CS SANTO ANTONIO LISBOA","2017 Q4","PORCENT_ESP_MED",80.17
"Continente","CS SAPE","2017 Q4","PORCENT_ESP_MED",73.19
"Sul","CS TAPERA","2017 Q4","PORCENT_ESP_MED",92.18
"Centro","CS TRINDADE","2017 Q4","PORCENT_ESP_MED",84.11
"Norte","CS VARGEM GRANDE","2017 Q4","PORCENT_ESP_MED",78.49
"Norte","CS VARGEM PEQUENA","2017 Q4","PORCENT_ESP_MED",48.9
"Continente","CS VILA APARECIDA","2017 Q4","PORCENT_ESP_MED",84.02
"Continente","CS ABRAÃO","2018 Q1","PORCENT_ESP_MED",66.4
"Centro","CS AGRONÔMICA","2018 Q1","PORCENT_ESP_MED",95.62
"Sul","CS ALTO RIBEIRÃO","2018 Q1","PORCENT_ESP_MED",89.58
"Sul","CS ARMAÇÃO","2018 Q1","PORCENT_ESP_MED",90.94
"Continente","CS BALNEÁRIO","2018 Q1","PORCENT_ESP_MED",80.43
"Norte","CS BARRA DA LAGOA","2018 Q1","PORCENT_ESP_MED",92.03
"Norte","CS CACHOEIRA BOM JESUS","2018 Q1","PORCENT_ESP_MED",86.34
"Sul","CS CAIEIRA BARRA DO SUL","2018 Q1","PORCENT_ESP_MED",70.67
"Sul","CS CAMPECHE","2018 Q1","PORCENT_ESP_MED",85.98
"Norte","CS CANASVIEIRAS","2018 Q1","PORCENT_ESP_MED",86.49
"Sul","CS CANTO DA LAGOA","2018 Q1","PORCENT_ESP_MED",63.82
"Continente","CS CAPOEIRAS","2018 Q1","PORCENT_ESP_MED",94.08
"Sul","CS CARIANOS","2018 Q1","PORCENT_ESP_MED",82.58
"Centro","CS CENTRO","2018 Q1","PORCENT_ESP_MED",55.09
"Continente","CS COLONINHA","2018 Q1","PORCENT_ESP_MED",93.51
"Continente","CS COQUEIROS","2018 Q1","PORCENT_ESP_MED",88.49
"Centro","CS CÓRREGO GRANDE","2018 Q1","PORCENT_ESP_MED",79
"Sul","CS COSTA DA LAGOA","2018 Q1","PORCENT_ESP_MED",98.92
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2018 Q1","PORCENT_ESP_MED",83.93
"Continente","CS ESTREITO","2018 Q1","PORCENT_ESP_MED",91.72
"Sul","CS FAZENDA DO RIO TAVARES","2018 Q1","PORCENT_ESP_MED",85.9
"Norte","CS INGLESES","2018 Q1","PORCENT_ESP_MED",77.09
"Centro","CS ITACORUBI","2018 Q1","PORCENT_ESP_MED",87.07
"Continente","CS JARDIM ATLÂNTICO","2018 Q1","PORCENT_ESP_MED",91.93
"Centro","CS JOÃO PAULO","2018 Q1","PORCENT_ESP_MED",78.46
"Norte","CS JURERE","2018 Q1","PORCENT_ESP_MED",84.93
"Sul","CS LAGOA DA CONCEIÇÃO","2018 Q1","PORCENT_ESP_MED",90.34
"Continente","CS MONTE CRISTO","2018 Q1","PORCENT_ESP_MED",95.96
"Centro","CS MONTE SERRAT","2018 Q1","PORCENT_ESP_MED",86.55
"Sul","CS MORRO DAS PEDRAS","2018 Q1","PORCENT_ESP_MED",81.39
"Continente","CS NOVO CONTINENTE","2018 Q1","PORCENT_ESP_MED",96.26
"Centro","CS PANTANAL","2018 Q1","PORCENT_ESP_MED",90.52
"Sul","CS PANTANO DO SUL","2018 Q1","PORCENT_ESP_MED",99.16
"Norte","CS PONTA DAS CANAS","2018 Q1","PORCENT_ESP_MED",75
"Centro","CS PRAINHA","2018 Q1","PORCENT_ESP_MED",85.85
"Norte","CS RATONES","2018 Q1","PORCENT_ESP_MED",78
"Sul","CS RIBEIRÃO DA ILHA","2018 Q1","PORCENT_ESP_MED",89.71
"Sul","CS RIO TAVARES","2018 Q1","PORCENT_ESP_MED",88.67
"Norte","CS RIO VERMELHO","2018 Q1","PORCENT_ESP_MED",78.03
"Centro","CS SACO DOS LIMÕES","2018 Q1","PORCENT_ESP_MED",94.16
"Norte","CS SACO GRANDE","2018 Q1","PORCENT_ESP_MED",99.26
"Norte","CS SANTINHO","2018 Q1","PORCENT_ESP_MED",78.05
"Norte","CS SANTO ANTONIO LISBOA","2018 Q1","PORCENT_ESP_MED",90.38
"Continente","CS SAPE","2018 Q1","PORCENT_ESP_MED",91.64
"Sul","CS TAPERA","2018 Q1","PORCENT_ESP_MED",94.78
"Centro","CS TRINDADE","2018 Q1","PORCENT_ESP_MED",85.99
"Norte","CS VARGEM GRANDE","2018 Q1","PORCENT_ESP_MED",78.3
"Norte","CS VARGEM PEQUENA","2018 Q1","PORCENT_ESP_MED",47.53
"Continente","CS VILA APARECIDA","2018 Q1","PORCENT_ESP_MED",79.57
"Continente","CS ABRAÃO","2013 Q1","PORCENT_ESP_ENF",86.47
"Centro","CS AGRONÔMICA","2013 Q1","PORCENT_ESP_ENF",79.94
"Sul","CS ALTO RIBEIRÃO","2013 Q1","PORCENT_ESP_ENF",81.53
"Sul","CS ARMAÇÃO","2013 Q1","PORCENT_ESP_ENF",94.02
"Continente","CS BALNEÁRIO","2013 Q1","PORCENT_ESP_ENF",78.81
"Norte","CS BARRA DA LAGOA","2013 Q1","PORCENT_ESP_ENF",81.96
"Norte","CS CACHOEIRA BOM JESUS","2013 Q1","PORCENT_ESP_ENF",79.79
"Sul","CS CAIEIRA BARRA DO SUL","2013 Q1","PORCENT_ESP_ENF",88.83
"Sul","CS CAMPECHE","2013 Q1","PORCENT_ESP_ENF",90.53
"Norte","CS CANASVIEIRAS","2013 Q1","PORCENT_ESP_ENF",80.8
"Sul","CS CANTO DA LAGOA","2013 Q1","PORCENT_ESP_ENF",85.96
"Continente","CS CAPOEIRAS","2013 Q1","PORCENT_ESP_ENF",80.81
"Sul","CS CARIANOS","2013 Q1","PORCENT_ESP_ENF",83.4
"Centro","CS CENTRO","2013 Q1","PORCENT_ESP_ENF",95.31
"Continente","CS COLONINHA","2013 Q1","PORCENT_ESP_ENF",76.67
"Continente","CS COQUEIROS","2013 Q1","PORCENT_ESP_ENF",89.23
"Centro","CS CÓRREGO GRANDE","2013 Q1","PORCENT_ESP_ENF",89.86
"Sul","CS COSTA DA LAGOA","2013 Q1","PORCENT_ESP_ENF",87.42
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2013 Q1","PORCENT_ESP_ENF",89.88
"Continente","CS ESTREITO","2013 Q1","PORCENT_ESP_ENF",76.04
"Sul","CS FAZENDA DO RIO TAVARES","2013 Q1","PORCENT_ESP_ENF",84.23
"Norte","CS INGLESES","2013 Q1","PORCENT_ESP_ENF",87.16
"Centro","CS ITACORUBI","2013 Q1","PORCENT_ESP_ENF",89.07
"Continente","CS JARDIM ATLÂNTICO","2013 Q1","PORCENT_ESP_ENF",72.29
"Centro","CS JOÃO PAULO","2013 Q1","PORCENT_ESP_ENF",94.09
"Norte","CS JURERE","2013 Q1","PORCENT_ESP_ENF",86.76
"Sul","CS LAGOA DA CONCEIÇÃO","2013 Q1","PORCENT_ESP_ENF",92.73
"Continente","CS MONTE CRISTO","2013 Q1","PORCENT_ESP_ENF",89.24
"Centro","CS MONTE SERRAT","2013 Q1","PORCENT_ESP_ENF",91.72
"Sul","CS MORRO DAS PEDRAS","2013 Q1","PORCENT_ESP_ENF",91
"Continente","CS NOVO CONTINENTE","2013 Q1","PORCENT_ESP_ENF",86.66
"Centro","CS PANTANAL","2013 Q1","PORCENT_ESP_ENF",96.41
"Sul","CS PANTANO DO SUL","2013 Q1","PORCENT_ESP_ENF",95.47
"Norte","CS PONTA DAS CANAS","2013 Q1","PORCENT_ESP_ENF",72.63
"Centro","CS PRAINHA","2013 Q1","PORCENT_ESP_ENF",96.21
"Norte","CS RATONES","2013 Q1","PORCENT_ESP_ENF",67.73
"Sul","CS RIBEIRÃO DA ILHA","2013 Q1","PORCENT_ESP_ENF",86.96
"Sul","CS RIO TAVARES","2013 Q1","PORCENT_ESP_ENF",82.48
"Norte","CS RIO VERMELHO","2013 Q1","PORCENT_ESP_ENF",76.32
"Centro","CS SACO DOS LIMÕES","2013 Q1","PORCENT_ESP_ENF",90.11
"Norte","CS SACO GRANDE","2013 Q1","PORCENT_ESP_ENF",93.61
"Norte","CS SANTINHO","2013 Q1","PORCENT_ESP_ENF",84.6
"Norte","CS SANTO ANTONIO LISBOA","2013 Q1","PORCENT_ESP_ENF",86.82
"Continente","CS SAPE","2013 Q1","PORCENT_ESP_ENF",76.32
"Sul","CS TAPERA","2013 Q1","PORCENT_ESP_ENF",93.2
"Centro","CS TRINDADE","2013 Q1","PORCENT_ESP_ENF",82.5
"Norte","CS VARGEM GRANDE","2013 Q1","PORCENT_ESP_ENF",91.36
"Norte","CS VARGEM PEQUENA","2013 Q1","PORCENT_ESP_ENF",80.15
"Continente","CS VILA APARECIDA","2013 Q1","PORCENT_ESP_ENF",83.42
"Continente","CS ABRAÃO","2013 Q2","PORCENT_ESP_ENF",89.03
"Centro","CS AGRONÔMICA","2013 Q2","PORCENT_ESP_ENF",82.72
"Sul","CS ALTO RIBEIRÃO","2013 Q2","PORCENT_ESP_ENF",88.26
"Sul","CS ARMAÇÃO","2013 Q2","PORCENT_ESP_ENF",89.74
"Continente","CS BALNEÁRIO","2013 Q2","PORCENT_ESP_ENF",82.84
"Norte","CS BARRA DA LAGOA","2013 Q2","PORCENT_ESP_ENF",76.35
"Norte","CS CACHOEIRA BOM JESUS","2013 Q2","PORCENT_ESP_ENF",83.48
"Sul","CS CAIEIRA BARRA DO SUL","2013 Q2","PORCENT_ESP_ENF",89.72
"Sul","CS CAMPECHE","2013 Q2","PORCENT_ESP_ENF",90.4
"Norte","CS CANASVIEIRAS","2013 Q2","PORCENT_ESP_ENF",83.56
"Sul","CS CANTO DA LAGOA","2013 Q2","PORCENT_ESP_ENF",83.46
"Continente","CS CAPOEIRAS","2013 Q2","PORCENT_ESP_ENF",81.39
"Sul","CS CARIANOS","2013 Q2","PORCENT_ESP_ENF",88.6
"Centro","CS CENTRO","2013 Q2","PORCENT_ESP_ENF",96.05
"Continente","CS COLONINHA","2013 Q2","PORCENT_ESP_ENF",79.01
"Continente","CS COQUEIROS","2013 Q2","PORCENT_ESP_ENF",85.63
"Centro","CS CÓRREGO GRANDE","2013 Q2","PORCENT_ESP_ENF",94.78
"Sul","CS COSTA DA LAGOA","2013 Q2","PORCENT_ESP_ENF",98.27
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2013 Q2","PORCENT_ESP_ENF",89.55
"Continente","CS ESTREITO","2013 Q2","PORCENT_ESP_ENF",75.17
"Sul","CS FAZENDA DO RIO TAVARES","2013 Q2","PORCENT_ESP_ENF",86.13
"Norte","CS INGLESES","2013 Q2","PORCENT_ESP_ENF",87.39
"Centro","CS ITACORUBI","2013 Q2","PORCENT_ESP_ENF",90.9
"Continente","CS JARDIM ATLÂNTICO","2013 Q2","PORCENT_ESP_ENF",85.47
"Centro","CS JOÃO PAULO","2013 Q2","PORCENT_ESP_ENF",94.21
"Norte","CS JURERE","2013 Q2","PORCENT_ESP_ENF",87.67
"Sul","CS LAGOA DA CONCEIÇÃO","2013 Q2","PORCENT_ESP_ENF",94.98
"Continente","CS MONTE CRISTO","2013 Q2","PORCENT_ESP_ENF",82.27
"Centro","CS MONTE SERRAT","2013 Q2","PORCENT_ESP_ENF",91.52
"Sul","CS MORRO DAS PEDRAS","2013 Q2","PORCENT_ESP_ENF",92.85
"Continente","CS NOVO CONTINENTE","2013 Q2","PORCENT_ESP_ENF",90.86
