"DISTRITO","UNIDADE","AREA","TRIMESTRE","VALOR"
"Centro","CS SACO DOS LIMÕES",313,"2013 Q4",18
"Centro","CS SACO DOS LIMÕES",314,"2013 Q4",7
"Centro","CS JOÃO PAULO",320,"2013 Q4",24
"Centro","CS JOÃO PAULO",321,"2013 Q4",15
"Norte","CS SACO GRANDE",330,"2013 Q4",50
"Norte","CS SACO GRANDE",331,"2013 Q4",54
"Norte","CS SACO GRANDE",332,"2013 Q4",46
"Norte","CS SACO GRANDE",333,"2013 Q4",31
"Norte","CS SACO GRANDE",334,"2013 Q4",26
"Norte","CS SACO GRANDE",335,"2013 Q4",49
"Norte","CS VARGEM PEQUENA",340,"2013 Q4",138
"Norte","CS RATONES",350,"2013 Q4",110
"Norte","CS RATONES",351,"2013 Q4",106
"Norte","CS SANTO ANTONIO LISBOA",360,"2013 Q4",65
"Norte","CS SANTO ANTONIO LISBOA",361,"2013 Q4",89
"Norte","CS PONTA DAS CANAS",370,"2013 Q4",168
"Norte","CS PONTA DAS CANAS",371,"2013 Q4",121
"Norte","CS CANASVIEIRAS",380,"2013 Q4",325
"Norte","CS CANASVIEIRAS",381,"2013 Q4",351
"Norte","CS CANASVIEIRAS",382,"2013 Q4",282
"Norte","CS CANASVIEIRAS",383,"2013 Q4",214
"Norte","CS CANASVIEIRAS",384,"2013 Q4",356
"Norte","CS JURERE",390,"2013 Q4",197
"Continente","CS MONTE CRISTO",40,"2013 Q4",10
"Norte","CS CACHOEIRA BOM JESUS",400,"2013 Q4",254
"Norte","CS CACHOEIRA BOM JESUS",401,"2013 Q4",269
"Continente","CS MONTE CRISTO",41,"2013 Q4",11
"Norte","CS VARGEM GRANDE",410,"2013 Q4",273
"Continente","CS MONTE CRISTO",42,"2013 Q4",3
"Norte","CS RIO VERMELHO",420,"2013 Q4",258
"Norte","CS RIO VERMELHO",421,"2013 Q4",201
"Norte","CS RIO VERMELHO",422,"2013 Q4",170
"Norte","CS RIO VERMELHO",423,"2013 Q4",237
"Norte","CS RIO VERMELHO",424,"2013 Q4",143
"Continente","CS MONTE CRISTO",43,"2013 Q4",8
"Norte","CS INGLESES",431,"2013 Q4",167
"Norte","CS INGLESES",432,"2013 Q4",271
"Norte","CS INGLESES",433,"2013 Q4",269
"Norte","CS INGLESES",434,"2013 Q4",171
"Norte","CS INGLESES",435,"2013 Q4",242
"Norte","CS INGLESES",436,"2013 Q4",286
"Norte","CS INGLESES",437,"2013 Q4",76
"Norte","CS INGLESES",438,"2013 Q4",53
"Continente","CS MONTE CRISTO",44,"2013 Q4",7
"Norte","CS BARRA DA LAGOA",440,"2013 Q4",52
"Norte","CS BARRA DA LAGOA",441,"2013 Q4",61
"Norte","CS BARRA DA LAGOA",442,"2013 Q4",17
"Continente","CS MONTE CRISTO",45,"2013 Q4",8
"Sul","CS CANTO DA LAGOA",450,"2013 Q4",70
"Continente","CS MONTE CRISTO",46,"2013 Q4",4
"Sul","CS COSTA DA LAGOA",460,"2013 Q4",8
"Sul","CS LAGOA DA CONCEIÇÃO",470,"2013 Q4",56
"Sul","CS LAGOA DA CONCEIÇÃO",471,"2013 Q4",76
"Sul","CS LAGOA DA CONCEIÇÃO",472,"2013 Q4",50
"Continente","CS ABRAÃO",570,"2013 Q4",24
"Continente","CS ABRAÃO",571,"2013 Q4",6
"Continente","CS ABRAÃO",572,"2013 Q4",16
"Continente","CS CAPOEIRAS",60,"2013 Q4",15
"Continente","CS COQUEIROS",600,"2013 Q4",17
"Continente","CS COQUEIROS",601,"2013 Q4",13
"Continente","CS COQUEIROS",602,"2013 Q4",16
"Continente","CS CAPOEIRAS",61,"2013 Q4",14
"Continente","CS CAPOEIRAS",62,"2013 Q4",14
"Centro","CS AGRONÔMICA",690,"2013 Q4",39
"Centro","CS AGRONÔMICA",691,"2013 Q4",58
"Centro","CS AGRONÔMICA",692,"2013 Q4",54
"Centro","CS AGRONÔMICA",693,"2013 Q4",22
"Continente","CS COLONINHA",70,"2013 Q4",17
"Continente","CS COLONINHA",71,"2013 Q4",15
"Continente","CS COLONINHA",72,"2013 Q4",11
"Sul","CS FAZENDA DO RIO TAVARES",780,"2013 Q4",161
"Sul","CS FAZENDA DO RIO TAVARES",781,"2013 Q4",228
"Continente","CS ESTREITO",80,"2013 Q4",7
"Continente","CS ESTREITO",81,"2013 Q4",5
"Continente","CS ESTREITO",82,"2013 Q4",13
"Continente","CS ESTREITO",83,"2013 Q4",15
"Centro","CS TRINDADE",850,"2013 Q4",38
"Centro","CS TRINDADE",851,"2013 Q4",47
"Centro","CS TRINDADE",852,"2013 Q4",31
"Centro","CS TRINDADE",853,"2013 Q4",40
"Centro","CS TRINDADE",854,"2013 Q4",32
"Continente","CS VILA APARECIDA",90,"2013 Q4",9
"Continente","CS VILA APARECIDA",91,"2013 Q4",16
"Centro","CS CENTRO",950,"2013 Q4",64
"Centro","CS CENTRO",951,"2013 Q4",24
"Centro","CS CENTRO",952,"2013 Q4",49
"Norte","CS SANTINHO",980,"2013 Q4",167
"Norte","CS SANTINHO",981,"2013 Q4",235
"Continente","CS JARDIM ATLÂNTICO",10,"2014 Q1",19
"Continente","CS NOVO CONTINENTE",100,"2014 Q1",17
"Continente","CS NOVO CONTINENTE",101,"2014 Q1",13
"Continente","CS NOVO CONTINENTE",102,"2014 Q1",8
"Continente","CS NOVO CONTINENTE",103,"2014 Q1",6
"Continente","CS JARDIM ATLÂNTICO",11,"2014 Q1",6
"Centro","CS MONTE SERRAT",120,"2014 Q1",42
"Centro","CS MONTE SERRAT",121,"2014 Q1",26
"Centro","CS MONTE SERRAT",122,"2014 Q1",21
"Centro","CS PRAINHA",130,"2014 Q1",82
"Centro","CS PRAINHA",131,"2014 Q1",73
"Centro","CS PRAINHA",132,"2014 Q1",85
"Centro","CS PANTANAL",160,"2014 Q1",55
"Centro","CS PANTANAL",161,"2014 Q1",38
"Centro","CS CÓRREGO GRANDE",170,"2014 Q1",34
"Centro","CS CÓRREGO GRANDE",171,"2014 Q1",17
"Centro","CS CÓRREGO GRANDE",172,"2014 Q1",10
"Centro","CS ITACORUBI",190,"2014 Q1",31
"Centro","CS ITACORUBI",191,"2014 Q1",23
"Centro","CS ITACORUBI",192,"2014 Q1",40
"Centro","CS ITACORUBI",193,"2014 Q1",32
"Continente","CS BALNEÁRIO",20,"2014 Q1",6
"Sul","CS CAIEIRA BARRA DO SUL",200,"2014 Q1",70
"Continente","CS BALNEÁRIO",21,"2014 Q1",6
"Sul","CS ALTO RIBEIRÃO",210,"2014 Q1",276
"Sul","CS RIBEIRÃO DA ILHA",220,"2014 Q1",105
"Sul","CS PANTANO DO SUL",230,"2014 Q1",98
"Sul","CS ARMAÇÃO",240,"2014 Q1",113
"Sul","CS ARMAÇÃO",241,"2014 Q1",102
"Sul","CS ARMAÇÃO",242,"2014 Q1",26
"Sul","CS MORRO DAS PEDRAS",250,"2014 Q1",171
"Sul","CS MORRO DAS PEDRAS",251,"2014 Q1",212
"Sul","CS TAPERA",260,"2014 Q1",132
"Sul","CS TAPERA",261,"2014 Q1",127
"Sul","CS TAPERA",262,"2014 Q1",140
"Sul","CS TAPERA",263,"2014 Q1",142
"Sul","CS CARIANOS",270,"2014 Q1",88
"Sul","CS CARIANOS",271,"2014 Q1",119
"Sul","CS CARIANOS",272,"2014 Q1",9
"Sul","CS CAMPECHE",280,"2014 Q1",320
"Sul","CS CAMPECHE",281,"2014 Q1",176
"Sul","CS RIO TAVARES",290,"2014 Q1",144
"Sul","CS RIO TAVARES",291,"2014 Q1",117
"Sul","CS RIO TAVARES",292,"2014 Q1",52
"Sul","CS RIO TAVARES",293,"2014 Q1",14
"Continente","CS SAPE",30,"2014 Q1",11
"Sul","CS COSTEIRA DO PIRAJUBAÉ",300,"2014 Q1",159
"Sul","CS COSTEIRA DO PIRAJUBAÉ",301,"2014 Q1",176
"Sul","CS COSTEIRA DO PIRAJUBAÉ",302,"2014 Q1",172
"Continente","CS SAPE",31,"2014 Q1",12
"Centro","CS SACO DOS LIMÕES",310,"2014 Q1",71
"Centro","CS SACO DOS LIMÕES",311,"2014 Q1",98
"Centro","CS SACO DOS LIMÕES",312,"2014 Q1",165
"Centro","CS SACO DOS LIMÕES",313,"2014 Q1",31
"Centro","CS SACO DOS LIMÕES",314,"2014 Q1",15
"Centro","CS JOÃO PAULO",320,"2014 Q1",22
"Centro","CS JOÃO PAULO",321,"2014 Q1",24
"Norte","CS SACO GRANDE",330,"2014 Q1",40
"Norte","CS SACO GRANDE",331,"2014 Q1",54
"Norte","CS SACO GRANDE",332,"2014 Q1",32
"Norte","CS SACO GRANDE",333,"2014 Q1",34
"Norte","CS SACO GRANDE",334,"2014 Q1",29
"Norte","CS SACO GRANDE",335,"2014 Q1",40
"Norte","CS VARGEM PEQUENA",340,"2014 Q1",115
"Norte","CS RATONES",350,"2014 Q1",132
"Norte","CS RATONES",351,"2014 Q1",80
"Norte","CS SANTO ANTONIO LISBOA",360,"2014 Q1",82
"Norte","CS SANTO ANTONIO LISBOA",361,"2014 Q1",98
"Norte","CS PONTA DAS CANAS",370,"2014 Q1",155
"Norte","CS PONTA DAS CANAS",371,"2014 Q1",104
"Norte","CS CANASVIEIRAS",380,"2014 Q1",319
"Norte","CS CANASVIEIRAS",381,"2014 Q1",331
"Norte","CS CANASVIEIRAS",382,"2014 Q1",289
"Norte","CS CANASVIEIRAS",383,"2014 Q1",255
"Norte","CS CANASVIEIRAS",384,"2014 Q1",355
"Norte","CS JURERE",390,"2014 Q1",209
"Continente","CS MONTE CRISTO",40,"2014 Q1",5
"Norte","CS CACHOEIRA BOM JESUS",400,"2014 Q1",276
"Norte","CS CACHOEIRA BOM JESUS",401,"2014 Q1",255
"Continente","CS MONTE CRISTO",41,"2014 Q1",5
"Norte","CS VARGEM GRANDE",410,"2014 Q1",295
"Continente","CS MONTE CRISTO",42,"2014 Q1",7
"Norte","CS RIO VERMELHO",420,"2014 Q1",248
"Norte","CS RIO VERMELHO",421,"2014 Q1",190
"Norte","CS RIO VERMELHO",422,"2014 Q1",191
"Norte","CS RIO VERMELHO",423,"2014 Q1",183
"Norte","CS RIO VERMELHO",424,"2014 Q1",139
"Continente","CS MONTE CRISTO",43,"2014 Q1",11
"Norte","CS INGLESES",431,"2014 Q1",179
"Norte","CS INGLESES",432,"2014 Q1",321
"Norte","CS INGLESES",433,"2014 Q1",285
"Norte","CS INGLESES",434,"2014 Q1",171
"Norte","CS INGLESES",435,"2014 Q1",253
"Norte","CS INGLESES",436,"2014 Q1",299
"Norte","CS INGLESES",437,"2014 Q1",79
"Norte","CS INGLESES",438,"2014 Q1",72
"Continente","CS MONTE CRISTO",44,"2014 Q1",3
"Norte","CS BARRA DA LAGOA",440,"2014 Q1",57
"Norte","CS BARRA DA LAGOA",441,"2014 Q1",61
"Norte","CS BARRA DA LAGOA",442,"2014 Q1",18
"Continente","CS MONTE CRISTO",45,"2014 Q1",6
"Sul","CS CANTO DA LAGOA",450,"2014 Q1",70
"Continente","CS MONTE CRISTO",46,"2014 Q1",2
"Sul","CS COSTA DA LAGOA",460,"2014 Q1",15
"Sul","CS LAGOA DA CONCEIÇÃO",470,"2014 Q1",57
"Sul","CS LAGOA DA CONCEIÇÃO",471,"2014 Q1",84
"Sul","CS LAGOA DA CONCEIÇÃO",472,"2014 Q1",46
"Continente","CS ABRAÃO",570,"2014 Q1",21
"Continente","CS ABRAÃO",571,"2014 Q1",11
"Continente","CS ABRAÃO",572,"2014 Q1",14
"Continente","CS CAPOEIRAS",60,"2014 Q1",10
"Continente","CS COQUEIROS",600,"2014 Q1",18
"Continente","CS COQUEIROS",601,"2014 Q1",20
"Continente","CS COQUEIROS",602,"2014 Q1",14
"Continente","CS CAPOEIRAS",61,"2014 Q1",24
"Continente","CS CAPOEIRAS",62,"2014 Q1",11
"Centro","CS AGRONÔMICA",690,"2014 Q1",71
"Centro","CS AGRONÔMICA",691,"2014 Q1",68
"Centro","CS AGRONÔMICA",692,"2014 Q1",61
"Centro","CS AGRONÔMICA",693,"2014 Q1",35
"Continente","CS COLONINHA",70,"2014 Q1",4
"Continente","CS COLONINHA",71,"2014 Q1",12
"Continente","CS COLONINHA",72,"2014 Q1",17
"Sul","CS FAZENDA DO RIO TAVARES",780,"2014 Q1",252
"Sul","CS FAZENDA DO RIO TAVARES",781,"2014 Q1",308
"Continente","CS ESTREITO",80,"2014 Q1",4
"Continente","CS ESTREITO",81,"2014 Q1",4
"Continente","CS ESTREITO",82,"2014 Q1",15
"Continente","CS ESTREITO",83,"2014 Q1",13
"Centro","CS TRINDADE",850,"2014 Q1",38
"Centro","CS TRINDADE",851,"2014 Q1",58
"Centro","CS TRINDADE",852,"2014 Q1",29
"Centro","CS TRINDADE",853,"2014 Q1",31
"Centro","CS TRINDADE",854,"2014 Q1",42
"Continente","CS VILA APARECIDA",90,"2014 Q1",15
"Continente","CS VILA APARECIDA",91,"2014 Q1",16
"Centro","CS CENTRO",950,"2014 Q1",64
"Centro","CS CENTRO",951,"2014 Q1",26
"Centro","CS CENTRO",952,"2014 Q1",48
"Norte","CS SANTINHO",980,"2014 Q1",164
"Norte","CS SANTINHO",981,"2014 Q1",245
"Continente","CS JARDIM ATLÂNTICO",10,"2014 Q2",18
"Continente","CS NOVO CONTINENTE",100,"2014 Q2",14
"Continente","CS NOVO CONTINENTE",101,"2014 Q2",13
"Continente","CS NOVO CONTINENTE",102,"2014 Q2",12
"Continente","CS NOVO CONTINENTE",103,"2014 Q2",7
"Continente","CS JARDIM ATLÂNTICO",11,"2014 Q2",3
"Centro","CS MONTE SERRAT",120,"2014 Q2",40
"Centro","CS MONTE SERRAT",121,"2014 Q2",16
"Centro","CS MONTE SERRAT",122,"2014 Q2",43
"Centro","CS PRAINHA",130,"2014 Q2",55
"Centro","CS PRAINHA",131,"2014 Q2",66
"Centro","CS PRAINHA",132,"2014 Q2",69
"Centro","CS PANTANAL",160,"2014 Q2",64
"Centro","CS PANTANAL",161,"2014 Q2",30
"Centro","CS CÓRREGO GRANDE",170,"2014 Q2",34
"Centro","CS CÓRREGO GRANDE",171,"2014 Q2",14
"Centro","CS CÓRREGO GRANDE",172,"2014 Q2",18
"Centro","CS ITACORUBI",190,"2014 Q2",33
"Centro","CS ITACORUBI",191,"2014 Q2",23
"Centro","CS ITACORUBI",192,"2014 Q2",40
"Centro","CS ITACORUBI",193,"2014 Q2",18
"Continente","CS BALNEÁRIO",20,"2014 Q2",6
"Sul","CS CAIEIRA BARRA DO SUL",200,"2014 Q2",74
"Continente","CS BALNEÁRIO",21,"2014 Q2",9
"Sul","CS ALTO RIBEIRÃO",210,"2014 Q2",240
"Sul","CS RIBEIRÃO DA ILHA",220,"2014 Q2",116
"Sul","CS PANTANO DO SUL",230,"2014 Q2",124
"Sul","CS ARMAÇÃO",240,"2014 Q2",131
"Sul","CS ARMAÇÃO",241,"2014 Q2",94
"Sul","CS ARMAÇÃO",242,"2014 Q2",22
"Sul","CS MORRO DAS PEDRAS",250,"2014 Q2",195
"Sul","CS MORRO DAS PEDRAS",251,"2014 Q2",225
"Sul","CS TAPERA",260,"2014 Q2",114
"Sul","CS TAPERA",261,"2014 Q2",96
"Sul","CS TAPERA",262,"2014 Q2",134
"Sul","CS TAPERA",263,"2014 Q2",112
"Sul","CS CARIANOS",270,"2014 Q2",84
"Sul","CS CARIANOS",271,"2014 Q2",113
"Sul","CS CARIANOS",272,"2014 Q2",11
"Sul","CS CAMPECHE",280,"2014 Q2",315
"Sul","CS CAMPECHE",281,"2014 Q2",168
"Sul","CS RIO TAVARES",290,"2014 Q2",101
"Sul","CS RIO TAVARES",291,"2014 Q2",112
"Sul","CS RIO TAVARES",292,"2014 Q2",62
"Sul","CS RIO TAVARES",293,"2014 Q2",30
"Continente","CS SAPE",30,"2014 Q2",14
"Sul","CS COSTEIRA DO PIRAJUBAÉ",300,"2014 Q2",149
"Sul","CS COSTEIRA DO PIRAJUBAÉ",301,"2014 Q2",162
"Sul","CS COSTEIRA DO PIRAJUBAÉ",302,"2014 Q2",189
"Continente","CS SAPE",31,"2014 Q2",7
"Centro","CS SACO DOS LIMÕES",310,"2014 Q2",69
"Centro","CS SACO DOS LIMÕES",311,"2014 Q2",80
"Centro","CS SACO DOS LIMÕES",312,"2014 Q2",130
"Centro","CS SACO DOS LIMÕES",313,"2014 Q2",30
"Centro","CS SACO DOS LIMÕES",314,"2014 Q2",12
"Centro","CS JOÃO PAULO",320,"2014 Q2",26
"Centro","CS JOÃO PAULO",321,"2014 Q2",12
"Norte","CS SACO GRANDE",330,"2014 Q2",28
"Norte","CS SACO GRANDE",331,"2014 Q2",50
"Norte","CS SACO GRANDE",332,"2014 Q2",29
"Norte","CS SACO GRANDE",333,"2014 Q2",29
"Norte","CS SACO GRANDE",334,"2014 Q2",22
"Norte","CS SACO GRANDE",335,"2014 Q2",51
"Norte","CS VARGEM PEQUENA",340,"2014 Q2",137
"Norte","CS RATONES",350,"2014 Q2",120
"Norte","CS RATONES",351,"2014 Q2",72
"Norte","CS SANTO ANTONIO LISBOA",360,"2014 Q2",80
"Norte","CS SANTO ANTONIO LISBOA",361,"2014 Q2",78
"Norte","CS PONTA DAS CANAS",370,"2014 Q2",202
"Norte","CS PONTA DAS CANAS",371,"2014 Q2",129
"Norte","CS CANASVIEIRAS",380,"2014 Q2",318
"Norte","CS CANASVIEIRAS",381,"2014 Q2",311
"Norte","CS CANASVIEIRAS",382,"2014 Q2",233
"Norte","CS CANASVIEIRAS",383,"2014 Q2",235
"Norte","CS CANASVIEIRAS",384,"2014 Q2",322
"Norte","CS JURERE",390,"2014 Q2",208
"Continente","CS MONTE CRISTO",40,"2014 Q2",8
"Norte","CS CACHOEIRA BOM JESUS",400,"2014 Q2",231
"Norte","CS CACHOEIRA BOM JESUS",401,"2014 Q2",235
"Continente","CS MONTE CRISTO",41,"2014 Q2",7
"Norte","CS VARGEM GRANDE",410,"2014 Q2",298
"Continente","CS MONTE CRISTO",42,"2014 Q2",11
"Norte","CS RIO VERMELHO",420,"2014 Q2",247
"Norte","CS RIO VERMELHO",421,"2014 Q2",189
"Norte","CS RIO VERMELHO",422,"2014 Q2",190
"Norte","CS RIO VERMELHO",423,"2014 Q2",200
"Norte","CS RIO VERMELHO",424,"2014 Q2",112
"Continente","CS MONTE CRISTO",43,"2014 Q2",6
"Norte","CS INGLESES",431,"2014 Q2",175
"Norte","CS INGLESES",432,"2014 Q2",309
"Norte","CS INGLESES",433,"2014 Q2",266
"Norte","CS INGLESES",434,"2014 Q2",180
"Norte","CS INGLESES",435,"2014 Q2",235
"Norte","CS INGLESES",436,"2014 Q2",286
"Norte","CS INGLESES",437,"2014 Q2",69
"Norte","CS INGLESES",438,"2014 Q2",49
"Continente","CS MONTE CRISTO",44,"2014 Q2",10
"Norte","CS BARRA DA LAGOA",440,"2014 Q2",57
"Norte","CS BARRA DA LAGOA",441,"2014 Q2",61
"Norte","CS BARRA DA LAGOA",442,"2014 Q2",15
"Continente","CS MONTE CRISTO",45,"2014 Q2",13
"Sul","CS CANTO DA LAGOA",450,"2014 Q2",57
"Continente","CS MONTE CRISTO",46,"2014 Q2",3
"Sul","CS COSTA DA LAGOA",460,"2014 Q2",15
"Sul","CS LAGOA DA CONCEIÇÃO",470,"2014 Q2",54
"Sul","CS LAGOA DA CONCEIÇÃO",471,"2014 Q2",58
"Sul","CS LAGOA DA CONCEIÇÃO",472,"2014 Q2",30
"Continente","CS ABRAÃO",570,"2014 Q2",19
"Continente","CS ABRAÃO",571,"2014 Q2",4
"Continente","CS ABRAÃO",572,"2014 Q2",5
"Continente","CS CAPOEIRAS",60,"2014 Q2",6
"Continente","CS COQUEIROS",600,"2014 Q2",15
"Continente","CS COQUEIROS",601,"2014 Q2",15
"Continente","CS COQUEIROS",602,"2014 Q2",11
"Continente","CS CAPOEIRAS",61,"2014 Q2",12
"Continente","CS CAPOEIRAS",62,"2014 Q2",10
"Centro","CS AGRONÔMICA",690,"2014 Q2",65
"Centro","CS AGRONÔMICA",691,"2014 Q2",34
"Centro","CS AGRONÔMICA",692,"2014 Q2",52
"Centro","CS AGRONÔMICA",693,"2014 Q2",34
"Continente","CS COLONINHA",70,"2014 Q2",9
"Continente","CS COLONINHA",71,"2014 Q2",12
"Continente","CS COLONINHA",72,"2014 Q2",9
"Sul","CS FAZENDA DO RIO TAVARES",780,"2014 Q2",248
"Sul","CS FAZENDA DO RIO TAVARES",781,"2014 Q2",272
"Continente","CS ESTREITO",80,"2014 Q2",10
"Continente","CS ESTREITO",81,"2014 Q2",4
"Continente","CS ESTREITO",82,"2014 Q2",8
"Continente","CS ESTREITO",83,"2014 Q2",4
"Centro","CS TRINDADE",850,"2014 Q2",63
"Centro","CS TRINDADE",851,"2014 Q2",55
"Centro","CS TRINDADE",852,"2014 Q2",32
"Centro","CS TRINDADE",853,"2014 Q2",40
"Centro","CS TRINDADE",854,"2014 Q2",43
"Continente","CS VILA APARECIDA",90,"2014 Q2",8
"Continente","CS VILA APARECIDA",91,"2014 Q2",9
"Centro","CS CENTRO",950,"2014 Q2",78
"Centro","CS CENTRO",951,"2014 Q2",14
"Centro","CS CENTRO",952,"2014 Q2",54
"Norte","CS SANTINHO",980,"2014 Q2",187
"Norte","CS SANTINHO",981,"2014 Q2",290
"Continente","CS JARDIM ATLÂNTICO",10,"2014 Q3",14
"Continente","CS NOVO CONTINENTE",100,"2014 Q3",12
"Continente","CS NOVO CONTINENTE",101,"2014 Q3",23
"Continente","CS NOVO CONTINENTE",102,"2014 Q3",12
"Continente","CS NOVO CONTINENTE",103,"2014 Q3",3
"Continente","CS JARDIM ATLÂNTICO",11,"2014 Q3",6
"Centro","CS MONTE SERRAT",120,"2014 Q3",56
"Centro","CS MONTE SERRAT",121,"2014 Q3",19
"Centro","CS MONTE SERRAT",122,"2014 Q3",53
"Centro","CS PRAINHA",130,"2014 Q3",82
"Centro","CS PRAINHA",131,"2014 Q3",95
"Centro","CS PRAINHA",132,"2014 Q3",87
"Centro","CS PANTANAL",160,"2014 Q3",82
"Centro","CS PANTANAL",161,"2014 Q3",44
"Centro","CS CÓRREGO GRANDE",170,"2014 Q3",35
"Centro","CS CÓRREGO GRANDE",171,"2014 Q3",26
"Centro","CS CÓRREGO GRANDE",172,"2014 Q3",12
"Centro","CS ITACORUBI",190,"2014 Q3",32
"Centro","CS ITACORUBI",191,"2014 Q3",30
"Centro","CS ITACORUBI",192,"2014 Q3",39
"Centro","CS ITACORUBI",193,"2014 Q3",27
"Continente","CS BALNEÁRIO",20,"2014 Q3",10
"Sul","CS CAIEIRA BARRA DO SUL",200,"2014 Q3",114
"Continente","CS BALNEÁRIO",21,"2014 Q3",9
"Sul","CS ALTO RIBEIRÃO",210,"2014 Q3",296
"Sul","CS RIBEIRÃO DA ILHA",220,"2014 Q3",118
"Sul","CS PANTANO DO SUL",230,"2014 Q3",119
"Sul","CS ARMAÇÃO",240,"2014 Q3",131
"Sul","CS ARMAÇÃO",241,"2014 Q3",118
"Sul","CS ARMAÇÃO",242,"2014 Q3",24
"Sul","CS MORRO DAS PEDRAS",250,"2014 Q3",230
"Sul","CS MORRO DAS PEDRAS",251,"2014 Q3",261
"Sul","CS TAPERA",260,"2014 Q3",142
"Sul","CS TAPERA",261,"2014 Q3",104
"Sul","CS TAPERA",262,"2014 Q3",171
"Sul","CS TAPERA",263,"2014 Q3",142
"Sul","CS CARIANOS",270,"2014 Q3",108
"Sul","CS CARIANOS",271,"2014 Q3",120
"Sul","CS CARIANOS",272,"2014 Q3",7
"Sul","CS CAMPECHE",280,"2014 Q3",353
"Sul","CS CAMPECHE",281,"2014 Q3",181
"Sul","CS RIO TAVARES",290,"2014 Q3",153
"Sul","CS RIO TAVARES",291,"2014 Q3",119
"Sul","CS RIO TAVARES",292,"2014 Q3",62
"Sul","CS RIO TAVARES",293,"2014 Q3",34
"Continente","CS SAPE",30,"2014 Q3",9
"Sul","CS COSTEIRA DO PIRAJUBAÉ",300,"2014 Q3",177
"Sul","CS COSTEIRA DO PIRAJUBAÉ",301,"2014 Q3",204
"Sul","CS COSTEIRA DO PIRAJUBAÉ",302,"2014 Q3",231
"Continente","CS SAPE",31,"2014 Q3",9
"Centro","CS SACO DOS LIMÕES",310,"2014 Q3",84
"Centro","CS SACO DOS LIMÕES",311,"2014 Q3",114
"Centro","CS SACO DOS LIMÕES",312,"2014 Q3",164
"Centro","CS SACO DOS LIMÕES",313,"2014 Q3",37
"Centro","CS SACO DOS LIMÕES",314,"2014 Q3",12
"Centro","CS JOÃO PAULO",320,"2014 Q3",19
"Centro","CS JOÃO PAULO",321,"2014 Q3",17
"Norte","CS SACO GRANDE",330,"2014 Q3",37
"Norte","CS SACO GRANDE",331,"2014 Q3",46
"Norte","CS SACO GRANDE",332,"2014 Q3",41
"Norte","CS SACO GRANDE",333,"2014 Q3",41
"Norte","CS SACO GRANDE",334,"2014 Q3",27
"Norte","CS SACO GRANDE",335,"2014 Q3",43
"Norte","CS VARGEM PEQUENA",340,"2014 Q3",151
"Norte","CS RATONES",350,"2014 Q3",129
"Norte","CS RATONES",351,"2014 Q3",74
"Norte","CS SANTO ANTONIO LISBOA",360,"2014 Q3",62
"Norte","CS SANTO ANTONIO LISBOA",361,"2014 Q3",97
"Norte","CS PONTA DAS CANAS",370,"2014 Q3",181
"Norte","CS PONTA DAS CANAS",371,"2014 Q3",139
"Norte","CS CANASVIEIRAS",380,"2014 Q3",343
"Norte","CS CANASVIEIRAS",381,"2014 Q3",393
"Norte","CS CANASVIEIRAS",382,"2014 Q3",290
"Norte","CS CANASVIEIRAS",383,"2014 Q3",255
"Norte","CS CANASVIEIRAS",384,"2014 Q3",397
"Norte","CS JURERE",390,"2014 Q3",244
"Continente","CS MONTE CRISTO",40,"2014 Q3",5
"Norte","CS CACHOEIRA BOM JESUS",400,"2014 Q3",276
"Norte","CS CACHOEIRA BOM JESUS",401,"2014 Q3",279
"Continente","CS MONTE CRISTO",41,"2014 Q3",12
"Norte","CS VARGEM GRANDE",410,"2014 Q3",328
"Continente","CS MONTE CRISTO",42,"2014 Q3",7
"Norte","CS RIO VERMELHO",420,"2014 Q3",240
"Norte","CS RIO VERMELHO",421,"2014 Q3",169
"Norte","CS RIO VERMELHO",422,"2014 Q3",186
"Norte","CS RIO VERMELHO",423,"2014 Q3",229
"Norte","CS RIO VERMELHO",424,"2014 Q3",126
"Continente","CS MONTE CRISTO",43,"2014 Q3",9
"Norte","CS INGLESES",431,"2014 Q3",191
"Norte","CS INGLESES",432,"2014 Q3",345
"Norte","CS INGLESES",433,"2014 Q3",258
"Norte","CS INGLESES",434,"2014 Q3",200
"Norte","CS INGLESES",435,"2014 Q3",264
"Norte","CS INGLESES",436,"2014 Q3",310
"Norte","CS INGLESES",437,"2014 Q3",86
"Norte","CS INGLESES",438,"2014 Q3",71
"Continente","CS MONTE CRISTO",44,"2014 Q3",4
"Norte","CS BARRA DA LAGOA",440,"2014 Q3",54
"Norte","CS BARRA DA LAGOA",441,"2014 Q3",92
"Norte","CS BARRA DA LAGOA",442,"2014 Q3",26
"Continente","CS MONTE CRISTO",45,"2014 Q3",13
"Sul","CS CANTO DA LAGOA",450,"2014 Q3",79
"Continente","CS MONTE CRISTO",46,"2014 Q3",2
"Sul","CS COSTA DA LAGOA",460,"2014 Q3",18
"Sul","CS LAGOA DA CONCEIÇÃO",470,"2014 Q3",58
"Sul","CS LAGOA DA CONCEIÇÃO",471,"2014 Q3",68
"Sul","CS LAGOA DA CONCEIÇÃO",472,"2014 Q3",47
"Continente","CS ABRAÃO",570,"2014 Q3",18
"Continente","CS ABRAÃO",571,"2014 Q3",9
"Continente","CS ABRAÃO",572,"2014 Q3",18
"Continente","CS CAPOEIRAS",60,"2014 Q3",6
