"DISTRITO","UNIDADE","AREA","TRIMESTRE","TIPO","VALOR"
"Sul","CS LAGOA DA CONCEIÇÃO",472,"2013 Q1","CONSULTA_MED",792
"Continente","CS ABRAÃO",570,"2013 Q1","CONSULTA_MED",633
"Continente","CS ABRAÃO",571,"2013 Q1","CONSULTA_MED",520
"Continente","CS ABRAÃO",572,"2013 Q1","CONSULTA_MED",355
"Continente","CS CAPOEIRAS",60,"2013 Q1","CONSULTA_MED",696
"Continente","CS COQUEIROS",600,"2013 Q1","CONSULTA_MED",568
"Continente","CS COQUEIROS",601,"2013 Q1","CONSULTA_MED",874
"Continente","CS COQUEIROS",602,"2013 Q1","CONSULTA_MED",703
"Continente","CS CAPOEIRAS",61,"2013 Q1","CONSULTA_MED",550
"Continente","CS CAPOEIRAS",62,"2013 Q1","CONSULTA_MED",465
"Centro","CS AGRONÔMICA",690,"2013 Q1","CONSULTA_MED",569
"Centro","CS AGRONÔMICA",691,"2013 Q1","CONSULTA_MED",567
"Centro","CS AGRONÔMICA",692,"2013 Q1","CONSULTA_MED",645
"Centro","CS AGRONÔMICA",693,"2013 Q1","CONSULTA_MED",645
"Continente","CS COLONINHA",70,"2013 Q1","CONSULTA_MED",859
"Continente","CS COLONINHA",71,"2013 Q1","CONSULTA_MED",685
"Continente","CS COLONINHA",72,"2013 Q1","CONSULTA_MED",809
"Sul","CS FAZENDA DO RIO TAVARES",780,"2013 Q1","CONSULTA_MED",605
"Sul","CS FAZENDA DO RIO TAVARES",781,"2013 Q1","CONSULTA_MED",688
"Continente","CS ESTREITO",80,"2013 Q1","CONSULTA_MED",678
"Continente","CS ESTREITO",81,"2013 Q1","CONSULTA_MED",659
"Continente","CS ESTREITO",82,"2013 Q1","CONSULTA_MED",579
"Continente","CS ESTREITO",83,"2013 Q1","CONSULTA_MED",615
"Centro","CS TRINDADE",850,"2013 Q1","CONSULTA_MED",523
"Centro","CS TRINDADE",851,"2013 Q1","CONSULTA_MED",609
"Centro","CS TRINDADE",852,"2013 Q1","CONSULTA_MED",506
"Centro","CS TRINDADE",853,"2013 Q1","CONSULTA_MED",442
"Centro","CS TRINDADE",854,"2013 Q1","CONSULTA_MED",367
"Continente","CS VILA APARECIDA",90,"2013 Q1","CONSULTA_MED",765
"Continente","CS VILA APARECIDA",91,"2013 Q1","CONSULTA_MED",441
"Centro","CS CENTRO",950,"2013 Q1","CONSULTA_MED",898
"Centro","CS CENTRO",951,"2013 Q1","CONSULTA_MED",360
"Centro","CS CENTRO",952,"2013 Q1","CONSULTA_MED",572
"Norte","CS SANTINHO",980,"2013 Q1","CONSULTA_MED",628
"Norte","CS SANTINHO",981,"2013 Q1","CONSULTA_MED",851
"Continente","CS JARDIM ATLÂNTICO",10,"2013 Q2","CONSULTA_MED",100
"Continente","CS NOVO CONTINENTE",100,"2013 Q2","CONSULTA_MED",580
"Continente","CS NOVO CONTINENTE",101,"2013 Q2","CONSULTA_MED",443
"Continente","CS NOVO CONTINENTE",102,"2013 Q2","CONSULTA_MED",451
"Continente","CS JARDIM ATLÂNTICO",11,"2013 Q2","CONSULTA_MED",93
"Centro","CS MONTE SERRAT",120,"2013 Q2","CONSULTA_MED",694
"Centro","CS MONTE SERRAT",121,"2013 Q2","CONSULTA_MED",578
"Centro","CS MONTE SERRAT",122,"2013 Q2","CONSULTA_MED",799
"Centro","CS PRAINHA",130,"2013 Q2","CONSULTA_MED",583
"Centro","CS PRAINHA",131,"2013 Q2","CONSULTA_MED",609
"Centro","CS PRAINHA",132,"2013 Q2","CONSULTA_MED",777
"Centro","CS PANTANAL",160,"2013 Q2","CONSULTA_MED",861
"Centro","CS PANTANAL",161,"2013 Q2","CONSULTA_MED",662
"Centro","CS CÓRREGO GRANDE",170,"2013 Q2","CONSULTA_MED",689
"Centro","CS CÓRREGO GRANDE",171,"2013 Q2","CONSULTA_MED",635
"Centro","CS CÓRREGO GRANDE",172,"2013 Q2","CONSULTA_MED",306
"Centro","CS ITACORUBI",190,"2013 Q2","CONSULTA_MED",666
"Centro","CS ITACORUBI",191,"2013 Q2","CONSULTA_MED",944
"Centro","CS ITACORUBI",192,"2013 Q2","CONSULTA_MED",807
"Centro","CS ITACORUBI",193,"2013 Q2","CONSULTA_MED",530
"Continente","CS BALNEÁRIO",20,"2013 Q2","CONSULTA_MED",497
"Sul","CS CAIEIRA BARRA DO SUL",200,"2013 Q2","CONSULTA_MED",689
"Continente","CS BALNEÁRIO",21,"2013 Q2","CONSULTA_MED",444
"Sul","CS ALTO RIBEIRÃO",210,"2013 Q2","CONSULTA_MED",1574
"Sul","CS RIBEIRÃO DA ILHA",220,"2013 Q2","CONSULTA_MED",1083
"Sul","CS PANTANO DO SUL",230,"2013 Q2","CONSULTA_MED",651
"Sul","CS ARMAÇÃO",240,"2013 Q2","CONSULTA_MED",961
"Sul","CS ARMAÇÃO",241,"2013 Q2","CONSULTA_MED",615
"Sul","CS ARMAÇÃO",242,"2013 Q2","CONSULTA_MED",186
"Sul","CS MORRO DAS PEDRAS",250,"2013 Q2","CONSULTA_MED",571
"Sul","CS MORRO DAS PEDRAS",251,"2013 Q2","CONSULTA_MED",895
"Sul","CS TAPERA",260,"2013 Q2","CONSULTA_MED",1377
"Sul","CS TAPERA",261,"2013 Q2","CONSULTA_MED",1129
"Sul","CS TAPERA",262,"2013 Q2","CONSULTA_MED",1553
"Sul","CS TAPERA",263,"2013 Q2","CONSULTA_MED",1347
"Sul","CS CARIANOS",270,"2013 Q2","CONSULTA_MED",775
"Sul","CS CARIANOS",271,"2013 Q2","CONSULTA_MED",928
"Sul","CS CARIANOS",272,"2013 Q2","CONSULTA_MED",97
"Sul","CS CAMPECHE",280,"2013 Q2","CONSULTA_MED",854
"Sul","CS CAMPECHE",281,"2013 Q2","CONSULTA_MED",616
"Sul","CS RIO TAVARES",290,"2013 Q2","CONSULTA_MED",920
"Sul","CS RIO TAVARES",291,"2013 Q2","CONSULTA_MED",671
"Sul","CS RIO TAVARES",292,"2013 Q2","CONSULTA_MED",312
"Sul","CS RIO TAVARES",293,"2013 Q2","CONSULTA_MED",150
"Continente","CS SAPE",30,"2013 Q2","CONSULTA_MED",454
"Sul","CS COSTEIRA DO PIRAJUBAÉ",300,"2013 Q2","CONSULTA_MED",737
"Sul","CS COSTEIRA DO PIRAJUBAÉ",301,"2013 Q2","CONSULTA_MED",1001
"Sul","CS COSTEIRA DO PIRAJUBAÉ",302,"2013 Q2","CONSULTA_MED",794
"Continente","CS SAPE",31,"2013 Q2","CONSULTA_MED",576
"Centro","CS SACO DOS LIMÕES",310,"2013 Q2","CONSULTA_MED",353
"Centro","CS SACO DOS LIMÕES",311,"2013 Q2","CONSULTA_MED",582
"Centro","CS SACO DOS LIMÕES",312,"2013 Q2","CONSULTA_MED",578
"Centro","CS SACO DOS LIMÕES",313,"2013 Q2","CONSULTA_MED",90
"Centro","CS SACO DOS LIMÕES",314,"2013 Q2","CONSULTA_MED",70
"Centro","CS JOÃO PAULO",320,"2013 Q2","CONSULTA_MED",1495
"Centro","CS JOÃO PAULO",321,"2013 Q2","CONSULTA_MED",826
"Norte","CS SACO GRANDE",330,"2013 Q2","CONSULTA_MED",1386
"Norte","CS SACO GRANDE",331,"2013 Q2","CONSULTA_MED",1316
"Norte","CS SACO GRANDE",332,"2013 Q2","CONSULTA_MED",1551
"Norte","CS SACO GRANDE",333,"2013 Q2","CONSULTA_MED",1144
"Norte","CS SACO GRANDE",334,"2013 Q2","CONSULTA_MED",1413
"Norte","CS SACO GRANDE",335,"2013 Q2","CONSULTA_MED",1382
"Norte","CS VARGEM PEQUENA",340,"2013 Q2","CONSULTA_MED",545
"Norte","CS RATONES",350,"2013 Q2","CONSULTA_MED",559
"Norte","CS RATONES",351,"2013 Q2","CONSULTA_MED",296
"Norte","CS SANTO ANTONIO LISBOA",360,"2013 Q2","CONSULTA_MED",871
"Norte","CS SANTO ANTONIO LISBOA",361,"2013 Q2","CONSULTA_MED",899
"Norte","CS PONTA DAS CANAS",370,"2013 Q2","CONSULTA_MED",356
"Norte","CS PONTA DAS CANAS",371,"2013 Q2","CONSULTA_MED",124
"Norte","CS CANASVIEIRAS",380,"2013 Q2","CONSULTA_MED",672
"Norte","CS CANASVIEIRAS",381,"2013 Q2","CONSULTA_MED",853
"Norte","CS CANASVIEIRAS",382,"2013 Q2","CONSULTA_MED",603
"Norte","CS CANASVIEIRAS",383,"2013 Q2","CONSULTA_MED",549
"Norte","CS CANASVIEIRAS",384,"2013 Q2","CONSULTA_MED",592
"Norte","CS JURERE",390,"2013 Q2","CONSULTA_MED",819
"Continente","CS MONTE CRISTO",40,"2013 Q2","CONSULTA_MED",685
"Norte","CS CACHOEIRA BOM JESUS",400,"2013 Q2","CONSULTA_MED",841
"Norte","CS CACHOEIRA BOM JESUS",401,"2013 Q2","CONSULTA_MED",589
"Continente","CS MONTE CRISTO",41,"2013 Q2","CONSULTA_MED",957
"Norte","CS VARGEM GRANDE",410,"2013 Q2","CONSULTA_MED",209
"Continente","CS MONTE CRISTO",42,"2013 Q2","CONSULTA_MED",343
"Norte","CS RIO VERMELHO",420,"2013 Q2","CONSULTA_MED",1036
"Norte","CS RIO VERMELHO",421,"2013 Q2","CONSULTA_MED",857
"Norte","CS RIO VERMELHO",422,"2013 Q2","CONSULTA_MED",757
"Norte","CS RIO VERMELHO",423,"2013 Q2","CONSULTA_MED",895
"Norte","CS RIO VERMELHO",424,"2013 Q2","CONSULTA_MED",514
"Continente","CS MONTE CRISTO",43,"2013 Q2","CONSULTA_MED",734
"Norte","CS INGLESES",431,"2013 Q2","CONSULTA_MED",931
"Norte","CS INGLESES",432,"2013 Q2","CONSULTA_MED",1263
"Norte","CS INGLESES",433,"2013 Q2","CONSULTA_MED",633
"Norte","CS INGLESES",434,"2013 Q2","CONSULTA_MED",683
"Norte","CS INGLESES",435,"2013 Q2","CONSULTA_MED",1108
"Norte","CS INGLESES",436,"2013 Q2","CONSULTA_MED",1284
"Norte","CS INGLESES",437,"2013 Q2","CONSULTA_MED",312
"Norte","CS INGLESES",438,"2013 Q2","CONSULTA_MED",247
"Continente","CS MONTE CRISTO",44,"2013 Q2","CONSULTA_MED",855
"Norte","CS BARRA DA LAGOA",440,"2013 Q2","CONSULTA_MED",785
"Norte","CS BARRA DA LAGOA",441,"2013 Q2","CONSULTA_MED",1093
"Norte","CS BARRA DA LAGOA",442,"2013 Q2","CONSULTA_MED",328
"Continente","CS MONTE CRISTO",45,"2013 Q2","CONSULTA_MED",677
"Sul","CS CANTO DA LAGOA",450,"2013 Q2","CONSULTA_MED",799
"Continente","CS MONTE CRISTO",46,"2013 Q2","CONSULTA_MED",171
"Sul","CS COSTA DA LAGOA",460,"2013 Q2","CONSULTA_MED",832
"Sul","CS LAGOA DA CONCEIÇÃO",470,"2013 Q2","CONSULTA_MED",847
"Sul","CS LAGOA DA CONCEIÇÃO",471,"2013 Q2","CONSULTA_MED",658
"Sul","CS LAGOA DA CONCEIÇÃO",472,"2013 Q2","CONSULTA_MED",806
"Continente","CS ABRAÃO",570,"2013 Q2","CONSULTA_MED",697
"Continente","CS ABRAÃO",571,"2013 Q2","CONSULTA_MED",563
"Continente","CS ABRAÃO",572,"2013 Q2","CONSULTA_MED",470
"Continente","CS CAPOEIRAS",60,"2013 Q2","CONSULTA_MED",662
"Continente","CS COQUEIROS",600,"2013 Q2","CONSULTA_MED",539
"Continente","CS COQUEIROS",601,"2013 Q2","CONSULTA_MED",743
"Continente","CS COQUEIROS",602,"2013 Q2","CONSULTA_MED",611
"Continente","CS CAPOEIRAS",61,"2013 Q2","CONSULTA_MED",504
"Continente","CS CAPOEIRAS",62,"2013 Q2","CONSULTA_MED",459
"Centro","CS AGRONÔMICA",690,"2013 Q2","CONSULTA_MED",734
"Centro","CS AGRONÔMICA",691,"2013 Q2","CONSULTA_MED",631
"Centro","CS AGRONÔMICA",692,"2013 Q2","CONSULTA_MED",772
"Centro","CS AGRONÔMICA",693,"2013 Q2","CONSULTA_MED",759
"Continente","CS COLONINHA",70,"2013 Q2","CONSULTA_MED",628
"Continente","CS COLONINHA",71,"2013 Q2","CONSULTA_MED",578
"Continente","CS COLONINHA",72,"2013 Q2","CONSULTA_MED",749
"Sul","CS FAZENDA DO RIO TAVARES",780,"2013 Q2","CONSULTA_MED",807
"Sul","CS FAZENDA DO RIO TAVARES",781,"2013 Q2","CONSULTA_MED",925
"Continente","CS ESTREITO",80,"2013 Q2","CONSULTA_MED",636
"Continente","CS ESTREITO",81,"2013 Q2","CONSULTA_MED",535
"Continente","CS ESTREITO",82,"2013 Q2","CONSULTA_MED",534
"Continente","CS ESTREITO",83,"2013 Q2","CONSULTA_MED",673
"Centro","CS TRINDADE",850,"2013 Q2","CONSULTA_MED",667
"Centro","CS TRINDADE",851,"2013 Q2","CONSULTA_MED",750
"Centro","CS TRINDADE",852,"2013 Q2","CONSULTA_MED",807
"Centro","CS TRINDADE",853,"2013 Q2","CONSULTA_MED",646
"Centro","CS TRINDADE",854,"2013 Q2","CONSULTA_MED",503
"Continente","CS VILA APARECIDA",90,"2013 Q2","CONSULTA_MED",550
"Continente","CS VILA APARECIDA",91,"2013 Q2","CONSULTA_MED",355
"Centro","CS CENTRO",950,"2013 Q2","CONSULTA_MED",973
"Centro","CS CENTRO",951,"2013 Q2","CONSULTA_MED",419
"Centro","CS CENTRO",952,"2013 Q2","CONSULTA_MED",664
"Norte","CS SANTINHO",980,"2013 Q2","CONSULTA_MED",573
"Norte","CS SANTINHO",981,"2013 Q2","CONSULTA_MED",803
"Continente","CS JARDIM ATLÂNTICO",10,"2013 Q3","CONSULTA_MED",99
"Continente","CS NOVO CONTINENTE",100,"2013 Q3","CONSULTA_MED",583
"Continente","CS NOVO CONTINENTE",101,"2013 Q3","CONSULTA_MED",430
"Continente","CS NOVO CONTINENTE",102,"2013 Q3","CONSULTA_MED",458
"Continente","CS JARDIM ATLÂNTICO",11,"2013 Q3","CONSULTA_MED",118
"Centro","CS MONTE SERRAT",120,"2013 Q3","CONSULTA_MED",848
"Centro","CS MONTE SERRAT",121,"2013 Q3","CONSULTA_MED",715
"Centro","CS MONTE SERRAT",122,"2013 Q3","CONSULTA_MED",863
"Centro","CS PRAINHA",130,"2013 Q3","CONSULTA_MED",628
"Centro","CS PRAINHA",131,"2013 Q3","CONSULTA_MED",661
"Centro","CS PRAINHA",132,"2013 Q3","CONSULTA_MED",812
"Centro","CS PANTANAL",160,"2013 Q3","CONSULTA_MED",897
"Centro","CS PANTANAL",161,"2013 Q3","CONSULTA_MED",703
"Centro","CS CÓRREGO GRANDE",170,"2013 Q3","CONSULTA_MED",868
"Centro","CS CÓRREGO GRANDE",171,"2013 Q3","CONSULTA_MED",703
"Centro","CS CÓRREGO GRANDE",172,"2013 Q3","CONSULTA_MED",398
"Centro","CS ITACORUBI",190,"2013 Q3","CONSULTA_MED",849
"Centro","CS ITACORUBI",191,"2013 Q3","CONSULTA_MED",921
"Centro","CS ITACORUBI",192,"2013 Q3","CONSULTA_MED",905
"Centro","CS ITACORUBI",193,"2013 Q3","CONSULTA_MED",465
"Continente","CS BALNEÁRIO",20,"2013 Q3","CONSULTA_MED",517
"Sul","CS CAIEIRA BARRA DO SUL",200,"2013 Q3","CONSULTA_MED",765
"Continente","CS BALNEÁRIO",21,"2013 Q3","CONSULTA_MED",620
"Sul","CS ALTO RIBEIRÃO",210,"2013 Q3","CONSULTA_MED",1621
"Sul","CS RIBEIRÃO DA ILHA",220,"2013 Q3","CONSULTA_MED",960
"Sul","CS PANTANO DO SUL",230,"2013 Q3","CONSULTA_MED",653
"Sul","CS ARMAÇÃO",240,"2013 Q3","CONSULTA_MED",845
"Sul","CS ARMAÇÃO",241,"2013 Q3","CONSULTA_MED",630
"Sul","CS ARMAÇÃO",242,"2013 Q3","CONSULTA_MED",153
"Sul","CS MORRO DAS PEDRAS",250,"2013 Q3","CONSULTA_MED",460
"Sul","CS MORRO DAS PEDRAS",251,"2013 Q3","CONSULTA_MED",865
"Sul","CS TAPERA",260,"2013 Q3","CONSULTA_MED",1479
"Sul","CS TAPERA",261,"2013 Q3","CONSULTA_MED",1332
"Sul","CS TAPERA",262,"2013 Q3","CONSULTA_MED",1537
"Sul","CS TAPERA",263,"2013 Q3","CONSULTA_MED",1647
"Sul","CS CARIANOS",270,"2013 Q3","CONSULTA_MED",1192
"Sul","CS CARIANOS",271,"2013 Q3","CONSULTA_MED",988
"Sul","CS CARIANOS",272,"2013 Q3","CONSULTA_MED",117
"Sul","CS CAMPECHE",280,"2013 Q3","CONSULTA_MED",906
"Sul","CS CAMPECHE",281,"2013 Q3","CONSULTA_MED",551
"Sul","CS RIO TAVARES",290,"2013 Q3","CONSULTA_MED",968
"Sul","CS RIO TAVARES",291,"2013 Q3","CONSULTA_MED",683
"Sul","CS RIO TAVARES",292,"2013 Q3","CONSULTA_MED",321
"Sul","CS RIO TAVARES",293,"2013 Q3","CONSULTA_MED",139
"Continente","CS SAPE",30,"2013 Q3","CONSULTA_MED",535
"Sul","CS COSTEIRA DO PIRAJUBAÉ",300,"2013 Q3","CONSULTA_MED",894
"Sul","CS COSTEIRA DO PIRAJUBAÉ",301,"2013 Q3","CONSULTA_MED",1007
"Sul","CS COSTEIRA DO PIRAJUBAÉ",302,"2013 Q3","CONSULTA_MED",767
"Continente","CS SAPE",31,"2013 Q3","CONSULTA_MED",589
"Centro","CS SACO DOS LIMÕES",310,"2013 Q3","CONSULTA_MED",358
"Centro","CS SACO DOS LIMÕES",311,"2013 Q3","CONSULTA_MED",557
"Centro","CS SACO DOS LIMÕES",312,"2013 Q3","CONSULTA_MED",512
"Centro","CS SACO DOS LIMÕES",313,"2013 Q3","CONSULTA_MED",112
"Centro","CS SACO DOS LIMÕES",314,"2013 Q3","CONSULTA_MED",70
"Centro","CS JOÃO PAULO",320,"2013 Q3","CONSULTA_MED",1420
"Centro","CS JOÃO PAULO",321,"2013 Q3","CONSULTA_MED",851
"Norte","CS SACO GRANDE",330,"2013 Q3","CONSULTA_MED",1391
"Norte","CS SACO GRANDE",331,"2013 Q3","CONSULTA_MED",1511
"Norte","CS SACO GRANDE",332,"2013 Q3","CONSULTA_MED",1501
"Norte","CS SACO GRANDE",333,"2013 Q3","CONSULTA_MED",1161
"Norte","CS SACO GRANDE",334,"2013 Q3","CONSULTA_MED",1529
"Norte","CS SACO GRANDE",335,"2013 Q3","CONSULTA_MED",1539
"Norte","CS VARGEM PEQUENA",340,"2013 Q3","CONSULTA_MED",579
"Norte","CS RATONES",350,"2013 Q3","CONSULTA_MED",524
"Norte","CS RATONES",351,"2013 Q3","CONSULTA_MED",280
"Norte","CS SANTO ANTONIO LISBOA",360,"2013 Q3","CONSULTA_MED",989
"Norte","CS SANTO ANTONIO LISBOA",361,"2013 Q3","CONSULTA_MED",1092
"Norte","CS PONTA DAS CANAS",370,"2013 Q3","CONSULTA_MED",670
"Norte","CS PONTA DAS CANAS",371,"2013 Q3","CONSULTA_MED",279
"Norte","CS CANASVIEIRAS",380,"2013 Q3","CONSULTA_MED",663
"Norte","CS CANASVIEIRAS",381,"2013 Q3","CONSULTA_MED",793
"Norte","CS CANASVIEIRAS",382,"2013 Q3","CONSULTA_MED",616
"Norte","CS CANASVIEIRAS",383,"2013 Q3","CONSULTA_MED",444
"Norte","CS CANASVIEIRAS",384,"2013 Q3","CONSULTA_MED",588
"Norte","CS JURERE",390,"2013 Q3","CONSULTA_MED",862
