"DISTRITO","UNIDADE","TRIMESTRE","TIPO","VALOR"
"Centro","CS SACO DOS LIMÕES","2014 Q3","PERCENTUAL_TODOS_TRI",50
"Norte","CS SACO GRANDE","2014 Q3","PERCENTUAL_TODOS_TRI",56.6037735849057
"Norte","CS SANTINHO","2014 Q3","PERCENTUAL_TODOS_TRI",56.25
"Norte","CS SANTO ANTONIO LISBOA","2014 Q3","PERCENTUAL_TODOS_TRI",26.6666666666667
"Continente","CS SAPE","2014 Q3","PERCENTUAL_TODOS_TRI",44.4444444444444
"Sul","CS TAPERA","2014 Q3","PERCENTUAL_TODOS_TRI",61.5384615384615
"Centro","CS TRINDADE","2014 Q3","PERCENTUAL_TODOS_TRI",53.3333333333333
"Norte","CS VARGEM GRANDE","2014 Q3","PERCENTUAL_TODOS_TRI",33.3333333333333
"Norte","CS VARGEM PEQUENA","2014 Q3","PERCENTUAL_TODOS_TRI",33.3333333333333
"Continente","CS VILA APARECIDA","2014 Q3","PERCENTUAL_TODOS_TRI",50
"Continente","CS ABRAÃO","2014 Q4","PERCENTUAL_TODOS_TRI",66.6666666666667
"Centro","CS AGRONÔMICA","2014 Q4","PERCENTUAL_TODOS_TRI",45.1612903225806
"Sul","CS ALTO RIBEIRÃO","2014 Q4","PERCENTUAL_TODOS_TRI",46.6666666666667
"Sul","CS ARMAÇÃO","2014 Q4","PERCENTUAL_TODOS_TRI",85.7142857142857
"Continente","CS BALNEÁRIO","2014 Q4","PERCENTUAL_TODOS_TRI",14.2857142857143
"Norte","CS BARRA DA LAGOA","2014 Q4","PERCENTUAL_TODOS_TRI",53.3333333333333
"Norte","CS CACHOEIRA BOM JESUS","2014 Q4","PERCENTUAL_TODOS_TRI",47.8260869565217
"Sul","CS CAIEIRA BARRA DO SUL","2014 Q4","PERCENTUAL_TODOS_TRI",100
"Sul","CS CAMPECHE","2014 Q4","PERCENTUAL_TODOS_TRI",60
"Norte","CS CANASVIEIRAS","2014 Q4","PERCENTUAL_TODOS_TRI",55.9322033898305
"Sul","CS CANTO DA LAGOA","2014 Q4","PERCENTUAL_TODOS_TRI",0
"Continente","CS CAPOEIRAS","2014 Q4","PERCENTUAL_TODOS_TRI",83.3333333333333
"Sul","CS CARIANOS","2014 Q4","PERCENTUAL_TODOS_TRI",63.6363636363636
"Centro","CS CENTRO","2014 Q4","PERCENTUAL_TODOS_TRI",50
