"DISTRITO","UNIDADE","TRIMESTRE","TIPO","VALOR"
"Continente","CS NOVO CONTINENTE","2016 Q2","PERC_TRATAMENTO",25
"Centro","CS PANTANAL","2016 Q2","PERC_TRATAMENTO",0
"Norte","CS PONTA DAS CANAS","2016 Q2","PERC_TRATAMENTO",0
"Centro","CS PRAINHA","2016 Q2","PERC_TRATAMENTO",16.6666666666667
"Norte","CS RATONES","2016 Q2","PERC_TRATAMENTO",50
"Sul","CS RIBEIRÃO DA ILHA","2016 Q2","PERC_TRATAMENTO",0
"Sul","CS RIO TAVARES","2016 Q2","PERC_TRATAMENTO",0
"Norte","CS RIO VERMELHO","2016 Q2","PERC_TRATAMENTO",25
"Centro","CS SACO DOS LIMÕES","2016 Q2","PERC_TRATAMENTO",42.8571428571429
"Norte","CS SACO GRANDE","2016 Q2","PERC_TRATAMENTO",20
"Norte","CS SANTINHO","2016 Q2","PERC_TRATAMENTO",80
"Norte","CS SANTO ANTONIO LISBOA","2016 Q2","PERC_TRATAMENTO",60
"Continente","CS SAPE","2016 Q2","PERC_TRATAMENTO",50
"Sul","CS TAPERA","2016 Q2","PERC_TRATAMENTO",0
"Centro","CS TRINDADE","2016 Q2","PERC_TRATAMENTO",27.2727272727273
"Norte","CS VARGEM GRANDE","2016 Q2","PERC_TRATAMENTO",66.6666666666667
"Norte","CS VARGEM PEQUENA","2016 Q2","PERC_TRATAMENTO",100
"Continente","CS VILA APARECIDA","2016 Q2","PERC_TRATAMENTO",0
"Centro","CS AGRONÔMICA","2016 Q3","PERC_TRATAMENTO",54.5454545454545
"Sul","CS ALTO RIBEIRÃO","2016 Q3","PERC_TRATAMENTO",0
"Sul","CS ARMAÇÃO","2016 Q3","PERC_TRATAMENTO",100
"Continente","CS BALNEÁRIO","2016 Q3","PERC_TRATAMENTO",0
"Norte","CS BARRA DA LAGOA","2016 Q3","PERC_TRATAMENTO",33.3333333333333
"Norte","CS CACHOEIRA BOM JESUS","2016 Q3","PERC_TRATAMENTO",37.5
"Sul","CS CAIEIRA BARRA DO SUL","2016 Q3","PERC_TRATAMENTO",33.3333333333333
"Sul","CS CAMPECHE","2016 Q3","PERC_TRATAMENTO",12.5
"Norte","CS CANASVIEIRAS","2016 Q3","PERC_TRATAMENTO",47.6190476190476
"Sul","CS CANTO DA LAGOA","2016 Q3","PERC_TRATAMENTO",100
"Continente","CS CAPOEIRAS","2016 Q3","PERC_TRATAMENTO",27.2727272727273
"Sul","CS CARIANOS","2016 Q3","PERC_TRATAMENTO",50
"Centro","CS CENTRO","2016 Q3","PERC_TRATAMENTO",63.6363636363636
"Continente","CS COLONINHA","2016 Q3","PERC_TRATAMENTO",37.5
"Continente","CS COQUEIROS","2016 Q3","PERC_TRATAMENTO",0
"Centro","CS CÓRREGO GRANDE","2016 Q3","PERC_TRATAMENTO",0
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2016 Q3","PERC_TRATAMENTO",25
"Continente","CS ESTREITO","2016 Q3","PERC_TRATAMENTO",33.3333333333333
"Sul","CS FAZENDA DO RIO TAVARES","2016 Q3","PERC_TRATAMENTO",20
"Norte","CS INGLESES","2016 Q3","PERC_TRATAMENTO",14.2857142857143
"Centro","CS ITACORUBI","2016 Q3","PERC_TRATAMENTO",80
"Continente","CS JARDIM ATLÂNTICO","2016 Q3","PERC_TRATAMENTO",0
"Centro","CS JOÃO PAULO","2016 Q3","PERC_TRATAMENTO",0
"Sul","CS LAGOA DA CONCEIÇÃO","2016 Q3","PERC_TRATAMENTO",40
"Continente","CS MONTE CRISTO","2016 Q3","PERC_TRATAMENTO",75
"Centro","CS MONTE SERRAT","2016 Q3","PERC_TRATAMENTO",75
"Sul","CS MORRO DAS PEDRAS","2016 Q3","PERC_TRATAMENTO",14.2857142857143
"Continente","CS NOVO CONTINENTE","2016 Q3","PERC_TRATAMENTO",87.5
"Centro","CS PANTANAL","2016 Q3","PERC_TRATAMENTO",42.8571428571429
"Sul","CS PANTANO DO SUL","2016 Q3","PERC_TRATAMENTO",0
"Centro","CS PRAINHA","2016 Q3","PERC_TRATAMENTO",86.6666666666667
"Norte","CS RATONES","2016 Q3","PERC_TRATAMENTO",100
"Sul","CS RIBEIRÃO DA ILHA","2016 Q3","PERC_TRATAMENTO",0
"Sul","CS RIO TAVARES","2016 Q3","PERC_TRATAMENTO",66.6666666666667
"Norte","CS RIO VERMELHO","2016 Q3","PERC_TRATAMENTO",33.3333333333333
"Centro","CS SACO DOS LIMÕES","2016 Q3","PERC_TRATAMENTO",50
"Norte","CS SACO GRANDE","2016 Q3","PERC_TRATAMENTO",35.7142857142857
"Norte","CS SANTINHO","2016 Q3","PERC_TRATAMENTO",25
"Norte","CS SANTO ANTONIO LISBOA","2016 Q3","PERC_TRATAMENTO",66.6666666666667
"Continente","CS SAPE","2016 Q3","PERC_TRATAMENTO",25
"Sul","CS TAPERA","2016 Q3","PERC_TRATAMENTO",60
"Centro","CS TRINDADE","2016 Q3","PERC_TRATAMENTO",27.2727272727273
"Norte","CS VARGEM GRANDE","2016 Q3","PERC_TRATAMENTO",0
"Continente","CS ABRAÃO","2016 Q4","PERC_TRATAMENTO",33.3333333333333
"Centro","CS AGRONÔMICA","2016 Q4","PERC_TRATAMENTO",14.2857142857143
"Sul","CS ALTO RIBEIRÃO","2016 Q4","PERC_TRATAMENTO",100
"Sul","CS ARMAÇÃO","2016 Q4","PERC_TRATAMENTO",0
"Continente","CS BALNEÁRIO","2016 Q4","PERC_TRATAMENTO",50
"Norte","CS BARRA DA LAGOA","2016 Q4","PERC_TRATAMENTO",25
"Norte","CS CACHOEIRA BOM JESUS","2016 Q4","PERC_TRATAMENTO",25
"Sul","CS CAMPECHE","2016 Q4","PERC_TRATAMENTO",0
"Norte","CS CANASVIEIRAS","2016 Q4","PERC_TRATAMENTO",72.7272727272727
"Sul","CS CANTO DA LAGOA","2016 Q4","PERC_TRATAMENTO",0
"Continente","CS CAPOEIRAS","2016 Q4","PERC_TRATAMENTO",42.8571428571429
"Sul","CS CARIANOS","2016 Q4","PERC_TRATAMENTO",60
"Centro","CS CENTRO","2016 Q4","PERC_TRATAMENTO",36.8421052631579
"Continente","CS COLONINHA","2016 Q4","PERC_TRATAMENTO",0
"Continente","CS COQUEIROS","2016 Q4","PERC_TRATAMENTO",33.3333333333333
"Centro","CS CÓRREGO GRANDE","2016 Q4","PERC_TRATAMENTO",100
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2016 Q4","PERC_TRATAMENTO",33.3333333333333
"Continente","CS ESTREITO","2016 Q4","PERC_TRATAMENTO",50
"Sul","CS FAZENDA DO RIO TAVARES","2016 Q4","PERC_TRATAMENTO",20
"Norte","CS INGLESES","2016 Q4","PERC_TRATAMENTO",50
"Centro","CS ITACORUBI","2016 Q4","PERC_TRATAMENTO",57.1428571428571
"Continente","CS JARDIM ATLÂNTICO","2016 Q4","PERC_TRATAMENTO",0
"Centro","CS JOÃO PAULO","2016 Q4","PERC_TRATAMENTO",16.6666666666667
"Sul","CS LAGOA DA CONCEIÇÃO","2016 Q4","PERC_TRATAMENTO",0
"Continente","CS MONTE CRISTO","2016 Q4","PERC_TRATAMENTO",66.6666666666667
"Centro","CS MONTE SERRAT","2016 Q4","PERC_TRATAMENTO",66.6666666666667
"Sul","CS MORRO DAS PEDRAS","2016 Q4","PERC_TRATAMENTO",0
"Continente","CS NOVO CONTINENTE","2016 Q4","PERC_TRATAMENTO",36.3636363636364
"Centro","CS PANTANAL","2016 Q4","PERC_TRATAMENTO",40
"Norte","CS PONTA DAS CANAS","2016 Q4","PERC_TRATAMENTO",50
"Centro","CS PRAINHA","2016 Q4","PERC_TRATAMENTO",92.3076923076923
"Norte","CS RATONES","2016 Q4","PERC_TRATAMENTO",50
"Sul","CS RIBEIRÃO DA ILHA","2016 Q4","PERC_TRATAMENTO",50
"Sul","CS RIO TAVARES","2016 Q4","PERC_TRATAMENTO",100
"Norte","CS RIO VERMELHO","2016 Q4","PERC_TRATAMENTO",30
"Centro","CS SACO DOS LIMÕES","2016 Q4","PERC_TRATAMENTO",33.3333333333333
"Norte","CS SACO GRANDE","2016 Q4","PERC_TRATAMENTO",50
"Norte","CS SANTINHO","2016 Q4","PERC_TRATAMENTO",80
"Norte","CS SANTO ANTONIO LISBOA","2016 Q4","PERC_TRATAMENTO",66.6666666666667
"Continente","CS SAPE","2016 Q4","PERC_TRATAMENTO",100
"Sul","CS TAPERA","2016 Q4","PERC_TRATAMENTO",14.2857142857143
"Centro","CS TRINDADE","2016 Q4","PERC_TRATAMENTO",0
"Norte","CS VARGEM GRANDE","2016 Q4","PERC_TRATAMENTO",33.3333333333333
"Norte","CS VARGEM PEQUENA","2016 Q4","PERC_TRATAMENTO",100
"Continente","CS VILA APARECIDA","2016 Q4","PERC_TRATAMENTO",0
"Continente","CS ABRAÃO","2017 Q1","PERC_TRATAMENTO",100
"Centro","CS AGRONÔMICA","2017 Q1","PERC_TRATAMENTO",71.4285714285714
"Sul","CS ALTO RIBEIRÃO","2017 Q1","PERC_TRATAMENTO",0
"Sul","CS ARMAÇÃO","2017 Q1","PERC_TRATAMENTO",0
"Continente","CS BALNEÁRIO","2017 Q1","PERC_TRATAMENTO",0
"Norte","CS BARRA DA LAGOA","2017 Q1","PERC_TRATAMENTO",50
"Norte","CS CACHOEIRA BOM JESUS","2017 Q1","PERC_TRATAMENTO",66.6666666666667
"Sul","CS CAIEIRA BARRA DO SUL","2017 Q1","PERC_TRATAMENTO",0
"Sul","CS CAMPECHE","2017 Q1","PERC_TRATAMENTO",100
"Norte","CS CANASVIEIRAS","2017 Q1","PERC_TRATAMENTO",70
"Continente","CS CAPOEIRAS","2017 Q1","PERC_TRATAMENTO",66.6666666666667
"Sul","CS CARIANOS","2017 Q1","PERC_TRATAMENTO",33.3333333333333
"Centro","CS CENTRO","2017 Q1","PERC_TRATAMENTO",66.6666666666667
"Continente","CS COLONINHA","2017 Q1","PERC_TRATAMENTO",0
"Continente","CS COQUEIROS","2017 Q1","PERC_TRATAMENTO",33.3333333333333
"Centro","CS CÓRREGO GRANDE","2017 Q1","PERC_TRATAMENTO",75
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2017 Q1","PERC_TRATAMENTO",40
"Continente","CS ESTREITO","2017 Q1","PERC_TRATAMENTO",42.8571428571429
"Sul","CS FAZENDA DO RIO TAVARES","2017 Q1","PERC_TRATAMENTO",100
"Norte","CS INGLESES","2017 Q1","PERC_TRATAMENTO",78.5714285714286
"Centro","CS ITACORUBI","2017 Q1","PERC_TRATAMENTO",80
"Continente","CS JARDIM ATLÂNTICO","2017 Q1","PERC_TRATAMENTO",0
"Centro","CS JOÃO PAULO","2017 Q1","PERC_TRATAMENTO",0
"Norte","CS JURERE","2017 Q1","PERC_TRATAMENTO",100
"Sul","CS LAGOA DA CONCEIÇÃO","2017 Q1","PERC_TRATAMENTO",50
"Continente","CS MONTE CRISTO","2017 Q1","PERC_TRATAMENTO",20
"Centro","CS MONTE SERRAT","2017 Q1","PERC_TRATAMENTO",50
"Sul","CS MORRO DAS PEDRAS","2017 Q1","PERC_TRATAMENTO",33.3333333333333
"Continente","CS NOVO CONTINENTE","2017 Q1","PERC_TRATAMENTO",44.4444444444444
"Centro","CS PANTANAL","2017 Q1","PERC_TRATAMENTO",16.6666666666667
"Sul","CS PANTANO DO SUL","2017 Q1","PERC_TRATAMENTO",0
"Centro","CS PRAINHA","2017 Q1","PERC_TRATAMENTO",60
"Norte","CS RATONES","2017 Q1","PERC_TRATAMENTO",0
"Sul","CS RIO TAVARES","2017 Q1","PERC_TRATAMENTO",0
"Norte","CS RIO VERMELHO","2017 Q1","PERC_TRATAMENTO",75
"Centro","CS SACO DOS LIMÕES","2017 Q1","PERC_TRATAMENTO",66.6666666666667
"Norte","CS SACO GRANDE","2017 Q1","PERC_TRATAMENTO",57.1428571428571
"Norte","CS SANTINHO","2017 Q1","PERC_TRATAMENTO",0
"Norte","CS SANTO ANTONIO LISBOA","2017 Q1","PERC_TRATAMENTO",66.6666666666667
"Continente","CS SAPE","2017 Q1","PERC_TRATAMENTO",0
"Sul","CS TAPERA","2017 Q1","PERC_TRATAMENTO",100
"Centro","CS TRINDADE","2017 Q1","PERC_TRATAMENTO",27.2727272727273
"Norte","CS VARGEM GRANDE","2017 Q1","PERC_TRATAMENTO",50
"Continente","CS VILA APARECIDA","2017 Q1","PERC_TRATAMENTO",0
"Continente","CS ABRAÃO","2017 Q2","PERC_TRATAMENTO",100
"Centro","CS AGRONÔMICA","2017 Q2","PERC_TRATAMENTO",71.4285714285714
"Sul","CS ALTO RIBEIRÃO","2017 Q2","PERC_TRATAMENTO",0
"Sul","CS ARMAÇÃO","2017 Q2","PERC_TRATAMENTO",80
"Continente","CS BALNEÁRIO","2017 Q2","PERC_TRATAMENTO",0
"Norte","CS BARRA DA LAGOA","2017 Q2","PERC_TRATAMENTO",100
"Norte","CS CACHOEIRA BOM JESUS","2017 Q2","PERC_TRATAMENTO",66.6666666666667
"Sul","CS CAIEIRA BARRA DO SUL","2017 Q2","PERC_TRATAMENTO",0
"Sul","CS CAMPECHE","2017 Q2","PERC_TRATAMENTO",100
"Norte","CS CANASVIEIRAS","2017 Q2","PERC_TRATAMENTO",83.3333333333333
"Sul","CS CANTO DA LAGOA","2017 Q2","PERC_TRATAMENTO",100
"Continente","CS CAPOEIRAS","2017 Q2","PERC_TRATAMENTO",61.5384615384615
"Sul","CS CARIANOS","2017 Q2","PERC_TRATAMENTO",66.6666666666667
"Centro","CS CENTRO","2017 Q2","PERC_TRATAMENTO",100
"Continente","CS COLONINHA","2017 Q2","PERC_TRATAMENTO",60
"Continente","CS COQUEIROS","2017 Q2","PERC_TRATAMENTO",66.6666666666667
"Centro","CS CÓRREGO GRANDE","2017 Q2","PERC_TRATAMENTO",100
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2017 Q2","PERC_TRATAMENTO",62.5
"Continente","CS ESTREITO","2017 Q2","PERC_TRATAMENTO",87.5
"Norte","CS INGLESES","2017 Q2","PERC_TRATAMENTO",82.3529411764706
"Centro","CS ITACORUBI","2017 Q2","PERC_TRATAMENTO",70
"Continente","CS JARDIM ATLÂNTICO","2017 Q2","PERC_TRATAMENTO",62.5
"Centro","CS JOÃO PAULO","2017 Q2","PERC_TRATAMENTO",50
"Sul","CS LAGOA DA CONCEIÇÃO","2017 Q2","PERC_TRATAMENTO",83.3333333333333
"Continente","CS MONTE CRISTO","2017 Q2","PERC_TRATAMENTO",53.3333333333333
"Centro","CS MONTE SERRAT","2017 Q2","PERC_TRATAMENTO",100
"Sul","CS MORRO DAS PEDRAS","2017 Q2","PERC_TRATAMENTO",50
"Continente","CS NOVO CONTINENTE","2017 Q2","PERC_TRATAMENTO",31.25
"Centro","CS PANTANAL","2017 Q2","PERC_TRATAMENTO",20
"Norte","CS PONTA DAS CANAS","2017 Q2","PERC_TRATAMENTO",0
"Centro","CS PRAINHA","2017 Q2","PERC_TRATAMENTO",84.6153846153846
"Norte","CS RATONES","2017 Q2","PERC_TRATAMENTO",100
"Sul","CS RIBEIRÃO DA ILHA","2017 Q2","PERC_TRATAMENTO",0
"Sul","CS RIO TAVARES","2017 Q2","PERC_TRATAMENTO",25
"Norte","CS RIO VERMELHO","2017 Q2","PERC_TRATAMENTO",93.3333333333333
"Centro","CS SACO DOS LIMÕES","2017 Q2","PERC_TRATAMENTO",92.3076923076923
"Norte","CS SACO GRANDE","2017 Q2","PERC_TRATAMENTO",35.7142857142857
"Norte","CS SANTINHO","2017 Q2","PERC_TRATAMENTO",87.5
"Continente","CS SAPE","2017 Q2","PERC_TRATAMENTO",50
"Sul","CS TAPERA","2017 Q2","PERC_TRATAMENTO",50
"Centro","CS TRINDADE","2017 Q2","PERC_TRATAMENTO",73.3333333333333
"Norte","CS VARGEM GRANDE","2017 Q2","PERC_TRATAMENTO",50
"Norte","CS VARGEM PEQUENA","2017 Q2","PERC_TRATAMENTO",100
"Continente","CS VILA APARECIDA","2017 Q2","PERC_TRATAMENTO",50
"Continente","CS ABRAÃO","2017 Q3","PERC_TRATAMENTO",50
"Centro","CS AGRONÔMICA","2017 Q3","PERC_TRATAMENTO",53.5714285714286
"Sul","CS ALTO RIBEIRÃO","2017 Q3","PERC_TRATAMENTO",0
"Sul","CS ARMAÇÃO","2017 Q3","PERC_TRATAMENTO",100
"Continente","CS BALNEÁRIO","2017 Q3","PERC_TRATAMENTO",0
"Norte","CS BARRA DA LAGOA","2017 Q3","PERC_TRATAMENTO",100
"Norte","CS CACHOEIRA BOM JESUS","2017 Q3","PERC_TRATAMENTO",100
"Sul","CS CAIEIRA BARRA DO SUL","2017 Q3","PERC_TRATAMENTO",100
"Sul","CS CAMPECHE","2017 Q3","PERC_TRATAMENTO",50
"Norte","CS CANASVIEIRAS","2017 Q3","PERC_TRATAMENTO",73.6842105263158
"Sul","CS CANTO DA LAGOA","2017 Q3","PERC_TRATAMENTO",25
"Continente","CS CAPOEIRAS","2017 Q3","PERC_TRATAMENTO",45.4545454545455
"Sul","CS CARIANOS","2017 Q3","PERC_TRATAMENTO",100
"Centro","CS CENTRO","2017 Q3","PERC_TRATAMENTO",77.7777777777778
"Continente","CS COLONINHA","2017 Q3","PERC_TRATAMENTO",77.7777777777778
"Continente","CS COQUEIROS","2017 Q3","PERC_TRATAMENTO",77.7777777777778
"Centro","CS CÓRREGO GRANDE","2017 Q3","PERC_TRATAMENTO",100
"Sul","CS COSTA DA LAGOA","2017 Q3","PERC_TRATAMENTO",0
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2017 Q3","PERC_TRATAMENTO",45.4545454545455
"Continente","CS ESTREITO","2017 Q3","PERC_TRATAMENTO",83.3333333333333
"Sul","CS FAZENDA DO RIO TAVARES","2017 Q3","PERC_TRATAMENTO",25
"Norte","CS INGLESES","2017 Q3","PERC_TRATAMENTO",38.0952380952381
"Centro","CS ITACORUBI","2017 Q3","PERC_TRATAMENTO",72.7272727272727
"Continente","CS JARDIM ATLÂNTICO","2017 Q3","PERC_TRATAMENTO",16.6666666666667
"Centro","CS JOÃO PAULO","2017 Q3","PERC_TRATAMENTO",50
"Norte","CS JURERE","2017 Q3","PERC_TRATAMENTO",33.3333333333333
"Sul","CS LAGOA DA CONCEIÇÃO","2017 Q3","PERC_TRATAMENTO",71.4285714285714
"Continente","CS MONTE CRISTO","2017 Q3","PERC_TRATAMENTO",44.4444444444444
"Centro","CS MONTE SERRAT","2017 Q3","PERC_TRATAMENTO",50
"Sul","CS MORRO DAS PEDRAS","2017 Q3","PERC_TRATAMENTO",100
"Continente","CS NOVO CONTINENTE","2017 Q3","PERC_TRATAMENTO",66.6666666666667
"Centro","CS PANTANAL","2017 Q3","PERC_TRATAMENTO",16.6666666666667
"Norte","CS PONTA DAS CANAS","2017 Q3","PERC_TRATAMENTO",66.6666666666667
"Centro","CS PRAINHA","2017 Q3","PERC_TRATAMENTO",41.6666666666667
"Norte","CS RATONES","2017 Q3","PERC_TRATAMENTO",75
"Sul","CS RIBEIRÃO DA ILHA","2017 Q3","PERC_TRATAMENTO",50
"Sul","CS RIO TAVARES","2017 Q3","PERC_TRATAMENTO",55.5555555555556
"Norte","CS RIO VERMELHO","2017 Q3","PERC_TRATAMENTO",41.1764705882353
"Centro","CS SACO DOS LIMÕES","2017 Q3","PERC_TRATAMENTO",78.5714285714286
"Norte","CS SACO GRANDE","2017 Q3","PERC_TRATAMENTO",43.4782608695652
"Norte","CS SANTINHO","2017 Q3","PERC_TRATAMENTO",100
"Norte","CS SANTO ANTONIO LISBOA","2017 Q3","PERC_TRATAMENTO",0
"Continente","CS SAPE","2017 Q3","PERC_TRATAMENTO",100
"Sul","CS TAPERA","2017 Q3","PERC_TRATAMENTO",85.7142857142857
"Centro","CS TRINDADE","2017 Q3","PERC_TRATAMENTO",88.8888888888889
"Norte","CS VARGEM GRANDE","2017 Q3","PERC_TRATAMENTO",100
"Norte","CS VARGEM PEQUENA","2017 Q3","PERC_TRATAMENTO",100
"Continente","CS VILA APARECIDA","2017 Q3","PERC_TRATAMENTO",0
"Continente","CS ABRAÃO","2017 Q4","PERC_TRATAMENTO",100
"Centro","CS AGRONÔMICA","2017 Q4","PERC_TRATAMENTO",70.3703703703704
"Sul","CS ALTO RIBEIRÃO","2017 Q4","PERC_TRATAMENTO",50
"Sul","CS ARMAÇÃO","2017 Q4","PERC_TRATAMENTO",100
"Continente","CS BALNEÁRIO","2017 Q4","PERC_TRATAMENTO",100
"Norte","CS BARRA DA LAGOA","2017 Q4","PERC_TRATAMENTO",75
"Norte","CS CACHOEIRA BOM JESUS","2017 Q4","PERC_TRATAMENTO",0
"Sul","CS CAIEIRA BARRA DO SUL","2017 Q4","PERC_TRATAMENTO",0
"Norte","CS CANASVIEIRAS","2017 Q4","PERC_TRATAMENTO",70
"Sul","CS CANTO DA LAGOA","2017 Q4","PERC_TRATAMENTO",0
"Continente","CS CAPOEIRAS","2017 Q4","PERC_TRATAMENTO",54.5454545454545
"Sul","CS CARIANOS","2017 Q4","PERC_TRATAMENTO",100
"Centro","CS CENTRO","2017 Q4","PERC_TRATAMENTO",58.8235294117647
"Continente","CS COLONINHA","2017 Q4","PERC_TRATAMENTO",75
"Continente","CS COQUEIROS","2017 Q4","PERC_TRATAMENTO",50
"Centro","CS CÓRREGO GRANDE","2017 Q4","PERC_TRATAMENTO",100
"Sul","CS COSTA DA LAGOA","2017 Q4","PERC_TRATAMENTO",100
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2017 Q4","PERC_TRATAMENTO",37.5
"Continente","CS ESTREITO","2017 Q4","PERC_TRATAMENTO",37.5
"Sul","CS FAZENDA DO RIO TAVARES","2017 Q4","PERC_TRATAMENTO",50
"Norte","CS INGLESES","2017 Q4","PERC_TRATAMENTO",38.0952380952381
"Centro","CS ITACORUBI","2017 Q4","PERC_TRATAMENTO",57.1428571428571
"Continente","CS JARDIM ATLÂNTICO","2017 Q4","PERC_TRATAMENTO",33.3333333333333
"Centro","CS JOÃO PAULO","2017 Q4","PERC_TRATAMENTO",100
"Norte","CS JURERE","2017 Q4","PERC_TRATAMENTO",50
"Sul","CS LAGOA DA CONCEIÇÃO","2017 Q4","PERC_TRATAMENTO",66.6666666666667
"Continente","CS MONTE CRISTO","2017 Q4","PERC_TRATAMENTO",32.1428571428571
"Centro","CS MONTE SERRAT","2017 Q4","PERC_TRATAMENTO",33.3333333333333
"Sul","CS MORRO DAS PEDRAS","2017 Q4","PERC_TRATAMENTO",66.6666666666667
"Continente","CS NOVO CONTINENTE","2017 Q4","PERC_TRATAMENTO",100
"Centro","CS PANTANAL","2017 Q4","PERC_TRATAMENTO",25
"Sul","CS PANTANO DO SUL","2017 Q4","PERC_TRATAMENTO",100
"Norte","CS PONTA DAS CANAS","2017 Q4","PERC_TRATAMENTO",50
"Centro","CS PRAINHA","2017 Q4","PERC_TRATAMENTO",73.9130434782609
"Norte","CS RATONES","2017 Q4","PERC_TRATAMENTO",100
"Sul","CS RIO TAVARES","2017 Q4","PERC_TRATAMENTO",25
"Norte","CS RIO VERMELHO","2017 Q4","PERC_TRATAMENTO",42.1052631578947
"Centro","CS SACO DOS LIMÕES","2017 Q4","PERC_TRATAMENTO",66.6666666666667
"Norte","CS SACO GRANDE","2017 Q4","PERC_TRATAMENTO",57.1428571428571
"Norte","CS SANTINHO","2017 Q4","PERC_TRATAMENTO",58.3333333333333
"Norte","CS SANTO ANTONIO LISBOA","2017 Q4","PERC_TRATAMENTO",66.6666666666667
"Continente","CS SAPE","2017 Q4","PERC_TRATAMENTO",100
"Sul","CS TAPERA","2017 Q4","PERC_TRATAMENTO",88.8888888888889
"Centro","CS TRINDADE","2017 Q4","PERC_TRATAMENTO",77.7777777777778
"Norte","CS VARGEM GRANDE","2017 Q4","PERC_TRATAMENTO",50
"Continente","CS ABRAÃO","2018 Q1","PERC_TRATAMENTO",0
"Centro","CS AGRONÔMICA","2018 Q1","PERC_TRATAMENTO",60
"Sul","CS ALTO RIBEIRÃO","2018 Q1","PERC_TRATAMENTO",100
"Sul","CS ARMAÇÃO","2018 Q1","PERC_TRATAMENTO",100
"Continente","CS BALNEÁRIO","2018 Q1","PERC_TRATAMENTO",50
"Norte","CS BARRA DA LAGOA","2018 Q1","PERC_TRATAMENTO",100
"Norte","CS CACHOEIRA BOM JESUS","2018 Q1","PERC_TRATAMENTO",60
"Sul","CS CAIEIRA BARRA DO SUL","2018 Q1","PERC_TRATAMENTO",25
"Norte","CS CANASVIEIRAS","2018 Q1","PERC_TRATAMENTO",84.2105263157895
"Continente","CS CAPOEIRAS","2018 Q1","PERC_TRATAMENTO",50
"Sul","CS CARIANOS","2018 Q1","PERC_TRATAMENTO",100
"Centro","CS CENTRO","2018 Q1","PERC_TRATAMENTO",58.3333333333333
"Continente","CS COLONINHA","2018 Q1","PERC_TRATAMENTO",100
"Continente","CS COQUEIROS","2018 Q1","PERC_TRATAMENTO",100
"Centro","CS CÓRREGO GRANDE","2018 Q1","PERC_TRATAMENTO",28.5714285714286
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2018 Q1","PERC_TRATAMENTO",62.5
"Continente","CS ESTREITO","2018 Q1","PERC_TRATAMENTO",40
"Sul","CS FAZENDA DO RIO TAVARES","2018 Q1","PERC_TRATAMENTO",75
"Norte","CS INGLESES","2018 Q1","PERC_TRATAMENTO",27.2727272727273
"Centro","CS ITACORUBI","2018 Q1","PERC_TRATAMENTO",75
"Continente","CS JARDIM ATLÂNTICO","2018 Q1","PERC_TRATAMENTO",100
"Centro","CS JOÃO PAULO","2018 Q1","PERC_TRATAMENTO",80
"Norte","CS JURERE","2018 Q1","PERC_TRATAMENTO",100
"Sul","CS LAGOA DA CONCEIÇÃO","2018 Q1","PERC_TRATAMENTO",57.1428571428571
"Continente","CS MONTE CRISTO","2018 Q1","PERC_TRATAMENTO",72
"Centro","CS MONTE SERRAT","2018 Q1","PERC_TRATAMENTO",57.1428571428571
"Sul","CS MORRO DAS PEDRAS","2018 Q1","PERC_TRATAMENTO",50
"Continente","CS NOVO CONTINENTE","2018 Q1","PERC_TRATAMENTO",76.9230769230769
"Centro","CS PANTANAL","2018 Q1","PERC_TRATAMENTO",25
"Sul","CS PANTANO DO SUL","2018 Q1","PERC_TRATAMENTO",100
"Centro","CS PRAINHA","2018 Q1","PERC_TRATAMENTO",82.6086956521739
"Norte","CS RATONES","2018 Q1","PERC_TRATAMENTO",50
"Sul","CS RIBEIRÃO DA ILHA","2018 Q1","PERC_TRATAMENTO",100
"Sul","CS RIO TAVARES","2018 Q1","PERC_TRATAMENTO",100
"Norte","CS RIO VERMELHO","2018 Q1","PERC_TRATAMENTO",50
"Centro","CS SACO DOS LIMÕES","2018 Q1","PERC_TRATAMENTO",53.3333333333333
"Norte","CS SACO GRANDE","2018 Q1","PERC_TRATAMENTO",50
"Norte","CS SANTINHO","2018 Q1","PERC_TRATAMENTO",80
"Norte","CS SANTO ANTONIO LISBOA","2018 Q1","PERC_TRATAMENTO",50
"Sul","CS TAPERA","2018 Q1","PERC_TRATAMENTO",72.7272727272727
"Centro","CS TRINDADE","2018 Q1","PERC_TRATAMENTO",71.4285714285714
"Norte","CS VARGEM GRANDE","2018 Q1","PERC_TRATAMENTO",40
"Norte","CS VARGEM PEQUENA","2018 Q1","PERC_TRATAMENTO",0
"Continente","CS VILA APARECIDA","2018 Q1","PERC_TRATAMENTO",100
