"DISTRITO","UNIDADE","AREA","TRIMESTRE","TIPO","VALOR"
"Continente","CS JARDIM ATLÂNTICO","10","2018 Q2","CASOS",4
"Continente","CS NOVO CONTINENTE","100","2018 Q2","CASOS",4
"Continente","CS NOVO CONTINENTE","101","2018 Q2","CASOS",1
"Continente","CS NOVO CONTINENTE","102","2018 Q2","CASOS",3
"Centro","CS MONTE SERRAT","120","2018 Q2","CASOS",4
"Centro","CS MONTE SERRAT","121","2018 Q2","CASOS",2
"Centro","CS MONTE SERRAT","122","2018 Q2","CASOS",14
"Centro","CS PRAINHA","130","2018 Q2","CASOS",9
"Centro","CS PRAINHA","131","2018 Q2","CASOS",9
"Centro","CS PRAINHA","132","2018 Q2","CASOS",5
"Centro","CS PANTANAL","160","2018 Q2","CASOS",2
"Centro","CS PANTANAL","161","2018 Q2","CASOS",2
"Centro","CS CÓRREGO GRANDE","170","2018 Q2","CASOS",5
"Centro","CS CÓRREGO GRANDE","171","2018 Q2","CASOS",2
"Centro","CS ITACORUBI","190","2018 Q2","CASOS",4
"Centro","CS ITACORUBI","191","2018 Q2","CASOS",1
"Centro","CS ITACORUBI","192","2018 Q2","CASOS",1
"Continente","CS BALNEÁRIO","21","2018 Q2","CASOS",1
"Sul","CS ALTO RIBEIRÃO","210","2018 Q2","CASOS",1
"Sul","CS RIBEIRÃO DA ILHA","220","2018 Q2","CASOS",2
"Sul","CS PANTANO DO SUL","230","2018 Q2","CASOS",1
"Sul","CS ARMAÇÃO","240","2018 Q2","CASOS",3
"Sul","CS ARMAÇÃO","242","2018 Q2","CASOS",1
"Sul","CS MORRO DAS PEDRAS","250","2018 Q2","CASOS",3
"Sul","CS MORRO DAS PEDRAS","251","2018 Q2","CASOS",2
"Sul","CS TAPERA","260","2018 Q2","CASOS",4
"Sul","CS TAPERA","261","2018 Q2","CASOS",3
"Sul","CS TAPERA","262","2018 Q2","CASOS",1
"Sul","CS TAPERA","263","2018 Q2","CASOS",3
"Sul","CS CARIANOS","270","2018 Q2","CASOS",3
"Sul","CS CARIANOS","271","2018 Q2","CASOS",2
"Sul","CS RIO TAVARES","290","2018 Q2","CASOS",1
"Sul","CS RIO TAVARES","291","2018 Q2","CASOS",4
"Sul","CS RIO TAVARES","292","2018 Q2","CASOS",2
"Sul","CS RIO TAVARES","293","2018 Q2","CASOS",2
"Continente","CS SAPE","30","2018 Q2","CASOS",2
"Sul","CS COSTEIRA DO PIRAJUBAÉ","300","2018 Q2","CASOS",3
"Sul","CS COSTEIRA DO PIRAJUBAÉ","301","2018 Q2","CASOS",5
"Sul","CS COSTEIRA DO PIRAJUBAÉ","302","2018 Q2","CASOS",1
"Continente","CS SAPE","31","2018 Q2","CASOS",5
"Centro","CS SACO DOS LIMÕES","311","2018 Q2","CASOS",2
"Centro","CS SACO DOS LIMÕES","312","2018 Q2","CASOS",5
"Centro","CS SACO DOS LIMÕES","314","2018 Q2","CASOS",2
"Centro","CS JOÃO PAULO","320","2018 Q2","CASOS",1
"Centro","CS JOÃO PAULO","321","2018 Q2","CASOS",2
"Norte","CS SACO GRANDE","330","2018 Q2","CASOS",5
"Norte","CS SACO GRANDE","331","2018 Q2","CASOS",2
"Norte","CS SACO GRANDE","332","2018 Q2","CASOS",1
"Norte","CS SACO GRANDE","333","2018 Q2","CASOS",5
"Norte","CS SACO GRANDE","334","2018 Q2","CASOS",2
"Norte","CS SACO GRANDE","335","2018 Q2","CASOS",4
"Norte","CS VARGEM PEQUENA","340","2018 Q2","CASOS",1
"Norte","CS SANTO ANTONIO LISBOA","360","2018 Q2","CASOS",2
"Norte","CS PONTA DAS CANAS","370","2018 Q2","CASOS",2
"Norte","CS CANASVIEIRAS","380","2018 Q2","CASOS",4
"Norte","CS CANASVIEIRAS","381","2018 Q2","CASOS",4
"Norte","CS CANASVIEIRAS","382","2018 Q2","CASOS",7
"Norte","CS CANASVIEIRAS","383","2018 Q2","CASOS",3
"Norte","CS CANASVIEIRAS","384","2018 Q2","CASOS",4
"Norte","CS JURERE","390","2018 Q2","CASOS",4
"Continente","CS MONTE CRISTO","40","2018 Q2","CASOS",4
"Norte","CS CACHOEIRA BOM JESUS","400","2018 Q2","CASOS",4
"Norte","CS CACHOEIRA BOM JESUS","401","2018 Q2","CASOS",4
"Continente","CS MONTE CRISTO","41","2018 Q2","CASOS",4
"Norte","CS VARGEM GRANDE","410","2018 Q2","CASOS",3
"Continente","CS MONTE CRISTO","42","2018 Q2","CASOS",1
"Norte","CS RIO VERMELHO","420","2018 Q2","CASOS",6
"Norte","CS RIO VERMELHO","421","2018 Q2","CASOS",4
"Norte","CS RIO VERMELHO","422","2018 Q2","CASOS",1
"Norte","CS RIO VERMELHO","424","2018 Q2","CASOS",1
"Continente","CS MONTE CRISTO","43","2018 Q2","CASOS",1
"Norte","CS INGLESES","431","2018 Q2","CASOS",5
"Norte","CS INGLESES","433","2018 Q2","CASOS",2
"Norte","CS INGLESES","434","2018 Q2","CASOS",1
"Norte","CS INGLESES","435","2018 Q2","CASOS",4
"Norte","CS INGLESES","436","2018 Q2","CASOS",5
"Norte","CS INGLESES","438","2018 Q2","CASOS",3
"Continente","CS MONTE CRISTO","44","2018 Q2","CASOS",4
"Norte","CS BARRA DA LAGOA","440","2018 Q2","CASOS",5
"Norte","CS BARRA DA LAGOA","441","2018 Q2","CASOS",4
"Continente","CS MONTE CRISTO","45","2018 Q2","CASOS",2
"Continente","CS MONTE CRISTO","46","2018 Q2","CASOS",1
"Sul","CS LAGOA DA CONCEIÇÃO","471","2018 Q2","CASOS",5
"Continente","CS ABRAÃO","570","2018 Q2","CASOS",1
"Continente","CS ABRAÃO","571","2018 Q2","CASOS",1
"Continente","CS ABRAÃO","572","2018 Q2","CASOS",3
"Continente","CS CAPOEIRAS","60","2018 Q2","CASOS",2
"Continente","CS COQUEIROS","601","2018 Q2","CASOS",3
"Continente","CS COQUEIROS","602","2018 Q2","CASOS",3
"Continente","CS CAPOEIRAS","61","2018 Q2","CASOS",2
"Continente","CS CAPOEIRAS","62","2018 Q2","CASOS",1
"Centro","CS AGRONÔMICA","690","2018 Q2","CASOS",5
"Centro","CS AGRONÔMICA","691","2018 Q2","CASOS",5
"Centro","CS AGRONÔMICA","692","2018 Q2","CASOS",3
"Centro","CS AGRONÔMICA","693","2018 Q2","CASOS",4
"Continente","CS COLONINHA","70","2018 Q2","CASOS",2
"Continente","CS COLONINHA","71","2018 Q2","CASOS",1
"Continente","CS COLONINHA","72","2018 Q2","CASOS",3
"Sul","CS FAZENDA DO RIO TAVARES","780","2018 Q2","CASOS",5
"Sul","CS FAZENDA DO RIO TAVARES","781","2018 Q2","CASOS",4
"Continente","CS ESTREITO","80","2018 Q2","CASOS",2
"Continente","CS ESTREITO","81","2018 Q2","CASOS",3
"Continente","CS ESTREITO","82","2018 Q2","CASOS",3
"Continente","CS ESTREITO","83","2018 Q2","CASOS",2
"Centro","CS TRINDADE","850","2018 Q2","CASOS",2
"Centro","CS TRINDADE","851","2018 Q2","CASOS",2
"Centro","CS TRINDADE","852","2018 Q2","CASOS",3
"Centro","CS TRINDADE","853","2018 Q2","CASOS",4
"Centro","CS TRINDADE","854","2018 Q2","CASOS",3
"Continente","CS VILA APARECIDA","90","2018 Q2","CASOS",2
"Continente","CS VILA APARECIDA","91","2018 Q2","CASOS",1
"Centro","CS CENTRO","950","2018 Q2","CASOS",4
"Centro","CS CENTRO","951","2018 Q2","CASOS",1
"Centro","CS CENTRO","952","2018 Q2","CASOS",3
"Norte","CS SANTINHO","980","2018 Q2","CASOS",6
"Norte","CS SANTINHO","981","2018 Q2","CASOS",5
"Continente","CS JARDIM ATLÂNTICO","10","2018 Q2","TRATADOS",2
"Continente","CS NOVO CONTINENTE","100","2018 Q2","TRATADOS",1
"Continente","CS NOVO CONTINENTE","101","2018 Q2","TRATADOS",0
"Continente","CS NOVO CONTINENTE","102","2018 Q2","TRATADOS",2
"Centro","CS MONTE SERRAT","120","2018 Q2","TRATADOS",2
"Centro","CS MONTE SERRAT","121","2018 Q2","TRATADOS",1
"Centro","CS MONTE SERRAT","122","2018 Q2","TRATADOS",5
"Centro","CS PRAINHA","130","2018 Q2","TRATADOS",9
"Centro","CS PRAINHA","131","2018 Q2","TRATADOS",9
"Centro","CS PRAINHA","132","2018 Q2","TRATADOS",5
"Centro","CS PANTANAL","160","2018 Q2","TRATADOS",0
"Centro","CS PANTANAL","161","2018 Q2","TRATADOS",0
"Centro","CS CÓRREGO GRANDE","170","2018 Q2","TRATADOS",4
"Centro","CS CÓRREGO GRANDE","171","2018 Q2","TRATADOS",1
"Centro","CS ITACORUBI","190","2018 Q2","TRATADOS",2
"Centro","CS ITACORUBI","191","2018 Q2","TRATADOS",1
"Centro","CS ITACORUBI","192","2018 Q2","TRATADOS",1
"Continente","CS BALNEÁRIO","21","2018 Q2","TRATADOS",1
"Sul","CS ALTO RIBEIRÃO","210","2018 Q2","TRATADOS",1
"Sul","CS RIBEIRÃO DA ILHA","220","2018 Q2","TRATADOS",0
"Sul","CS PANTANO DO SUL","230","2018 Q2","TRATADOS",1
"Sul","CS ARMAÇÃO","240","2018 Q2","TRATADOS",3
"Sul","CS ARMAÇÃO","242","2018 Q2","TRATADOS",1
"Sul","CS MORRO DAS PEDRAS","250","2018 Q2","TRATADOS",0
"Sul","CS MORRO DAS PEDRAS","251","2018 Q2","TRATADOS",1
"Sul","CS TAPERA","260","2018 Q2","TRATADOS",2
"Sul","CS TAPERA","261","2018 Q2","TRATADOS",2
"Sul","CS TAPERA","262","2018 Q2","TRATADOS",1
"Sul","CS TAPERA","263","2018 Q2","TRATADOS",3
"Sul","CS CARIANOS","270","2018 Q2","TRATADOS",3
"Sul","CS CARIANOS","271","2018 Q2","TRATADOS",1
"Sul","CS RIO TAVARES","290","2018 Q2","TRATADOS",1
"Sul","CS RIO TAVARES","291","2018 Q2","TRATADOS",3
"Sul","CS RIO TAVARES","292","2018 Q2","TRATADOS",2
"Sul","CS RIO TAVARES","293","2018 Q2","TRATADOS",1
"Continente","CS SAPE","30","2018 Q2","TRATADOS",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ","300","2018 Q2","TRATADOS",3
"Sul","CS COSTEIRA DO PIRAJUBAÉ","301","2018 Q2","TRATADOS",4
"Sul","CS COSTEIRA DO PIRAJUBAÉ","302","2018 Q2","TRATADOS",0
"Continente","CS SAPE","31","2018 Q2","TRATADOS",1
"Centro","CS SACO DOS LIMÕES","311","2018 Q2","TRATADOS",2
"Centro","CS SACO DOS LIMÕES","312","2018 Q2","TRATADOS",3
"Centro","CS SACO DOS LIMÕES","314","2018 Q2","TRATADOS",2
"Centro","CS JOÃO PAULO","320","2018 Q2","TRATADOS",0
"Centro","CS JOÃO PAULO","321","2018 Q2","TRATADOS",0
"Norte","CS SACO GRANDE","330","2018 Q2","TRATADOS",1
"Norte","CS SACO GRANDE","331","2018 Q2","TRATADOS",2
"Norte","CS SACO GRANDE","332","2018 Q2","TRATADOS",0
"Norte","CS SACO GRANDE","333","2018 Q2","TRATADOS",3
"Norte","CS SACO GRANDE","334","2018 Q2","TRATADOS",1
"Norte","CS SACO GRANDE","335","2018 Q2","TRATADOS",4
"Norte","CS VARGEM PEQUENA","340","2018 Q2","TRATADOS",1
"Norte","CS SANTO ANTONIO LISBOA","360","2018 Q2","TRATADOS",1
"Norte","CS PONTA DAS CANAS","370","2018 Q2","TRATADOS",2
"Norte","CS CANASVIEIRAS","380","2018 Q2","TRATADOS",3
"Norte","CS CANASVIEIRAS","381","2018 Q2","TRATADOS",4
"Norte","CS CANASVIEIRAS","382","2018 Q2","TRATADOS",7
"Norte","CS CANASVIEIRAS","383","2018 Q2","TRATADOS",2
"Norte","CS CANASVIEIRAS","384","2018 Q2","TRATADOS",4
"Norte","CS JURERE","390","2018 Q2","TRATADOS",3
"Continente","CS MONTE CRISTO","40","2018 Q2","TRATADOS",3
"Norte","CS CACHOEIRA BOM JESUS","400","2018 Q2","TRATADOS",3
"Norte","CS CACHOEIRA BOM JESUS","401","2018 Q2","TRATADOS",4
"Continente","CS MONTE CRISTO","41","2018 Q2","TRATADOS",3
"Norte","CS VARGEM GRANDE","410","2018 Q2","TRATADOS",3
"Continente","CS MONTE CRISTO","42","2018 Q2","TRATADOS",0
"Norte","CS RIO VERMELHO","420","2018 Q2","TRATADOS",3
"Norte","CS RIO VERMELHO","421","2018 Q2","TRATADOS",3
"Norte","CS RIO VERMELHO","422","2018 Q2","TRATADOS",0
"Norte","CS RIO VERMELHO","424","2018 Q2","TRATADOS",1
"Continente","CS MONTE CRISTO","43","2018 Q2","TRATADOS",0
"Norte","CS INGLESES","431","2018 Q2","TRATADOS",2
"Norte","CS INGLESES","433","2018 Q2","TRATADOS",1
"Norte","CS INGLESES","434","2018 Q2","TRATADOS",0
"Norte","CS INGLESES","435","2018 Q2","TRATADOS",2
"Norte","CS INGLESES","436","2018 Q2","TRATADOS",5
"Norte","CS INGLESES","438","2018 Q2","TRATADOS",1
"Continente","CS MONTE CRISTO","44","2018 Q2","TRATADOS",3
"Norte","CS BARRA DA LAGOA","440","2018 Q2","TRATADOS",3
"Norte","CS BARRA DA LAGOA","441","2018 Q2","TRATADOS",3
"Continente","CS MONTE CRISTO","45","2018 Q2","TRATADOS",1
"Continente","CS MONTE CRISTO","46","2018 Q2","TRATADOS",1
"Sul","CS LAGOA DA CONCEIÇÃO","471","2018 Q2","TRATADOS",2
"Continente","CS ABRAÃO","570","2018 Q2","TRATADOS",1
"Continente","CS ABRAÃO","571","2018 Q2","TRATADOS",1
"Continente","CS ABRAÃO","572","2018 Q2","TRATADOS",3
"Continente","CS CAPOEIRAS","60","2018 Q2","TRATADOS",2
"Continente","CS COQUEIROS","601","2018 Q2","TRATADOS",1
"Continente","CS COQUEIROS","602","2018 Q2","TRATADOS",3
"Continente","CS CAPOEIRAS","61","2018 Q2","TRATADOS",2
"Continente","CS CAPOEIRAS","62","2018 Q2","TRATADOS",1
"Centro","CS AGRONÔMICA","690","2018 Q2","TRATADOS",4
"Centro","CS AGRONÔMICA","691","2018 Q2","TRATADOS",5
"Centro","CS AGRONÔMICA","692","2018 Q2","TRATADOS",3
"Centro","CS AGRONÔMICA","693","2018 Q2","TRATADOS",4
"Continente","CS COLONINHA","70","2018 Q2","TRATADOS",2
"Continente","CS COLONINHA","71","2018 Q2","TRATADOS",1
"Continente","CS COLONINHA","72","2018 Q2","TRATADOS",2
"Sul","CS FAZENDA DO RIO TAVARES","780","2018 Q2","TRATADOS",3
"Sul","CS FAZENDA DO RIO TAVARES","781","2018 Q2","TRATADOS",3
"Continente","CS ESTREITO","80","2018 Q2","TRATADOS",2
"Continente","CS ESTREITO","81","2018 Q2","TRATADOS",3
"Continente","CS ESTREITO","82","2018 Q2","TRATADOS",3
"Continente","CS ESTREITO","83","2018 Q2","TRATADOS",2
"Centro","CS TRINDADE","850","2018 Q2","TRATADOS",1
"Centro","CS TRINDADE","851","2018 Q2","TRATADOS",2
"Centro","CS TRINDADE","852","2018 Q2","TRATADOS",2
"Centro","CS TRINDADE","853","2018 Q2","TRATADOS",4
"Centro","CS TRINDADE","854","2018 Q2","TRATADOS",2
"Continente","CS VILA APARECIDA","90","2018 Q2","TRATADOS",1
"Continente","CS VILA APARECIDA","91","2018 Q2","TRATADOS",0
"Centro","CS CENTRO","950","2018 Q2","TRATADOS",1
"Centro","CS CENTRO","951","2018 Q2","TRATADOS",1
"Centro","CS CENTRO","952","2018 Q2","TRATADOS",3
"Norte","CS SANTINHO","980","2018 Q2","TRATADOS",6
"Norte","CS SANTINHO","981","2018 Q2","TRATADOS",5
"Continente","CS JARDIM ATLÂNTICO","10","2018 Q2","PERC_TRATAMENTO",50
"Continente","CS NOVO CONTINENTE","100","2018 Q2","PERC_TRATAMENTO",25
"Continente","CS NOVO CONTINENTE","101","2018 Q2","PERC_TRATAMENTO",0
"Continente","CS NOVO CONTINENTE","102","2018 Q2","PERC_TRATAMENTO",66.6666666666667
"Centro","CS MONTE SERRAT","120","2018 Q2","PERC_TRATAMENTO",50
"Centro","CS MONTE SERRAT","121","2018 Q2","PERC_TRATAMENTO",50
"Centro","CS MONTE SERRAT","122","2018 Q2","PERC_TRATAMENTO",35.7142857142857
"Centro","CS PRAINHA","130","2018 Q2","PERC_TRATAMENTO",100
"Centro","CS PRAINHA","131","2018 Q2","PERC_TRATAMENTO",100
"Centro","CS PRAINHA","132","2018 Q2","PERC_TRATAMENTO",100
"Centro","CS PANTANAL","160","2018 Q2","PERC_TRATAMENTO",0
"Centro","CS PANTANAL","161","2018 Q2","PERC_TRATAMENTO",0
"Centro","CS CÓRREGO GRANDE","170","2018 Q2","PERC_TRATAMENTO",80
"Centro","CS CÓRREGO GRANDE","171","2018 Q2","PERC_TRATAMENTO",50
"Centro","CS ITACORUBI","190","2018 Q2","PERC_TRATAMENTO",50
"Centro","CS ITACORUBI","191","2018 Q2","PERC_TRATAMENTO",100
"Centro","CS ITACORUBI","192","2018 Q2","PERC_TRATAMENTO",100
"Continente","CS BALNEÁRIO","21","2018 Q2","PERC_TRATAMENTO",100
"Sul","CS ALTO RIBEIRÃO","210","2018 Q2","PERC_TRATAMENTO",100
"Sul","CS RIBEIRÃO DA ILHA","220","2018 Q2","PERC_TRATAMENTO",0
"Sul","CS PANTANO DO SUL","230","2018 Q2","PERC_TRATAMENTO",100
"Sul","CS ARMAÇÃO","240","2018 Q2","PERC_TRATAMENTO",100
"Sul","CS ARMAÇÃO","242","2018 Q2","PERC_TRATAMENTO",100
"Sul","CS MORRO DAS PEDRAS","250","2018 Q2","PERC_TRATAMENTO",0
"Sul","CS MORRO DAS PEDRAS","251","2018 Q2","PERC_TRATAMENTO",50
"Sul","CS TAPERA","260","2018 Q2","PERC_TRATAMENTO",50
"Sul","CS TAPERA","261","2018 Q2","PERC_TRATAMENTO",66.6666666666667
"Sul","CS TAPERA","262","2018 Q2","PERC_TRATAMENTO",100
"Sul","CS TAPERA","263","2018 Q2","PERC_TRATAMENTO",100
"Sul","CS CARIANOS","270","2018 Q2","PERC_TRATAMENTO",100
"Sul","CS CARIANOS","271","2018 Q2","PERC_TRATAMENTO",50
"Sul","CS RIO TAVARES","290","2018 Q2","PERC_TRATAMENTO",100
"Sul","CS RIO TAVARES","291","2018 Q2","PERC_TRATAMENTO",75
"Sul","CS RIO TAVARES","292","2018 Q2","PERC_TRATAMENTO",100
"Sul","CS RIO TAVARES","293","2018 Q2","PERC_TRATAMENTO",50
"Continente","CS SAPE","30","2018 Q2","PERC_TRATAMENTO",50
"Sul","CS COSTEIRA DO PIRAJUBAÉ","300","2018 Q2","PERC_TRATAMENTO",100
"Sul","CS COSTEIRA DO PIRAJUBAÉ","301","2018 Q2","PERC_TRATAMENTO",80
"Sul","CS COSTEIRA DO PIRAJUBAÉ","302","2018 Q2","PERC_TRATAMENTO",0
"Continente","CS SAPE","31","2018 Q2","PERC_TRATAMENTO",20
"Centro","CS SACO DOS LIMÕES","311","2018 Q2","PERC_TRATAMENTO",100
"Centro","CS SACO DOS LIMÕES","312","2018 Q2","PERC_TRATAMENTO",60
"Centro","CS SACO DOS LIMÕES","314","2018 Q2","PERC_TRATAMENTO",100
"Centro","CS JOÃO PAULO","320","2018 Q2","PERC_TRATAMENTO",0
"Centro","CS JOÃO PAULO","321","2018 Q2","PERC_TRATAMENTO",0
"Norte","CS SACO GRANDE","330","2018 Q2","PERC_TRATAMENTO",20
"Norte","CS SACO GRANDE","331","2018 Q2","PERC_TRATAMENTO",100
"Norte","CS SACO GRANDE","332","2018 Q2","PERC_TRATAMENTO",0
"Norte","CS SACO GRANDE","333","2018 Q2","PERC_TRATAMENTO",60
"Norte","CS SACO GRANDE","334","2018 Q2","PERC_TRATAMENTO",50
"Norte","CS SACO GRANDE","335","2018 Q2","PERC_TRATAMENTO",100
"Norte","CS VARGEM PEQUENA","340","2018 Q2","PERC_TRATAMENTO",100
"Norte","CS SANTO ANTONIO LISBOA","360","2018 Q2","PERC_TRATAMENTO",50
"Norte","CS PONTA DAS CANAS","370","2018 Q2","PERC_TRATAMENTO",100
"Norte","CS CANASVIEIRAS","380","2018 Q2","PERC_TRATAMENTO",75
"Norte","CS CANASVIEIRAS","381","2018 Q2","PERC_TRATAMENTO",100
"Norte","CS CANASVIEIRAS","382","2018 Q2","PERC_TRATAMENTO",100
"Norte","CS CANASVIEIRAS","383","2018 Q2","PERC_TRATAMENTO",66.6666666666667
"Norte","CS CANASVIEIRAS","384","2018 Q2","PERC_TRATAMENTO",100
"Norte","CS JURERE","390","2018 Q2","PERC_TRATAMENTO",75
"Continente","CS MONTE CRISTO","40","2018 Q2","PERC_TRATAMENTO",75
"Norte","CS CACHOEIRA BOM JESUS","400","2018 Q2","PERC_TRATAMENTO",75
"Norte","CS CACHOEIRA BOM JESUS","401","2018 Q2","PERC_TRATAMENTO",100
"Continente","CS MONTE CRISTO","41","2018 Q2","PERC_TRATAMENTO",75
"Norte","CS VARGEM GRANDE","410","2018 Q2","PERC_TRATAMENTO",100
"Continente","CS MONTE CRISTO","42","2018 Q2","PERC_TRATAMENTO",0
"Norte","CS RIO VERMELHO","420","2018 Q2","PERC_TRATAMENTO",50
"Norte","CS RIO VERMELHO","421","2018 Q2","PERC_TRATAMENTO",75
"Norte","CS RIO VERMELHO","422","2018 Q2","PERC_TRATAMENTO",0
"Norte","CS RIO VERMELHO","424","2018 Q2","PERC_TRATAMENTO",100
"Continente","CS MONTE CRISTO","43","2018 Q2","PERC_TRATAMENTO",0
"Norte","CS INGLESES","431","2018 Q2","PERC_TRATAMENTO",40
"Norte","CS INGLESES","433","2018 Q2","PERC_TRATAMENTO",50
"Norte","CS INGLESES","434","2018 Q2","PERC_TRATAMENTO",0
"Norte","CS INGLESES","435","2018 Q2","PERC_TRATAMENTO",50
"Norte","CS INGLESES","436","2018 Q2","PERC_TRATAMENTO",100
"Norte","CS INGLESES","438","2018 Q2","PERC_TRATAMENTO",33.3333333333333
"Continente","CS MONTE CRISTO","44","2018 Q2","PERC_TRATAMENTO",75
"Norte","CS BARRA DA LAGOA","440","2018 Q2","PERC_TRATAMENTO",60
"Norte","CS BARRA DA LAGOA","441","2018 Q2","PERC_TRATAMENTO",75
"Continente","CS MONTE CRISTO","45","2018 Q2","PERC_TRATAMENTO",50
"Continente","CS MONTE CRISTO","46","2018 Q2","PERC_TRATAMENTO",100
"Sul","CS LAGOA DA CONCEIÇÃO","471","2018 Q2","PERC_TRATAMENTO",40
"Continente","CS ABRAÃO","570","2018 Q2","PERC_TRATAMENTO",100
"Continente","CS ABRAÃO","571","2018 Q2","PERC_TRATAMENTO",100
"Continente","CS ABRAÃO","572","2018 Q2","PERC_TRATAMENTO",100
"Continente","CS CAPOEIRAS","60","2018 Q2","PERC_TRATAMENTO",100
"Continente","CS COQUEIROS","601","2018 Q2","PERC_TRATAMENTO",33.3333333333333
"Continente","CS COQUEIROS","602","2018 Q2","PERC_TRATAMENTO",100
"Continente","CS CAPOEIRAS","61","2018 Q2","PERC_TRATAMENTO",100
"Continente","CS CAPOEIRAS","62","2018 Q2","PERC_TRATAMENTO",100
"Centro","CS AGRONÔMICA","690","2018 Q2","PERC_TRATAMENTO",80
"Centro","CS AGRONÔMICA","691","2018 Q2","PERC_TRATAMENTO",100
"Centro","CS AGRONÔMICA","692","2018 Q2","PERC_TRATAMENTO",100
"Centro","CS AGRONÔMICA","693","2018 Q2","PERC_TRATAMENTO",100
"Continente","CS COLONINHA","70","2018 Q2","PERC_TRATAMENTO",100
"Continente","CS COLONINHA","71","2018 Q2","PERC_TRATAMENTO",100
"Continente","CS COLONINHA","72","2018 Q2","PERC_TRATAMENTO",66.6666666666667
"Sul","CS FAZENDA DO RIO TAVARES","780","2018 Q2","PERC_TRATAMENTO",60
"Sul","CS FAZENDA DO RIO TAVARES","781","2018 Q2","PERC_TRATAMENTO",75
"Continente","CS ESTREITO","80","2018 Q2","PERC_TRATAMENTO",100
"Continente","CS ESTREITO","81","2018 Q2","PERC_TRATAMENTO",100
"Continente","CS ESTREITO","82","2018 Q2","PERC_TRATAMENTO",100
"Continente","CS ESTREITO","83","2018 Q2","PERC_TRATAMENTO",100
"Centro","CS TRINDADE","850","2018 Q2","PERC_TRATAMENTO",50
"Centro","CS TRINDADE","851","2018 Q2","PERC_TRATAMENTO",100
"Centro","CS TRINDADE","852","2018 Q2","PERC_TRATAMENTO",66.6666666666667
"Centro","CS TRINDADE","853","2018 Q2","PERC_TRATAMENTO",100
"Centro","CS TRINDADE","854","2018 Q2","PERC_TRATAMENTO",66.6666666666667
"Continente","CS VILA APARECIDA","90","2018 Q2","PERC_TRATAMENTO",50
"Continente","CS VILA APARECIDA","91","2018 Q2","PERC_TRATAMENTO",0
"Centro","CS CENTRO","950","2018 Q2","PERC_TRATAMENTO",25
"Centro","CS CENTRO","951","2018 Q2","PERC_TRATAMENTO",100
"Centro","CS CENTRO","952","2018 Q2","PERC_TRATAMENTO",100
"Norte","CS SANTINHO","980","2018 Q2","PERC_TRATAMENTO",100
"Norte","CS SANTINHO","981","2018 Q2","PERC_TRATAMENTO",100
"Centro","CS MONTE SERRAT","120","2013 Q1","CASOS",1
"Centro","CS MONTE SERRAT","122","2013 Q1","CASOS",1
"Centro","CS PRAINHA","130","2013 Q1","CASOS",1
"Centro","CS PRAINHA","131","2013 Q1","CASOS",1
"Centro","CS PANTANAL","160","2013 Q1","CASOS",2
"Centro","CS PANTANAL","161","2013 Q1","CASOS",1
"Sul","CS CAMPECHE","280","2013 Q1","CASOS",1
"Sul","CS RIO TAVARES","291","2013 Q1","CASOS",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ","300","2013 Q1","CASOS",2
"Sul","CS COSTEIRA DO PIRAJUBAÉ","301","2013 Q1","CASOS",2
"Norte","CS SACO GRANDE","331","2013 Q1","CASOS",1
"Norte","CS SACO GRANDE","334","2013 Q1","CASOS",1
"Norte","CS VARGEM PEQUENA","340","2013 Q1","CASOS",1
"Norte","CS CANASVIEIRAS","380","2013 Q1","CASOS",1
"Norte","CS CANASVIEIRAS","383","2013 Q1","CASOS",1
"Continente","CS MONTE CRISTO","40","2013 Q1","CASOS",1
"Norte","CS CACHOEIRA BOM JESUS","400","2013 Q1","CASOS",3
"Norte","CS CACHOEIRA BOM JESUS","401","2013 Q1","CASOS",1
"Continente","CS MONTE CRISTO","41","2013 Q1","CASOS",2
"Norte","CS VARGEM GRANDE","410","2013 Q1","CASOS",1
"Norte","CS RIO VERMELHO","420","2013 Q1","CASOS",1
"Norte","CS RIO VERMELHO","422","2013 Q1","CASOS",1
"Norte","CS INGLESES","433","2013 Q1","CASOS",1
"Norte","CS INGLESES","435","2013 Q1","CASOS",1
"Norte","CS INGLESES","436","2013 Q1","CASOS",1
"Continente","CS MONTE CRISTO","44","2013 Q1","CASOS",2
"Continente","CS MONTE CRISTO","45","2013 Q1","CASOS",1
"Continente","CS CAPOEIRAS","60","2013 Q1","CASOS",1
"Continente","CS COQUEIROS","601","2013 Q1","CASOS",1
"Continente","CS CAPOEIRAS","61","2013 Q1","CASOS",1
"Centro","CS AGRONÔMICA","692","2013 Q1","CASOS",3
"Centro","CS AGRONÔMICA","693","2013 Q1","CASOS",1
"Continente","CS COLONINHA","72","2013 Q1","CASOS",2
"Continente","CS ESTREITO","81","2013 Q1","CASOS",1
"Centro","CS TRINDADE","852","2013 Q1","CASOS",3
"Centro","CS CENTRO","950","2013 Q1","CASOS",1
"Continente","CS JARDIM ATLÂNTICO","11","2013 Q2","CASOS",1
"Centro","CS MONTE SERRAT","120","2013 Q2","CASOS",2
"Centro","CS MONTE SERRAT","122","2013 Q2","CASOS",3
"Centro","CS PANTANAL","160","2013 Q2","CASOS",1
