"DISTRITO","UNIDADE","TRIMESTRE","TIPO","VALOR"
"Norte","CS BARRA DA LAGOA","2017 Q3","GESTANTES",16
"Norte","CS CACHOEIRA BOM JESUS","2017 Q3","GESTANTES",18
"Sul","CS CAIEIRA BARRA DO SUL","2017 Q3","GESTANTES",4
"Sul","CS CAMPECHE","2017 Q3","GESTANTES",13
"Norte","CS CANASVIEIRAS","2017 Q3","GESTANTES",68
"Sul","CS CANTO DA LAGOA","2017 Q3","GESTANTES",3
"Continente","CS CAPOEIRAS","2017 Q3","GESTANTES",20
"Sul","CS CARIANOS","2017 Q3","GESTANTES",13
"Centro","CS CENTRO","2017 Q3","GESTANTES",8
"Continente","CS COLONINHA","2017 Q3","GESTANTES",14
"Continente","CS COQUEIROS","2017 Q3","GESTANTES",12
"Centro","CS CÓRREGO GRANDE","2017 Q3","GESTANTES",13
"Sul","CS COSTA DA LAGOA","2017 Q3","GESTANTES",3
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2017 Q3","GESTANTES",25
"Continente","CS ESTREITO","2017 Q3","GESTANTES",14
"Sul","CS FAZENDA DO RIO TAVARES","2017 Q3","GESTANTES",18
"Norte","CS INGLESES","2017 Q3","GESTANTES",103
"Centro","CS ITACORUBI","2017 Q3","GESTANTES",31
"Continente","CS JARDIM ATLÂNTICO","2017 Q3","GESTANTES",3
"Centro","CS JOÃO PAULO","2017 Q3","GESTANTES",8
"Norte","CS JURERE","2017 Q3","GESTANTES",9
"Sul","CS LAGOA DA CONCEIÇÃO","2017 Q3","GESTANTES",17
"Continente","CS MONTE CRISTO","2017 Q3","GESTANTES",71
"Centro","CS MONTE SERRAT","2017 Q3","GESTANTES",17
"Sul","CS MORRO DAS PEDRAS","2017 Q3","GESTANTES",19
"Continente","CS NOVO CONTINENTE","2017 Q3","GESTANTES",25
"Centro","CS PANTANAL","2017 Q3","GESTANTES",14
"Sul","CS PANTANO DO SUL","2017 Q3","GESTANTES",9
"Norte","CS PONTA DAS CANAS","2017 Q3","GESTANTES",13
"Centro","CS PRAINHA","2017 Q3","GESTANTES",28
"Norte","CS RATONES","2017 Q3","GESTANTES",8
"Sul","CS RIBEIRÃO DA ILHA","2017 Q3","GESTANTES",8
"Sul","CS RIO TAVARES","2017 Q3","GESTANTES",23
"Norte","CS RIO VERMELHO","2017 Q3","GESTANTES",77
"Centro","CS SACO DOS LIMÕES","2017 Q3","GESTANTES",27
"Norte","CS SACO GRANDE","2017 Q3","GESTANTES",50
"Norte","CS SANTINHO","2017 Q3","GESTANTES",21
"Norte","CS SANTO ANTONIO LISBOA","2017 Q3","GESTANTES",20
"Continente","CS SAPE","2017 Q3","GESTANTES",14
"Sul","CS TAPERA","2017 Q3","GESTANTES",38
"Centro","CS TRINDADE","2017 Q3","GESTANTES",31
"Norte","CS VARGEM GRANDE","2017 Q3","GESTANTES",13
"Norte","CS VARGEM PEQUENA","2017 Q3","GESTANTES",5
"Continente","CS VILA APARECIDA","2017 Q3","GESTANTES",19
"Continente","CS ABRAÃO","2017 Q4","GESTANTES",10
"Centro","CS AGRONÔMICA","2017 Q4","GESTANTES",45
"Sul","CS ALTO RIBEIRÃO","2017 Q4","GESTANTES",15
"Sul","CS ARMAÇÃO","2017 Q4","GESTANTES",23
"Continente","CS BALNEÁRIO","2017 Q4","GESTANTES",7
"Norte","CS BARRA DA LAGOA","2017 Q4","GESTANTES",20
"Norte","CS CACHOEIRA BOM JESUS","2017 Q4","GESTANTES",27
"Sul","CS CAIEIRA BARRA DO SUL","2017 Q4","GESTANTES",2
"Sul","CS CAMPECHE","2017 Q4","GESTANTES",15
"Norte","CS CANASVIEIRAS","2017 Q4","GESTANTES",58
"Sul","CS CANTO DA LAGOA","2017 Q4","GESTANTES",5
"Continente","CS CAPOEIRAS","2017 Q4","GESTANTES",12
"Sul","CS CARIANOS","2017 Q4","GESTANTES",14
"Centro","CS CENTRO","2017 Q4","GESTANTES",13
"Continente","CS COLONINHA","2017 Q4","GESTANTES",12
"Continente","CS COQUEIROS","2017 Q4","GESTANTES",11
"Centro","CS CÓRREGO GRANDE","2017 Q4","GESTANTES",8
"Sul","CS COSTA DA LAGOA","2017 Q4","GESTANTES",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2017 Q4","GESTANTES",20
"Continente","CS ESTREITO","2017 Q4","GESTANTES",12
"Sul","CS FAZENDA DO RIO TAVARES","2017 Q4","GESTANTES",23
"Norte","CS INGLESES","2017 Q4","GESTANTES",102
"Centro","CS ITACORUBI","2017 Q4","GESTANTES",30
"Continente","CS JARDIM ATLÂNTICO","2017 Q4","GESTANTES",6
"Centro","CS JOÃO PAULO","2017 Q4","GESTANTES",7
"Norte","CS JURERE","2017 Q4","GESTANTES",3
"Sul","CS LAGOA DA CONCEIÇÃO","2017 Q4","GESTANTES",19
"Continente","CS MONTE CRISTO","2017 Q4","GESTANTES",42
"Centro","CS MONTE SERRAT","2017 Q4","GESTANTES",20
"Sul","CS MORRO DAS PEDRAS","2017 Q4","GESTANTES",15
"Continente","CS NOVO CONTINENTE","2017 Q4","GESTANTES",13
"Centro","CS PANTANAL","2017 Q4","GESTANTES",9
"Sul","CS PANTANO DO SUL","2017 Q4","GESTANTES",7
"Norte","CS PONTA DAS CANAS","2017 Q4","GESTANTES",14
"Centro","CS PRAINHA","2017 Q4","GESTANTES",15
"Norte","CS RATONES","2017 Q4","GESTANTES",8
"Sul","CS RIBEIRÃO DA ILHA","2017 Q4","GESTANTES",1
"Sul","CS RIO TAVARES","2017 Q4","GESTANTES",19
"Norte","CS RIO VERMELHO","2017 Q4","GESTANTES",89
"Centro","CS SACO DOS LIMÕES","2017 Q4","GESTANTES",26
"Norte","CS SACO GRANDE","2017 Q4","GESTANTES",49
"Norte","CS SANTINHO","2017 Q4","GESTANTES",24
"Norte","CS SANTO ANTONIO LISBOA","2017 Q4","GESTANTES",12
"Continente","CS SAPE","2017 Q4","GESTANTES",8
"Sul","CS TAPERA","2017 Q4","GESTANTES",27
"Centro","CS TRINDADE","2017 Q4","GESTANTES",44
"Norte","CS VARGEM GRANDE","2017 Q4","GESTANTES",24
"Norte","CS VARGEM PEQUENA","2017 Q4","GESTANTES",3
"Continente","CS VILA APARECIDA","2017 Q4","GESTANTES",5
"Continente","CS ABRAÃO","2018 Q1","GESTANTES",8
"Centro","CS AGRONÔMICA","2018 Q1","GESTANTES",49
"Sul","CS ALTO RIBEIRÃO","2018 Q1","GESTANTES",16
"Sul","CS ARMAÇÃO","2018 Q1","GESTANTES",12
"Continente","CS BALNEÁRIO","2018 Q1","GESTANTES",11
"Norte","CS BARRA DA LAGOA","2018 Q1","GESTANTES",18
"Norte","CS CACHOEIRA BOM JESUS","2018 Q1","GESTANTES",35
"Sul","CS CAIEIRA BARRA DO SUL","2018 Q1","GESTANTES",3
"Sul","CS CAMPECHE","2018 Q1","GESTANTES",18
"Norte","CS CANASVIEIRAS","2018 Q1","GESTANTES",61
"Sul","CS CANTO DA LAGOA","2018 Q1","GESTANTES",2
"Continente","CS CAPOEIRAS","2018 Q1","GESTANTES",14
"Sul","CS CARIANOS","2018 Q1","GESTANTES",20
"Centro","CS CENTRO","2018 Q1","GESTANTES",14
"Continente","CS COLONINHA","2018 Q1","GESTANTES",10
"Continente","CS COQUEIROS","2018 Q1","GESTANTES",14
"Centro","CS CÓRREGO GRANDE","2018 Q1","GESTANTES",4
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2018 Q1","GESTANTES",20
"Continente","CS ESTREITO","2018 Q1","GESTANTES",25
"Sul","CS FAZENDA DO RIO TAVARES","2018 Q1","GESTANTES",25
"Norte","CS INGLESES","2018 Q1","GESTANTES",98
"Centro","CS ITACORUBI","2018 Q1","GESTANTES",31
"Continente","CS JARDIM ATLÂNTICO","2018 Q1","GESTANTES",5
"Centro","CS JOÃO PAULO","2018 Q1","GESTANTES",4
"Norte","CS JURERE","2018 Q1","GESTANTES",9
"Sul","CS LAGOA DA CONCEIÇÃO","2018 Q1","GESTANTES",17
"Continente","CS MONTE CRISTO","2018 Q1","GESTANTES",72
"Centro","CS MONTE SERRAT","2018 Q1","GESTANTES",19
"Sul","CS MORRO DAS PEDRAS","2018 Q1","GESTANTES",17
"Continente","CS NOVO CONTINENTE","2018 Q1","GESTANTES",16
"Centro","CS PANTANAL","2018 Q1","GESTANTES",16
"Sul","CS PANTANO DO SUL","2018 Q1","GESTANTES",4
"Norte","CS PONTA DAS CANAS","2018 Q1","GESTANTES",12
"Centro","CS PRAINHA","2018 Q1","GESTANTES",18
"Norte","CS RATONES","2018 Q1","GESTANTES",9
"Sul","CS RIBEIRÃO DA ILHA","2018 Q1","GESTANTES",1
"Sul","CS RIO TAVARES","2018 Q1","GESTANTES",22
"Norte","CS RIO VERMELHO","2018 Q1","GESTANTES",76
"Centro","CS SACO DOS LIMÕES","2018 Q1","GESTANTES",45
"Norte","CS SACO GRANDE","2018 Q1","GESTANTES",71
"Norte","CS SANTINHO","2018 Q1","GESTANTES",43
"Norte","CS SANTO ANTONIO LISBOA","2018 Q1","GESTANTES",14
"Continente","CS SAPE","2018 Q1","GESTANTES",17
"Sul","CS TAPERA","2018 Q1","GESTANTES",40
"Centro","CS TRINDADE","2018 Q1","GESTANTES",31
"Norte","CS VARGEM GRANDE","2018 Q1","GESTANTES",13
"Norte","CS VARGEM PEQUENA","2018 Q1","GESTANTES",6
"Continente","CS VILA APARECIDA","2018 Q1","GESTANTES",18
"Continente","CS ABRAÃO","2013 Q1","GEST_ODONTO",6
"Centro","CS AGRONÔMICA","2013 Q1","GEST_ODONTO",6
"Sul","CS ALTO RIBEIRÃO","2013 Q1","GEST_ODONTO",6
"Sul","CS ARMAÇÃO","2013 Q1","GEST_ODONTO",3
"Continente","CS BALNEÁRIO","2013 Q1","GEST_ODONTO",0
"Norte","CS BARRA DA LAGOA","2013 Q1","GEST_ODONTO",4
"Norte","CS CACHOEIRA BOM JESUS","2013 Q1","GEST_ODONTO",11
"Sul","CS CAIEIRA BARRA DO SUL","2013 Q1","GEST_ODONTO",0
"Sul","CS CAMPECHE","2013 Q1","GEST_ODONTO",3
"Norte","CS CANASVIEIRAS","2013 Q1","GEST_ODONTO",7
"Sul","CS CANTO DA LAGOA","2013 Q1","GEST_ODONTO",0
"Continente","CS CAPOEIRAS","2013 Q1","GEST_ODONTO",5
"Sul","CS CARIANOS","2013 Q1","GEST_ODONTO",3
"Centro","CS CENTRO","2013 Q1","GEST_ODONTO",1
"Continente","CS COLONINHA","2013 Q1","GEST_ODONTO",8
"Continente","CS COQUEIROS","2013 Q1","GEST_ODONTO",7
"Centro","CS CÓRREGO GRANDE","2013 Q1","GEST_ODONTO",0
"Sul","CS COSTA DA LAGOA","2013 Q1","GEST_ODONTO",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2013 Q1","GEST_ODONTO",3
"Continente","CS ESTREITO","2013 Q1","GEST_ODONTO",3
"Sul","CS FAZENDA DO RIO TAVARES","2013 Q1","GEST_ODONTO",3
"Norte","CS INGLESES","2013 Q1","GEST_ODONTO",12
"Centro","CS ITACORUBI","2013 Q1","GEST_ODONTO",11
"Continente","CS JARDIM ATLÂNTICO","2013 Q1","GEST_ODONTO",0
"Centro","CS JOÃO PAULO","2013 Q1","GEST_ODONTO",2
"Norte","CS JURERE","2013 Q1","GEST_ODONTO",0
"Sul","CS LAGOA DA CONCEIÇÃO","2013 Q1","GEST_ODONTO",4
"Continente","CS MONTE CRISTO","2013 Q1","GEST_ODONTO",23
"Centro","CS MONTE SERRAT","2013 Q1","GEST_ODONTO",4
"Sul","CS MORRO DAS PEDRAS","2013 Q1","GEST_ODONTO",4
"Continente","CS NOVO CONTINENTE","2013 Q1","GEST_ODONTO",3
"Centro","CS PANTANAL","2013 Q1","GEST_ODONTO",3
"Sul","CS PANTANO DO SUL","2013 Q1","GEST_ODONTO",2
"Norte","CS PONTA DAS CANAS","2013 Q1","GEST_ODONTO",2
"Centro","CS PRAINHA","2013 Q1","GEST_ODONTO",9
"Norte","CS RATONES","2013 Q1","GEST_ODONTO",6
"Sul","CS RIBEIRÃO DA ILHA","2013 Q1","GEST_ODONTO",0
"Sul","CS RIO TAVARES","2013 Q1","GEST_ODONTO",1
"Norte","CS RIO VERMELHO","2013 Q1","GEST_ODONTO",11
"Centro","CS SACO DOS LIMÕES","2013 Q1","GEST_ODONTO",6
"Norte","CS SACO GRANDE","2013 Q1","GEST_ODONTO",16
"Norte","CS SANTINHO","2013 Q1","GEST_ODONTO",5
"Norte","CS SANTO ANTONIO LISBOA","2013 Q1","GEST_ODONTO",4
"Continente","CS SAPE","2013 Q1","GEST_ODONTO",6
"Sul","CS TAPERA","2013 Q1","GEST_ODONTO",9
"Centro","CS TRINDADE","2013 Q1","GEST_ODONTO",10
"Norte","CS VARGEM GRANDE","2013 Q1","GEST_ODONTO",0
"Norte","CS VARGEM PEQUENA","2013 Q1","GEST_ODONTO",1
"Continente","CS VILA APARECIDA","2013 Q1","GEST_ODONTO",2
"Continente","CS ABRAÃO","2013 Q2","GEST_ODONTO",3
"Centro","CS AGRONÔMICA","2013 Q2","GEST_ODONTO",10
"Sul","CS ALTO RIBEIRÃO","2013 Q2","GEST_ODONTO",2
"Sul","CS ARMAÇÃO","2013 Q2","GEST_ODONTO",5
"Continente","CS BALNEÁRIO","2013 Q2","GEST_ODONTO",3
"Norte","CS BARRA DA LAGOA","2013 Q2","GEST_ODONTO",3
"Norte","CS CACHOEIRA BOM JESUS","2013 Q2","GEST_ODONTO",14
"Sul","CS CAIEIRA BARRA DO SUL","2013 Q2","GEST_ODONTO",0
"Sul","CS CAMPECHE","2013 Q2","GEST_ODONTO",4
"Norte","CS CANASVIEIRAS","2013 Q2","GEST_ODONTO",10
"Sul","CS CANTO DA LAGOA","2013 Q2","GEST_ODONTO",0
"Continente","CS CAPOEIRAS","2013 Q2","GEST_ODONTO",5
"Sul","CS CARIANOS","2013 Q2","GEST_ODONTO",8
"Centro","CS CENTRO","2013 Q2","GEST_ODONTO",5
"Continente","CS COLONINHA","2013 Q2","GEST_ODONTO",3
"Continente","CS COQUEIROS","2013 Q2","GEST_ODONTO",2
"Centro","CS CÓRREGO GRANDE","2013 Q2","GEST_ODONTO",2
"Sul","CS COSTA DA LAGOA","2013 Q2","GEST_ODONTO",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2013 Q2","GEST_ODONTO",5
"Continente","CS ESTREITO","2013 Q2","GEST_ODONTO",1
"Sul","CS FAZENDA DO RIO TAVARES","2013 Q2","GEST_ODONTO",2
"Norte","CS INGLESES","2013 Q2","GEST_ODONTO",8
"Centro","CS ITACORUBI","2013 Q2","GEST_ODONTO",8
"Continente","CS JARDIM ATLÂNTICO","2013 Q2","GEST_ODONTO",1
"Centro","CS JOÃO PAULO","2013 Q2","GEST_ODONTO",1
"Norte","CS JURERE","2013 Q2","GEST_ODONTO",0
"Sul","CS LAGOA DA CONCEIÇÃO","2013 Q2","GEST_ODONTO",4
"Continente","CS MONTE CRISTO","2013 Q2","GEST_ODONTO",20
"Centro","CS MONTE SERRAT","2013 Q2","GEST_ODONTO",4
"Sul","CS MORRO DAS PEDRAS","2013 Q2","GEST_ODONTO",4
"Continente","CS NOVO CONTINENTE","2013 Q2","GEST_ODONTO",4
"Centro","CS PANTANAL","2013 Q2","GEST_ODONTO",4
"Sul","CS PANTANO DO SUL","2013 Q2","GEST_ODONTO",2
"Norte","CS PONTA DAS CANAS","2013 Q2","GEST_ODONTO",3
"Centro","CS PRAINHA","2013 Q2","GEST_ODONTO",8
"Norte","CS RATONES","2013 Q2","GEST_ODONTO",1
"Sul","CS RIBEIRÃO DA ILHA","2013 Q2","GEST_ODONTO",1
"Sul","CS RIO TAVARES","2013 Q2","GEST_ODONTO",3
"Norte","CS RIO VERMELHO","2013 Q2","GEST_ODONTO",22
"Centro","CS SACO DOS LIMÕES","2013 Q2","GEST_ODONTO",6
"Norte","CS SACO GRANDE","2013 Q2","GEST_ODONTO",16
"Norte","CS SANTINHO","2013 Q2","GEST_ODONTO",2
"Norte","CS SANTO ANTONIO LISBOA","2013 Q2","GEST_ODONTO",2
"Continente","CS SAPE","2013 Q2","GEST_ODONTO",3
"Sul","CS TAPERA","2013 Q2","GEST_ODONTO",18
"Centro","CS TRINDADE","2013 Q2","GEST_ODONTO",8
"Norte","CS VARGEM GRANDE","2013 Q2","GEST_ODONTO",0
"Norte","CS VARGEM PEQUENA","2013 Q2","GEST_ODONTO",0
"Continente","CS VILA APARECIDA","2013 Q2","GEST_ODONTO",8
"Continente","CS ABRAÃO","2013 Q3","GEST_ODONTO",2
"Centro","CS AGRONÔMICA","2013 Q3","GEST_ODONTO",16
"Sul","CS ALTO RIBEIRÃO","2013 Q3","GEST_ODONTO",4
"Sul","CS ARMAÇÃO","2013 Q3","GEST_ODONTO",2
"Continente","CS BALNEÁRIO","2013 Q3","GEST_ODONTO",0
"Norte","CS BARRA DA LAGOA","2013 Q3","GEST_ODONTO",3
"Norte","CS CACHOEIRA BOM JESUS","2013 Q3","GEST_ODONTO",5
"Sul","CS CAIEIRA BARRA DO SUL","2013 Q3","GEST_ODONTO",0
"Sul","CS CAMPECHE","2013 Q3","GEST_ODONTO",4
"Norte","CS CANASVIEIRAS","2013 Q3","GEST_ODONTO",2
"Sul","CS CANTO DA LAGOA","2013 Q3","GEST_ODONTO",1
"Continente","CS CAPOEIRAS","2013 Q3","GEST_ODONTO",8
"Sul","CS CARIANOS","2013 Q3","GEST_ODONTO",3
"Centro","CS CENTRO","2013 Q3","GEST_ODONTO",0
"Continente","CS COLONINHA","2013 Q3","GEST_ODONTO",3
"Continente","CS COQUEIROS","2013 Q3","GEST_ODONTO",2
"Centro","CS CÓRREGO GRANDE","2013 Q3","GEST_ODONTO",0
"Sul","CS COSTA DA LAGOA","2013 Q3","GEST_ODONTO",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2013 Q3","GEST_ODONTO",9
"Continente","CS ESTREITO","2013 Q3","GEST_ODONTO",1
"Sul","CS FAZENDA DO RIO TAVARES","2013 Q3","GEST_ODONTO",1
"Norte","CS INGLESES","2013 Q3","GEST_ODONTO",21
"Centro","CS ITACORUBI","2013 Q3","GEST_ODONTO",7
"Continente","CS JARDIM ATLÂNTICO","2013 Q3","GEST_ODONTO",1
"Centro","CS JOÃO PAULO","2013 Q3","GEST_ODONTO",3
"Norte","CS JURERE","2013 Q3","GEST_ODONTO",0
"Sul","CS LAGOA DA CONCEIÇÃO","2013 Q3","GEST_ODONTO",4
"Continente","CS MONTE CRISTO","2013 Q3","GEST_ODONTO",16
"Centro","CS MONTE SERRAT","2013 Q3","GEST_ODONTO",5
"Sul","CS MORRO DAS PEDRAS","2013 Q3","GEST_ODONTO",6
"Continente","CS NOVO CONTINENTE","2013 Q3","GEST_ODONTO",1
"Centro","CS PANTANAL","2013 Q3","GEST_ODONTO",0
"Sul","CS PANTANO DO SUL","2013 Q3","GEST_ODONTO",1
"Norte","CS PONTA DAS CANAS","2013 Q3","GEST_ODONTO",5
"Centro","CS PRAINHA","2013 Q3","GEST_ODONTO",3
"Norte","CS RATONES","2013 Q3","GEST_ODONTO",2
"Sul","CS RIBEIRÃO DA ILHA","2013 Q3","GEST_ODONTO",2
"Sul","CS RIO TAVARES","2013 Q3","GEST_ODONTO",2
"Norte","CS RIO VERMELHO","2013 Q3","GEST_ODONTO",15
"Centro","CS SACO DOS LIMÕES","2013 Q3","GEST_ODONTO",5
"Norte","CS SACO GRANDE","2013 Q3","GEST_ODONTO",22
"Norte","CS SANTINHO","2013 Q3","GEST_ODONTO",8
"Norte","CS SANTO ANTONIO LISBOA","2013 Q3","GEST_ODONTO",3
"Continente","CS SAPE","2013 Q3","GEST_ODONTO",2
"Sul","CS TAPERA","2013 Q3","GEST_ODONTO",13
"Centro","CS TRINDADE","2013 Q3","GEST_ODONTO",12
"Norte","CS VARGEM GRANDE","2013 Q3","GEST_ODONTO",0
"Norte","CS VARGEM PEQUENA","2013 Q3","GEST_ODONTO",1
"Continente","CS VILA APARECIDA","2013 Q3","GEST_ODONTO",3
"Continente","CS ABRAÃO","2013 Q4","GEST_ODONTO",2
"Centro","CS AGRONÔMICA","2013 Q4","GEST_ODONTO",1
"Sul","CS ALTO RIBEIRÃO","2013 Q4","GEST_ODONTO",0
"Sul","CS ARMAÇÃO","2013 Q4","GEST_ODONTO",1
"Continente","CS BALNEÁRIO","2013 Q4","GEST_ODONTO",1
"Norte","CS BARRA DA LAGOA","2013 Q4","GEST_ODONTO",0
"Norte","CS CACHOEIRA BOM JESUS","2013 Q4","GEST_ODONTO",12
"Sul","CS CAIEIRA BARRA DO SUL","2013 Q4","GEST_ODONTO",0
"Sul","CS CAMPECHE","2013 Q4","GEST_ODONTO",0
"Norte","CS CANASVIEIRAS","2013 Q4","GEST_ODONTO",5
"Sul","CS CANTO DA LAGOA","2013 Q4","GEST_ODONTO",1
"Continente","CS CAPOEIRAS","2013 Q4","GEST_ODONTO",4
"Sul","CS CARIANOS","2013 Q4","GEST_ODONTO",2
"Centro","CS CENTRO","2013 Q4","GEST_ODONTO",1
"Continente","CS COLONINHA","2013 Q4","GEST_ODONTO",6
"Continente","CS COQUEIROS","2013 Q4","GEST_ODONTO",5
"Centro","CS CÓRREGO GRANDE","2013 Q4","GEST_ODONTO",1
"Sul","CS COSTA DA LAGOA","2013 Q4","GEST_ODONTO",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2013 Q4","GEST_ODONTO",5
"Continente","CS ESTREITO","2013 Q4","GEST_ODONTO",6
"Sul","CS FAZENDA DO RIO TAVARES","2013 Q4","GEST_ODONTO",2
"Norte","CS INGLESES","2013 Q4","GEST_ODONTO",9
"Centro","CS ITACORUBI","2013 Q4","GEST_ODONTO",6
"Continente","CS JARDIM ATLÂNTICO","2013 Q4","GEST_ODONTO",1
"Centro","CS JOÃO PAULO","2013 Q4","GEST_ODONTO",1
"Norte","CS JURERE","2013 Q4","GEST_ODONTO",1
"Sul","CS LAGOA DA CONCEIÇÃO","2013 Q4","GEST_ODONTO",2
"Continente","CS MONTE CRISTO","2013 Q4","GEST_ODONTO",19
"Centro","CS MONTE SERRAT","2013 Q4","GEST_ODONTO",4
"Sul","CS MORRO DAS PEDRAS","2013 Q4","GEST_ODONTO",2
"Continente","CS NOVO CONTINENTE","2013 Q4","GEST_ODONTO",3
"Centro","CS PANTANAL","2013 Q4","GEST_ODONTO",1
"Sul","CS PANTANO DO SUL","2013 Q4","GEST_ODONTO",3
"Norte","CS PONTA DAS CANAS","2013 Q4","GEST_ODONTO",4
"Centro","CS PRAINHA","2013 Q4","GEST_ODONTO",7
"Norte","CS RATONES","2013 Q4","GEST_ODONTO",2
"Sul","CS RIBEIRÃO DA ILHA","2013 Q4","GEST_ODONTO",3
"Sul","CS RIO TAVARES","2013 Q4","GEST_ODONTO",2
"Norte","CS RIO VERMELHO","2013 Q4","GEST_ODONTO",12
"Centro","CS SACO DOS LIMÕES","2013 Q4","GEST_ODONTO",3
"Norte","CS SACO GRANDE","2013 Q4","GEST_ODONTO",14
"Norte","CS SANTINHO","2013 Q4","GEST_ODONTO",4
"Norte","CS SANTO ANTONIO LISBOA","2013 Q4","GEST_ODONTO",4
"Continente","CS SAPE","2013 Q4","GEST_ODONTO",6
"Sul","CS TAPERA","2013 Q4","GEST_ODONTO",10
"Centro","CS TRINDADE","2013 Q4","GEST_ODONTO",5
"Norte","CS VARGEM GRANDE","2013 Q4","GEST_ODONTO",1
"Norte","CS VARGEM PEQUENA","2013 Q4","GEST_ODONTO",0
"Continente","CS VILA APARECIDA","2013 Q4","GEST_ODONTO",7
"Continente","CS ABRAÃO","2014 Q1","GEST_ODONTO",1
"Centro","CS AGRONÔMICA","2014 Q1","GEST_ODONTO",7
"Sul","CS ALTO RIBEIRÃO","2014 Q1","GEST_ODONTO",3
"Sul","CS ARMAÇÃO","2014 Q1","GEST_ODONTO",2
"Continente","CS BALNEÁRIO","2014 Q1","GEST_ODONTO",1
"Norte","CS BARRA DA LAGOA","2014 Q1","GEST_ODONTO",4
"Norte","CS CACHOEIRA BOM JESUS","2014 Q1","GEST_ODONTO",8
"Sul","CS CAIEIRA BARRA DO SUL","2014 Q1","GEST_ODONTO",2
"Sul","CS CAMPECHE","2014 Q1","GEST_ODONTO",4
"Norte","CS CANASVIEIRAS","2014 Q1","GEST_ODONTO",6
"Sul","CS CANTO DA LAGOA","2014 Q1","GEST_ODONTO",2
"Continente","CS CAPOEIRAS","2014 Q1","GEST_ODONTO",6
"Sul","CS CARIANOS","2014 Q1","GEST_ODONTO",1
"Centro","CS CENTRO","2014 Q1","GEST_ODONTO",1
"Continente","CS COLONINHA","2014 Q1","GEST_ODONTO",6
"Continente","CS COQUEIROS","2014 Q1","GEST_ODONTO",7
"Centro","CS CÓRREGO GRANDE","2014 Q1","GEST_ODONTO",1
"Sul","CS COSTA DA LAGOA","2014 Q1","GEST_ODONTO",0
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2014 Q1","GEST_ODONTO",4
"Continente","CS ESTREITO","2014 Q1","GEST_ODONTO",1
"Sul","CS FAZENDA DO RIO TAVARES","2014 Q1","GEST_ODONTO",2
"Norte","CS INGLESES","2014 Q1","GEST_ODONTO",28
"Centro","CS ITACORUBI","2014 Q1","GEST_ODONTO",10
"Continente","CS JARDIM ATLÂNTICO","2014 Q1","GEST_ODONTO",1
"Centro","CS JOÃO PAULO","2014 Q1","GEST_ODONTO",2
"Norte","CS JURERE","2014 Q1","GEST_ODONTO",2
"Sul","CS LAGOA DA CONCEIÇÃO","2014 Q1","GEST_ODONTO",0
"Continente","CS MONTE CRISTO","2014 Q1","GEST_ODONTO",22
"Centro","CS MONTE SERRAT","2014 Q1","GEST_ODONTO",6
"Sul","CS MORRO DAS PEDRAS","2014 Q1","GEST_ODONTO",1
"Continente","CS NOVO CONTINENTE","2014 Q1","GEST_ODONTO",5
"Centro","CS PANTANAL","2014 Q1","GEST_ODONTO",5
"Sul","CS PANTANO DO SUL","2014 Q1","GEST_ODONTO",4
"Norte","CS PONTA DAS CANAS","2014 Q1","GEST_ODONTO",1
"Centro","CS PRAINHA","2014 Q1","GEST_ODONTO",9
"Norte","CS RATONES","2014 Q1","GEST_ODONTO",3
"Sul","CS RIBEIRÃO DA ILHA","2014 Q1","GEST_ODONTO",2
"Sul","CS RIO TAVARES","2014 Q1","GEST_ODONTO",2
"Norte","CS RIO VERMELHO","2014 Q1","GEST_ODONTO",12
"Centro","CS SACO DOS LIMÕES","2014 Q1","GEST_ODONTO",5
"Norte","CS SACO GRANDE","2014 Q1","GEST_ODONTO",13
"Norte","CS SANTINHO","2014 Q1","GEST_ODONTO",2
"Norte","CS SANTO ANTONIO LISBOA","2014 Q1","GEST_ODONTO",4
"Continente","CS SAPE","2014 Q1","GEST_ODONTO",0
"Sul","CS TAPERA","2014 Q1","GEST_ODONTO",10
"Centro","CS TRINDADE","2014 Q1","GEST_ODONTO",9
"Norte","CS VARGEM GRANDE","2014 Q1","GEST_ODONTO",0
"Norte","CS VARGEM PEQUENA","2014 Q1","GEST_ODONTO",1
"Continente","CS VILA APARECIDA","2014 Q1","GEST_ODONTO",4
"Continente","CS ABRAÃO","2014 Q2","GEST_ODONTO",3
"Centro","CS AGRONÔMICA","2014 Q2","GEST_ODONTO",12
"Sul","CS ALTO RIBEIRÃO","2014 Q2","GEST_ODONTO",4
"Sul","CS ARMAÇÃO","2014 Q2","GEST_ODONTO",3
"Continente","CS BALNEÁRIO","2014 Q2","GEST_ODONTO",1
"Norte","CS BARRA DA LAGOA","2014 Q2","GEST_ODONTO",3
"Norte","CS CACHOEIRA BOM JESUS","2014 Q2","GEST_ODONTO",4
