"DISTRITO","UNIDADE","AREA","TRIMESTRE","VALOR"
"Centro","CS CENTRO",950,"2013 Q1",25.250501002004
"Centro","CS CENTRO",951,"2013 Q1",9.71223021582734
"Centro","CS CENTRO",952,"2013 Q1",28.5245901639344
"Norte","CS SANTINHO",980,"2013 Q1",15.2027027027027
"Norte","CS SANTINHO",981,"2013 Q1",24.9307479224377
"Continente","CS JARDIM ATLÂNTICO",10,"2013 Q2",42.2535211267606
"Continente","CS NOVO CONTINENTE",100,"2013 Q2",6.99708454810496
"Continente","CS NOVO CONTINENTE",101,"2013 Q2",8.91089108910891
"Continente","CS NOVO CONTINENTE",102,"2013 Q2",12.8571428571429
"Continente","CS JARDIM ATLÂNTICO",11,"2013 Q2",50.7692307692308
"Centro","CS MONTE SERRAT",120,"2013 Q2",12.7840909090909
"Centro","CS MONTE SERRAT",121,"2013 Q2",17.0040485829959
"Centro","CS MONTE SERRAT",122,"2013 Q2",27.027027027027
"Centro","CS PRAINHA",130,"2013 Q2",25.0836120401338
"Centro","CS PRAINHA",131,"2013 Q2",14.9006622516556
"Centro","CS PRAINHA",132,"2013 Q2",7.8125
"Centro","CS PANTANAL",160,"2013 Q2",10.7438016528926
"Centro","CS PANTANAL",161,"2013 Q2",13.0434782608696
"Centro","CS CÓRREGO GRANDE",170,"2013 Q2",17.5895765472313
"Centro","CS CÓRREGO GRANDE",171,"2013 Q2",11.6022099447514
"Centro","CS CÓRREGO GRANDE",172,"2013 Q2",23.0769230769231
"Centro","CS ITACORUBI",190,"2013 Q2",28.5714285714286
"Centro","CS ITACORUBI",191,"2013 Q2",47.3360655737705
"Centro","CS ITACORUBI",192,"2013 Q2",40.5405405405405
"Centro","CS ITACORUBI",193,"2013 Q2",29.8755186721992
"Continente","CS BALNEÁRIO",20,"2013 Q2",28.3950617283951
"Sul","CS CAIEIRA BARRA DO SUL",200,"2013 Q2",25.7142857142857
"Continente","CS BALNEÁRIO",21,"2013 Q2",28.7671232876712
"Sul","CS ALTO RIBEIRÃO",210,"2013 Q2",23.9819004524887
"Sul","CS RIBEIRÃO DA ILHA",220,"2013 Q2",17.3210161662818
"Sul","CS PANTANO DO SUL",230,"2013 Q2",29.3296089385475
"Sul","CS ARMAÇÃO",240,"2013 Q2",15.4791154791155
"Sul","CS ARMAÇÃO",241,"2013 Q2",18.2108626198083
"Sul","CS ARMAÇÃO",242,"2013 Q2",22.2222222222222
"Sul","CS MORRO DAS PEDRAS",250,"2013 Q2",22.9965156794425
"Sul","CS MORRO DAS PEDRAS",251,"2013 Q2",12.6550868486352
"Sul","CS TAPERA",260,"2013 Q2",13.5849056603774
"Sul","CS TAPERA",261,"2013 Q2",10.3926096997691
"Sul","CS TAPERA",262,"2013 Q2",13.0434782608696
"Sul","CS TAPERA",263,"2013 Q2",10.9311740890688
"Sul","CS CARIANOS",270,"2013 Q2",35.149863760218
"Sul","CS CARIANOS",271,"2013 Q2",41.9753086419753
"Sul","CS CARIANOS",272,"2013 Q2",40
"Sul","CS CAMPECHE",280,"2013 Q2",14.4654088050314
"Sul","CS CAMPECHE",281,"2013 Q2",15.7068062827225
"Sul","CS RIO TAVARES",290,"2013 Q2",24.1463414634146
"Sul","CS RIO TAVARES",291,"2013 Q2",34.5794392523364
"Sul","CS RIO TAVARES",292,"2013 Q2",30.952380952381
"Sul","CS RIO TAVARES",293,"2013 Q2",75
"Continente","CS SAPE",30,"2013 Q2",31.2741312741313
"Sul","CS COSTEIRA DO PIRAJUBAÉ",300,"2013 Q2",15.5172413793103
"Sul","CS COSTEIRA DO PIRAJUBAÉ",301,"2013 Q2",15.2073732718894
"Sul","CS COSTEIRA DO PIRAJUBAÉ",302,"2013 Q2",19.5845697329377
"Continente","CS SAPE",31,"2013 Q2",31.9587628865979
"Centro","CS SACO DOS LIMÕES",310,"2013 Q2",11.3207547169811
"Centro","CS SACO DOS LIMÕES",311,"2013 Q2",28.2511210762332
"Centro","CS SACO DOS LIMÕES",312,"2013 Q2",9.15254237288136
"Centro","CS SACO DOS LIMÕES",314,"2013 Q2",27.2727272727273
"Centro","CS JOÃO PAULO",320,"2013 Q2",14.0625
"Centro","CS JOÃO PAULO",321,"2013 Q2",38.5416666666667
"Norte","CS SACO GRANDE",330,"2013 Q2",6.25
"Norte","CS SACO GRANDE",331,"2013 Q2",7.25388601036269
"Norte","CS SACO GRANDE",332,"2013 Q2",15.028901734104
"Norte","CS SACO GRANDE",333,"2013 Q2",5.64705882352941
"Norte","CS SACO GRANDE",334,"2013 Q2",16.4461247637051
"Norte","CS SACO GRANDE",335,"2013 Q2",5.73248407643312
"Norte","CS VARGEM PEQUENA",340,"2013 Q2",12.9186602870813
"Norte","CS RATONES",350,"2013 Q2",31.1538461538462
"Norte","CS RATONES",351,"2013 Q2",36
"Norte","CS SANTO ANTONIO LISBOA",360,"2013 Q2",24.2424242424242
"Norte","CS SANTO ANTONIO LISBOA",361,"2013 Q2",19.9488491048593
"Norte","CS PONTA DAS CANAS",370,"2013 Q2",35.0467289719626
"Norte","CS PONTA DAS CANAS",371,"2013 Q2",32.5301204819277
"Norte","CS CANASVIEIRAS",380,"2013 Q2",26.5193370165746
"Norte","CS CANASVIEIRAS",381,"2013 Q2",19.0588235294118
"Norte","CS CANASVIEIRAS",382,"2013 Q2",25
"Norte","CS CANASVIEIRAS",383,"2013 Q2",30.8411214953271
"Norte","CS CANASVIEIRAS",384,"2013 Q2",18.4357541899441
"Norte","CS JURERE",390,"2013 Q2",5.30973451327434
"Continente","CS MONTE CRISTO",40,"2013 Q2",8.92193308550186
"Norte","CS CACHOEIRA BOM JESUS",400,"2013 Q2",35
"Norte","CS CACHOEIRA BOM JESUS",401,"2013 Q2",27.1356783919598
"Continente","CS MONTE CRISTO",41,"2013 Q2",12.3626373626374
"Norte","CS VARGEM GRANDE",410,"2013 Q2",21.2389380530973
"Continente","CS MONTE CRISTO",42,"2013 Q2",10.7142857142857
"Norte","CS RIO VERMELHO",420,"2013 Q2",23.3009708737864
"Norte","CS RIO VERMELHO",421,"2013 Q2",18.5643564356436
"Norte","CS RIO VERMELHO",422,"2013 Q2",22.3880597014925
"Norte","CS RIO VERMELHO",423,"2013 Q2",14.7286821705426
"Norte","CS RIO VERMELHO",424,"2013 Q2",18.75
"Continente","CS MONTE CRISTO",43,"2013 Q2",12.4203821656051
"Norte","CS INGLESES",431,"2013 Q2",12.9840546697039
"Norte","CS INGLESES",432,"2013 Q2",29.500756429652
"Norte","CS INGLESES",433,"2013 Q2",25.503355704698
"Norte","CS INGLESES",434,"2013 Q2",26.4248704663212
"Norte","CS INGLESES",435,"2013 Q2",22.8070175438596
"Norte","CS INGLESES",436,"2013 Q2",21.3197969543147
"Norte","CS INGLESES",437,"2013 Q2",21.4285714285714
"Norte","CS INGLESES",438,"2013 Q2",14.6341463414634
"Continente","CS MONTE CRISTO",44,"2013 Q2",12.9380053908356
"Norte","CS BARRA DA LAGOA",440,"2013 Q2",20.0557103064067
"Norte","CS BARRA DA LAGOA",441,"2013 Q2",19.5789473684211
"Norte","CS BARRA DA LAGOA",442,"2013 Q2",22.6027397260274
"Continente","CS MONTE CRISTO",45,"2013 Q2",17.5953079178886
"Sul","CS CANTO DA LAGOA",450,"2013 Q2",26.1261261261261
"Continente","CS MONTE CRISTO",46,"2013 Q2",9.09090909090909
"Sul","CS COSTA DA LAGOA",460,"2013 Q2",12.9032258064516
"Sul","CS LAGOA DA CONCEIÇÃO",470,"2013 Q2",28.6063569682152
"Sul","CS LAGOA DA CONCEIÇÃO",471,"2013 Q2",28.7323943661972
"Sul","CS LAGOA DA CONCEIÇÃO",472,"2013 Q2",24.4565217391304
"Continente","CS ABRAÃO",570,"2013 Q2",13.353115727003
"Continente","CS ABRAÃO",571,"2013 Q2",12.1771217712177
"Continente","CS ABRAÃO",572,"2013 Q2",19.7368421052632
"Continente","CS CAPOEIRAS",60,"2013 Q2",21.8354430379747
"Continente","CS COQUEIROS",600,"2013 Q2",31.5175097276265
"Continente","CS COQUEIROS",601,"2013 Q2",23.6065573770492
"Continente","CS COQUEIROS",602,"2013 Q2",34.0909090909091
"Continente","CS CAPOEIRAS",61,"2013 Q2",17.1428571428571
"Continente","CS CAPOEIRAS",62,"2013 Q2",23.5023041474654
"Centro","CS AGRONÔMICA",690,"2013 Q2",23.2620320855615
"Centro","CS AGRONÔMICA",691,"2013 Q2",23.7113402061856
"Centro","CS AGRONÔMICA",692,"2013 Q2",17.3076923076923
"Centro","CS AGRONÔMICA",693,"2013 Q2",19.6022727272727
"Continente","CS COLONINHA",70,"2013 Q2",39.4029850746269
"Continente","CS COLONINHA",71,"2013 Q2",33.6206896551724
"Continente","CS COLONINHA",72,"2013 Q2",21.9745222929936
"Sul","CS FAZENDA DO RIO TAVARES",780,"2013 Q2",21.8543046357616
"Sul","CS FAZENDA DO RIO TAVARES",781,"2013 Q2",26.7206477732794
"Continente","CS ESTREITO",80,"2013 Q2",25.5813953488372
"Continente","CS ESTREITO",81,"2013 Q2",38.7096774193548
"Continente","CS ESTREITO",82,"2013 Q2",26.0869565217391
"Continente","CS ESTREITO",83,"2013 Q2",19.9300699300699
"Centro","CS TRINDADE",850,"2013 Q2",14.2372881355932
"Centro","CS TRINDADE",851,"2013 Q2",16.2162162162162
"Centro","CS TRINDADE",852,"2013 Q2",17.0149253731343
"Centro","CS TRINDADE",853,"2013 Q2",15.7258064516129
"Centro","CS TRINDADE",854,"2013 Q2",15.2284263959391
"Continente","CS VILA APARECIDA",90,"2013 Q2",6.09137055837563
"Continente","CS VILA APARECIDA",91,"2013 Q2",12
"Centro","CS CENTRO",950,"2013 Q2",15.4128440366972
"Centro","CS CENTRO",951,"2013 Q2",14.4444444444444
"Centro","CS CENTRO",952,"2013 Q2",23.2198142414861
"Norte","CS SANTINHO",980,"2013 Q2",18.6813186813187
"Norte","CS SANTINHO",981,"2013 Q2",26.8292682926829
"Continente","CS JARDIM ATLÂNTICO",10,"2013 Q3",85.7142857142857
"Continente","CS NOVO CONTINENTE",100,"2013 Q3",16
"Continente","CS NOVO CONTINENTE",101,"2013 Q3",27.5109170305677
"Continente","CS NOVO CONTINENTE",102,"2013 Q3",16.40625
"Continente","CS JARDIM ATLÂNTICO",11,"2013 Q3",68.1818181818182
"Centro","CS MONTE SERRAT",120,"2013 Q3",20.6896551724138
"Centro","CS MONTE SERRAT",121,"2013 Q3",19.9335548172757
"Centro","CS MONTE SERRAT",122,"2013 Q3",24.4444444444444
"Centro","CS PRAINHA",130,"2013 Q3",32.5878594249201
"Centro","CS PRAINHA",131,"2013 Q3",42.4528301886792
"Centro","CS PRAINHA",132,"2013 Q3",22.9461756373938
"Centro","CS PANTANAL",160,"2013 Q3",14.3939393939394
"Centro","CS PANTANAL",161,"2013 Q3",17.7966101694915
"Centro","CS CÓRREGO GRANDE",170,"2013 Q3",16.6666666666667
"Centro","CS CÓRREGO GRANDE",171,"2013 Q3",20.5263157894737
"Centro","CS CÓRREGO GRANDE",172,"2013 Q3",22.7272727272727
"Centro","CS ITACORUBI",190,"2013 Q3",31.2302839116719
"Centro","CS ITACORUBI",191,"2013 Q3",42.5581395348837
"Centro","CS ITACORUBI",192,"2013 Q3",26.890756302521
"Centro","CS ITACORUBI",193,"2013 Q3",11.5384615384615
"Continente","CS BALNEÁRIO",20,"2013 Q3",30.8823529411765
"Sul","CS CAIEIRA BARRA DO SUL",200,"2013 Q3",16.8224299065421
"Continente","CS BALNEÁRIO",21,"2013 Q3",20.5128205128205
"Sul","CS ALTO RIBEIRÃO",210,"2013 Q3",15.9332321699545
"Sul","CS RIBEIRÃO DA ILHA",220,"2013 Q3",48.951048951049
"Sul","CS PANTANO DO SUL",230,"2013 Q3",30.791788856305
"Sul","CS ARMAÇÃO",240,"2013 Q3",30
"Sul","CS ARMAÇÃO",241,"2013 Q3",22.1830985915493
"Sul","CS ARMAÇÃO",242,"2013 Q3",61.7647058823529
"Sul","CS MORRO DAS PEDRAS",250,"2013 Q3",12.1323529411765
"Sul","CS MORRO DAS PEDRAS",251,"2013 Q3",13.5338345864662
"Sul","CS TAPERA",260,"2013 Q3",17.7737881508079
"Sul","CS TAPERA",261,"2013 Q3",8.50202429149798
"Sul","CS TAPERA",262,"2013 Q3",17.3166926677067
"Sul","CS TAPERA",263,"2013 Q3",21.2121212121212
"Sul","CS CARIANOS",270,"2013 Q3",20.5298013245033
"Sul","CS CARIANOS",271,"2013 Q3",45.3061224489796
"Sul","CS CARIANOS",272,"2013 Q3",33.9622641509434
"Sul","CS CAMPECHE",280,"2013 Q3",35.1247600767754
"Sul","CS CAMPECHE",281,"2013 Q3",31.9796954314721
"Sul","CS RIO TAVARES",290,"2013 Q3",28.1012658227848
"Sul","CS RIO TAVARES",291,"2013 Q3",31.0344827586207
"Sul","CS RIO TAVARES",292,"2013 Q3",27.0833333333333
"Sul","CS RIO TAVARES",293,"2013 Q3",42.8571428571429
"Continente","CS SAPE",30,"2013 Q3",38.3177570093458
"Sul","CS COSTEIRA DO PIRAJUBAÉ",300,"2013 Q3",27.9545454545455
"Sul","CS COSTEIRA DO PIRAJUBAÉ",301,"2013 Q3",22
"Sul","CS COSTEIRA DO PIRAJUBAÉ",302,"2013 Q3",22.6890756302521
"Continente","CS SAPE",31,"2013 Q3",37.0588235294118
"Centro","CS SACO DOS LIMÕES",310,"2013 Q3",13.8461538461538
"Centro","CS SACO DOS LIMÕES",311,"2013 Q3",16.8316831683168
"Centro","CS SACO DOS LIMÕES",312,"2013 Q3",20.8459214501511
"Centro","CS SACO DOS LIMÕES",313,"2013 Q3",32.6086956521739
"Centro","CS SACO DOS LIMÕES",314,"2013 Q3",50
"Centro","CS JOÃO PAULO",320,"2013 Q3",17.2413793103448
"Centro","CS JOÃO PAULO",321,"2013 Q3",6.81818181818182
"Norte","CS SACO GRANDE",330,"2013 Q3",27.0491803278689
"Norte","CS SACO GRANDE",331,"2013 Q3",11.8616144975288
"Norte","CS SACO GRANDE",332,"2013 Q3",21.3114754098361
"Norte","CS SACO GRANDE",333,"2013 Q3",4.60526315789474
"Norte","CS SACO GRANDE",334,"2013 Q3",15.9340659340659
"Norte","CS SACO GRANDE",335,"2013 Q3",5.38922155688623
"Norte","CS VARGEM PEQUENA",340,"2013 Q3",21.505376344086
"Norte","CS RATONES",350,"2013 Q3",45.7831325301205
"Norte","CS RATONES",351,"2013 Q3",41.025641025641
"Norte","CS SANTO ANTONIO LISBOA",360,"2013 Q3",19.0243902439024
"Norte","CS SANTO ANTONIO LISBOA",361,"2013 Q3",25.2100840336134
"Norte","CS PONTA DAS CANAS",370,"2013 Q3",33.0188679245283
"Norte","CS PONTA DAS CANAS",371,"2013 Q3",19.5652173913043
"Norte","CS CANASVIEIRAS",380,"2013 Q3",26.7567567567568
"Norte","CS CANASVIEIRAS",381,"2013 Q3",19.5822454308094
"Norte","CS CANASVIEIRAS",382,"2013 Q3",29.6819787985866
"Norte","CS CANASVIEIRAS",383,"2013 Q3",33.5820895522388
"Norte","CS CANASVIEIRAS",384,"2013 Q3",22.2857142857143
"Norte","CS JURERE",390,"2013 Q3",4.74308300395257
"Continente","CS MONTE CRISTO",40,"2013 Q3",19.9335548172757
"Norte","CS CACHOEIRA BOM JESUS",400,"2013 Q3",41.7495029821074
"Norte","CS CACHOEIRA BOM JESUS",401,"2013 Q3",39.2857142857143
"Continente","CS MONTE CRISTO",41,"2013 Q3",24
"Norte","CS VARGEM GRANDE",410,"2013 Q3",38.2352941176471
"Continente","CS MONTE CRISTO",42,"2013 Q3",17.8378378378378
"Norte","CS RIO VERMELHO",420,"2013 Q3",22.2222222222222
"Norte","CS RIO VERMELHO",421,"2013 Q3",18.232044198895
"Norte","CS RIO VERMELHO",422,"2013 Q3",20.9912536443149
"Norte","CS RIO VERMELHO",423,"2013 Q3",18.4873949579832
"Norte","CS RIO VERMELHO",424,"2013 Q3",24.7422680412371
"Continente","CS MONTE CRISTO",43,"2013 Q3",18.5758513931889
"Norte","CS INGLESES",431,"2013 Q3",19.5979899497487
"Norte","CS INGLESES",432,"2013 Q3",21.2121212121212
"Norte","CS INGLESES",433,"2013 Q3",19.0045248868778
"Norte","CS INGLESES",434,"2013 Q3",51.1450381679389
"Norte","CS INGLESES",435,"2013 Q3",25.4464285714286
"Norte","CS INGLESES",436,"2013 Q3",25.9927797833935
"Norte","CS INGLESES",437,"2013 Q3",28.6764705882353
"Norte","CS INGLESES",438,"2013 Q3",17.7966101694915
"Continente","CS MONTE CRISTO",44,"2013 Q3",19.327731092437
"Norte","CS BARRA DA LAGOA",440,"2013 Q3",32.6086956521739
"Norte","CS BARRA DA LAGOA",441,"2013 Q3",39.4250513347023
"Norte","CS BARRA DA LAGOA",442,"2013 Q3",16.40625
"Continente","CS MONTE CRISTO",45,"2013 Q3",17.1717171717172
"Sul","CS CANTO DA LAGOA",450,"2013 Q3",29.7213622291022
"Continente","CS MONTE CRISTO",46,"2013 Q3",30
"Sul","CS COSTA DA LAGOA",460,"2013 Q3",12.7659574468085
"Sul","CS LAGOA DA CONCEIÇÃO",470,"2013 Q3",11.8110236220472
"Sul","CS LAGOA DA CONCEIÇÃO",471,"2013 Q3",14.3712574850299
"Sul","CS LAGOA DA CONCEIÇÃO",472,"2013 Q3",11.0655737704918
"Continente","CS ABRAÃO",570,"2013 Q3",25.6637168141593
"Continente","CS ABRAÃO",571,"2013 Q3",36.8231046931408
"Continente","CS ABRAÃO",572,"2013 Q3",24.4897959183673
"Continente","CS CAPOEIRAS",60,"2013 Q3",35.1620947630923
"Continente","CS COQUEIROS",600,"2013 Q3",24.7191011235955
"Continente","CS COQUEIROS",601,"2013 Q3",21.2534059945504
"Continente","CS COQUEIROS",602,"2013 Q3",35.3424657534247
"Continente","CS CAPOEIRAS",61,"2013 Q3",31.7796610169492
"Continente","CS CAPOEIRAS",62,"2013 Q3",25.1231527093596
"Centro","CS AGRONÔMICA",690,"2013 Q3",27.979274611399
"Centro","CS AGRONÔMICA",691,"2013 Q3",19.1235059760956
"Centro","CS AGRONÔMICA",692,"2013 Q3",28.3185840707965
"Centro","CS AGRONÔMICA",693,"2013 Q3",24.7933884297521
"Continente","CS COLONINHA",70,"2013 Q3",31.2348668280872
"Continente","CS COLONINHA",71,"2013 Q3",32.4590163934426
"Continente","CS COLONINHA",72,"2013 Q3",37.5921375921376
"Sul","CS FAZENDA DO RIO TAVARES",780,"2013 Q3",35
"Sul","CS FAZENDA DO RIO TAVARES",781,"2013 Q3",25.3588516746411
"Continente","CS ESTREITO",80,"2013 Q3",53.2075471698113
"Continente","CS ESTREITO",81,"2013 Q3",38.2978723404255
"Continente","CS ESTREITO",82,"2013 Q3",29.6577946768061
"Continente","CS ESTREITO",83,"2013 Q3",18.1318681318681
"Centro","CS TRINDADE",850,"2013 Q3",18.5185185185185
"Centro","CS TRINDADE",851,"2013 Q3",21.3622291021672
"Centro","CS TRINDADE",852,"2013 Q3",25.4901960784314
"Centro","CS TRINDADE",853,"2013 Q3",27.6315789473684
"Centro","CS TRINDADE",854,"2013 Q3",17.0616113744076
"Continente","CS VILA APARECIDA",90,"2013 Q3",30.8823529411765
"Continente","CS VILA APARECIDA",91,"2013 Q3",25.2336448598131
"Centro","CS CENTRO",950,"2013 Q3",42.8571428571429
"Centro","CS CENTRO",951,"2013 Q3",40.327868852459
"Centro","CS CENTRO",952,"2013 Q3",37.5
"Norte","CS SANTINHO",980,"2013 Q3",26.0869565217391
"Norte","CS SANTINHO",981,"2013 Q3",22.7129337539432
"Continente","CS JARDIM ATLÂNTICO",10,"2013 Q4",91.0112359550562
"Continente","CS NOVO CONTINENTE",100,"2013 Q4",13.75
"Continente","CS NOVO CONTINENTE",101,"2013 Q4",22.3255813953488
"Continente","CS NOVO CONTINENTE",102,"2013 Q4",23.1958762886598
"Continente","CS JARDIM ATLÂNTICO",11,"2013 Q4",103.448275862069
"Centro","CS MONTE SERRAT",120,"2013 Q4",26.1194029850746
"Centro","CS MONTE SERRAT",121,"2013 Q4",15.9836065573771
"Centro","CS MONTE SERRAT",122,"2013 Q4",23.0769230769231
"Centro","CS PRAINHA",130,"2013 Q4",44.4444444444444
"Centro","CS PRAINHA",131,"2013 Q4",24.1379310344828
"Centro","CS PRAINHA",132,"2013 Q4",34.8837209302326
"Centro","CS PANTANAL",160,"2013 Q4",25.4385964912281
"Centro","CS PANTANAL",161,"2013 Q4",18.3206106870229
"Centro","CS CÓRREGO GRANDE",170,"2013 Q4",19.2926045016077
"Centro","CS CÓRREGO GRANDE",171,"2013 Q4",20.2702702702703
"Centro","CS CÓRREGO GRANDE",172,"2013 Q4",21.2121212121212
"Centro","CS ITACORUBI",190,"2013 Q4",30.5084745762712
"Centro","CS ITACORUBI",191,"2013 Q4",24.8062015503876
"Centro","CS ITACORUBI",192,"2013 Q4",19.1275167785235
"Centro","CS ITACORUBI",193,"2013 Q4",13.4529147982063
"Continente","CS BALNEÁRIO",20,"2013 Q4",39.5061728395062
"Sul","CS CAIEIRA BARRA DO SUL",200,"2013 Q4",29.3918918918919
"Continente","CS BALNEÁRIO",21,"2013 Q4",30.8641975308642
"Sul","CS ALTO RIBEIRÃO",210,"2013 Q4",19.68
"Sul","CS RIBEIRÃO DA ILHA",220,"2013 Q4",42.75
"Sul","CS PANTANO DO SUL",230,"2013 Q4",23.5772357723577
"Sul","CS ARMAÇÃO",240,"2013 Q4",32.8358208955224
"Sul","CS ARMAÇÃO",241,"2013 Q4",28.4810126582279
"Sul","CS ARMAÇÃO",242,"2013 Q4",22.7272727272727
"Sul","CS MORRO DAS PEDRAS",250,"2013 Q4",36.8770764119601
"Sul","CS MORRO DAS PEDRAS",251,"2013 Q4",41.0714285714286
"Sul","CS TAPERA",260,"2013 Q4",18.1628392484342
"Sul","CS TAPERA",261,"2013 Q4",17.3803526448363
"Sul","CS TAPERA",262,"2013 Q4",10.5154639175258
"Sul","CS TAPERA",263,"2013 Q4",10.7594936708861
"Sul","CS CARIANOS",270,"2013 Q4",25.3196930946292
"Sul","CS CARIANOS",271,"2013 Q4",42.1252371916509
"Sul","CS CARIANOS",272,"2013 Q4",51.063829787234
"Sul","CS CAMPECHE",280,"2013 Q4",15.6312625250501
"Sul","CS CAMPECHE",281,"2013 Q4",22.7642276422764
"Sul","CS RIO TAVARES",290,"2013 Q4",48.9614243323442
"Sul","CS RIO TAVARES",291,"2013 Q4",45.3781512605042
"Sul","CS RIO TAVARES",292,"2013 Q4",36.7924528301887
"Sul","CS RIO TAVARES",293,"2013 Q4",53.3333333333333
"Continente","CS SAPE",30,"2013 Q4",44.2105263157895
"Sul","CS COSTEIRA DO PIRAJUBAÉ",300,"2013 Q4",24.8704663212435
"Sul","CS COSTEIRA DO PIRAJUBAÉ",301,"2013 Q4",31.5384615384615
"Sul","CS COSTEIRA DO PIRAJUBAÉ",302,"2013 Q4",25.531914893617
"Continente","CS SAPE",31,"2013 Q4",41.958041958042
"Centro","CS SACO DOS LIMÕES",310,"2013 Q4",47.2906403940887
"Centro","CS SACO DOS LIMÕES",311,"2013 Q4",27.6190476190476
"Centro","CS SACO DOS LIMÕES",312,"2013 Q4",27.8145695364238
"Centro","CS SACO DOS LIMÕES",313,"2013 Q4",34.2857142857143
"Centro","CS SACO DOS LIMÕES",314,"2013 Q4",53.8461538461538
"Centro","CS JOÃO PAULO",320,"2013 Q4",11.2412177985948
"Centro","CS JOÃO PAULO",321,"2013 Q4",20.5035971223022
"Norte","CS SACO GRANDE",330,"2013 Q4",17.8217821782178
"Norte","CS SACO GRANDE",331,"2013 Q4",19.3548387096774
"Norte","CS SACO GRANDE",332,"2013 Q4",11.7525773195876
"Norte","CS SACO GRANDE",333,"2013 Q4",5.88235294117647
"Norte","CS SACO GRANDE",334,"2013 Q4",8.86363636363636
"Norte","CS SACO GRANDE",335,"2013 Q4",4.39024390243902
"Norte","CS VARGEM PEQUENA",340,"2013 Q4",25.7731958762887
"Norte","CS RATONES",350,"2013 Q4",39.622641509434
"Norte","CS RATONES",351,"2013 Q4",36.2903225806452
"Norte","CS SANTO ANTONIO LISBOA",360,"2013 Q4",4.81927710843374
"Norte","CS SANTO ANTONIO LISBOA",361,"2013 Q4",6.158357771261
"Norte","CS PONTA DAS CANAS",370,"2013 Q4",41.1940298507463
"Norte","CS PONTA DAS CANAS",371,"2013 Q4",45.6
"Norte","CS CANASVIEIRAS",380,"2013 Q4",61.0619469026549
"Norte","CS CANASVIEIRAS",381,"2013 Q4",50.132625994695
"Norte","CS CANASVIEIRAS",382,"2013 Q4",44.5229681978799
"Norte","CS CANASVIEIRAS",383,"2013 Q4",45
"Norte","CS CANASVIEIRAS",384,"2013 Q4",46.2235649546828
"Norte","CS JURERE",390,"2013 Q4",9.01287553648069
"Continente","CS MONTE CRISTO",40,"2013 Q4",37.6237623762376
"Norte","CS CACHOEIRA BOM JESUS",400,"2013 Q4",28.125
"Norte","CS CACHOEIRA BOM JESUS",401,"2013 Q4",20.9302325581395
"Continente","CS MONTE CRISTO",41,"2013 Q4",24.0932642487047
"Norte","CS VARGEM GRANDE",410,"2013 Q4",39.4736842105263
"Continente","CS MONTE CRISTO",42,"2013 Q4",34.020618556701
"Norte","CS RIO VERMELHO",420,"2013 Q4",25.678496868476
"Norte","CS RIO VERMELHO",421,"2013 Q4",24.5382585751979
"Norte","CS RIO VERMELHO",422,"2013 Q4",18.3908045977011
"Norte","CS RIO VERMELHO",423,"2013 Q4",25.5737704918033
"Norte","CS RIO VERMELHO",424,"2013 Q4",20.6896551724138
"Continente","CS MONTE CRISTO",43,"2013 Q4",24.6428571428571
"Norte","CS INGLESES",431,"2013 Q4",20.7612456747405
"Norte","CS INGLESES",432,"2013 Q4",32.0825515947467
"Norte","CS INGLESES",433,"2013 Q4",43.3408577878104
"Norte","CS INGLESES",434,"2013 Q4",30.2238805970149
"Norte","CS INGLESES",435,"2013 Q4",32.7868852459016
"Norte","CS INGLESES",436,"2013 Q4",32.762312633833
"Norte","CS INGLESES",437,"2013 Q4",6.66666666666667
"Norte","CS INGLESES",438,"2013 Q4",45.8333333333333
"Continente","CS MONTE CRISTO",44,"2013 Q4",25.4385964912281
"Norte","CS BARRA DA LAGOA",440,"2013 Q4",27.0618556701031
"Norte","CS BARRA DA LAGOA",441,"2013 Q4",30.8641975308642
"Norte","CS BARRA DA LAGOA",442,"2013 Q4",56.9343065693431
"Continente","CS MONTE CRISTO",45,"2013 Q4",27.2727272727273
"Sul","CS CANTO DA LAGOA",450,"2013 Q4",18.2509505703422
"Continente","CS MONTE CRISTO",46,"2013 Q4",34.8837209302326
"Sul","CS COSTA DA LAGOA",460,"2013 Q4",10.6194690265487
"Sul","CS LAGOA DA CONCEIÇÃO",470,"2013 Q4",11.9631901840491
"Sul","CS LAGOA DA CONCEIÇÃO",471,"2013 Q4",5.81395348837209
"Sul","CS LAGOA DA CONCEIÇÃO",472,"2013 Q4",3.01507537688442
"Continente","CS ABRAÃO",570,"2013 Q4",42.5742574257426
"Continente","CS ABRAÃO",571,"2013 Q4",30.7377049180328
"Continente","CS ABRAÃO",572,"2013 Q4",44.3349753694581
"Continente","CS CAPOEIRAS",60,"2013 Q4",42.1994884910486
"Continente","CS COQUEIROS",600,"2013 Q4",28.0487804878049
"Continente","CS COQUEIROS",601,"2013 Q4",38.9078498293515
"Continente","CS COQUEIROS",602,"2013 Q4",36.1904761904762
"Continente","CS CAPOEIRAS",61,"2013 Q4",37.0786516853933
"Continente","CS CAPOEIRAS",62,"2013 Q4",53.7735849056604
"Centro","CS AGRONÔMICA",690,"2013 Q4",29.126213592233
"Centro","CS AGRONÔMICA",691,"2013 Q4",18.4210526315789
"Centro","CS AGRONÔMICA",692,"2013 Q4",22.2910216718266
"Centro","CS AGRONÔMICA",693,"2013 Q4",27.027027027027
