"DISTRITO","UNIDADE","TRIMESTRE","VALOR"
"Sul","CS MORRO DAS PEDRAS","2014 Q3",27.0175438596491
"Continente","CS NOVO CONTINENTE","2014 Q3",34.3373493975904
"Centro","CS PANTANAL","2014 Q3",25.9345794392523
"Sul","CS PANTANO DO SUL","2014 Q3",24.223602484472
"Norte","CS PONTA DAS CANAS","2014 Q3",15.2993348115299
"Centro","CS PRAINHA","2014 Q3",13.9742319127849
"Norte","CS RATONES","2014 Q3",23.936170212766
"Sul","CS RIBEIRÃO DA ILHA","2014 Q3",24.7572815533981
"Sul","CS RIO TAVARES","2014 Q3",19.593147751606
"Norte","CS RIO VERMELHO","2014 Q3",26.2451277609355
"Centro","CS SACO DOS LIMÕES","2014 Q3",16.2988115449915
"Norte","CS SACO GRANDE","2014 Q3",19.3322203672788
"Norte","CS SANTINHO","2014 Q3",33.8592233009709
"Norte","CS SANTO ANTONIO LISBOA","2014 Q3",17.9255918827508
"Continente","CS SAPE","2014 Q3",47.0338983050847
"Sul","CS TAPERA","2014 Q3",17.2895092300765
"Centro","CS TRINDADE","2014 Q3",36.1607142857143
"Norte","CS VARGEM GRANDE","2014 Q3",18.1818181818182
"Norte","CS VARGEM PEQUENA","2014 Q3",34.3949044585987
"Continente","CS VILA APARECIDA","2014 Q3",19.8044009779951
"Continente","CS ABRAÃO","2014 Q4",30.0911854103343
"Centro","CS AGRONÔMICA","2014 Q4",17.5243393602225
"Sul","CS ALTO RIBEIRÃO","2014 Q4",17.8082191780822
"Sul","CS ARMAÇÃO","2014 Q4",37.0149253731343
"Continente","CS BALNEÁRIO","2014 Q4",30.9823677581864
"Norte","CS BARRA DA LAGOA","2014 Q4",23.6917221693625
"Norte","CS CACHOEIRA BOM JESUS","2014 Q4",23.7960339943343
"Sul","CS CAIEIRA BARRA DO SUL","2014 Q4",26.1627906976744
"Sul","CS CAMPECHE","2014 Q4",26.9090909090909
"Norte","CS CANASVIEIRAS","2014 Q4",43.6452136289886
"Sul","CS CANTO DA LAGOA","2014 Q4",26.2839879154079
"Continente","CS CAPOEIRAS","2014 Q4",36.5384615384615
"Sul","CS CARIANOS","2014 Q4",23.48401323043
"Centro","CS CENTRO","2014 Q4",23.1009365244537
"Continente","CS COLONINHA","2014 Q4",41.06463878327
"Continente","CS COQUEIROS","2014 Q4",26.7080745341615
"Centro","CS CÓRREGO GRANDE","2014 Q4",7.74647887323944
"Sul","CS COSTA DA LAGOA","2014 Q4",36.8181818181818
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2014 Q4",20.8333333333333
"Continente","CS ESTREITO","2014 Q4",39.4039735099338
"Sul","CS FAZENDA DO RIO TAVARES","2014 Q4",26.0350318471338
"Norte","CS INGLESES","2014 Q4",25.9681093394077
"Centro","CS ITACORUBI","2014 Q4",25.1748251748252
"Continente","CS JARDIM ATLÂNTICO","2014 Q4",23.7082066869301
"Centro","CS JOÃO PAULO","2014 Q4",17.2366621067031
"Norte","CS JURERE","2014 Q4",37.3134328358209
"Sul","CS LAGOA DA CONCEIÇÃO","2014 Q4",26.161369193154
"Continente","CS MONTE CRISTO","2014 Q4",22.8054298642534
"Centro","CS MONTE SERRAT","2014 Q4",13.0964467005076
"Sul","CS MORRO DAS PEDRAS","2014 Q4",23.9528795811518
"Continente","CS NOVO CONTINENTE","2014 Q4",28.9544235924933
"Centro","CS PANTANAL","2014 Q4",23.0769230769231
"Sul","CS PANTANO DO SUL","2014 Q4",37.7833753148615
"Norte","CS PONTA DAS CANAS","2014 Q4",19.2219679633867
"Centro","CS PRAINHA","2014 Q4",30.8775731310943
"Norte","CS RATONES","2014 Q4",30.0715990453461
"Sul","CS RIBEIRÃO DA ILHA","2014 Q4",66.0287081339713
"Sul","CS RIO TAVARES","2014 Q4",24.0671641791045
"Norte","CS RIO VERMELHO","2014 Q4",26.1416589002796
"Centro","CS SACO DOS LIMÕES","2014 Q4",21.2827988338192
"Norte","CS SACO GRANDE","2014 Q4",14.7431124348474
"Norte","CS SANTINHO","2014 Q4",38.6029411764706
"Norte","CS SANTO ANTONIO LISBOA","2014 Q4",20.048602673147
"Continente","CS SAPE","2014 Q4",48.4011627906977
"Sul","CS TAPERA","2014 Q4",13.5820895522388
"Centro","CS TRINDADE","2014 Q4",15.6104069379586
"Norte","CS VARGEM GRANDE","2014 Q4",56.0240963855422
"Norte","CS VARGEM PEQUENA","2014 Q4",23.6593059936909
"Continente","CS VILA APARECIDA","2014 Q4",16.1592505854801
"Continente","CS ABRAÃO","2015 Q1",31.4766839378238
